score_col,pre_windows_t_lt_90,post_windows_t_ge_110,auc_pre_vs_post_buffered,pre_score_median,post_score_median,pre_score_q95,post_score_q95,q90_threshold,q90_pre_fp_rate,q90_post_det_rate,q90_first_delay_s,q95_threshold,q95_pre_fp_rate,q95_post_det_rate,q95_first_delay_s,q99_threshold,q99_pre_fp_rate,q99_post_det_rate,q99_first_delay_s,q99_5_threshold,q99_5_pre_fp_rate,q99_5_post_det_rate,q99_5_first_delay_s,q99_9_threshold,q99_9_pre_fp_rate,q99_9_post_det_rate,q99_9_first_delay_s
score_mean,179,36,0.8876474239602731,1.1822543590303736,2.2688609463124925,1.858608180878757,2.4348631055495082,2.5639526094532483,0.0111731843575419,0.0,,2.6745048002970844,0.00558659217877095,0.0,,2.7692094407876455,0.0,0.0,,2.855025793890741,0.0,0.0,,2.87874208196312,0.0,0.0,
score_q75,179,36,0.9135630043451273,1.640972418338663,2.8818457808566724,2.0415807428411585,3.3309662648343683,1.986270126202334,0.09497206703910614,0.8055555555555556,10.5,2.125358504258026,0.03910614525139665,0.75,14.5,2.414082817706474,0.0,0.75,14.5,2.501334019573251,0.0,0.75,14.5,2.649769170875801,0.0,0.7222222222222222,14.5
score_q75_quorum,179,36,0.9006828057107387,2.951696789755173,8.326278573579119,4.863892857114897,10.521503514008018,4.262636375946742,0.13966480446927373,0.8055555555555556,10.5,5.044789650457758,0.0223463687150838,0.7777777777777778,14.0,5.774900437022628,0.0,0.7777777777777778,14.0,5.957334768198616,0.0,0.7777777777777778,14.0,6.267699175467585,0.0,0.7777777777777778,14.0
