scenario,family,phase,time_s,method,budget,tracked_prn_count,used_prn_count,prn_scores_json,pooled_score,calibrated_score
ds7,ds7_ds8,strict_pre,103.995594748,uniform_fixed,9,10,10,"{""10"": 1.2013065279012305, ""13"": 0.08006730479541356, ""16"": 0.7269361563442116, ""19"": 0.6730947443858732, ""20"": 0.4337142590206155, ""23"": 0.8287614096107707, ""3"": 0.65835462644589, ""30"": 1.0215857459817541, ""6"": 0.8167585385966689, ""7"": -0.9641603199086188}",0.7000154503650424,1.7600872286980869
ds7,ds7_ds8,strict_pre,103.995594748,uniform_fixed,16,10,10,"{""10"": -2.1427965062115306, ""13"": -2.8336766021971926, ""16"": -2.466498424037962, ""19"": -2.469947064146414, ""20"": -2.5590622883637844, ""23"": -2.3906308193399046, ""3"": -2.491243022687795, ""30"": -2.1050643792101797, ""6"": -2.351326222352348, ""7"": -3.40156955352959}",-2.468222744092188,1.5027912031561823
ds7,ds7_ds8,strict_pre,104.996194916,active_adaptive,3,10,10,"{""10"": 3.0263203983274884, ""13"": 2.9066909288742924, ""16"": 3.394249698171294, ""19"": 4.538041509277971, ""20"": 2.3717413955495794, ""23"": 3.92999577145062, ""3"": 2.539057878841286, ""30"": 0.479956437615793, ""6"": 3.7759175389070183, ""7"": 0.5451608693636404}",2.9665056636008904,-0.001047397951667015
ds7,ds7_ds8,strict_pre,104.996194916,active_adaptive,5,10,10,"{""10"": 1.476067242437897, ""13"": 1.1812343468357818, ""16"": 1.6139827052978455, ""19"": 2.3739657507416307, ""20"": 0.4485290594723911, ""23"": 1.958303090750741, ""3"": 0.9072263011247277, ""30"": -0.7234441220014121, ""6"": 1.9634379896055012, ""7"": -1.0355897237964506}",1.3286507946368395,0.31010004074395786
ds7,ds7_ds8,strict_pre,104.996194916,active_adaptive,9,10,10,"{""10"": -0.4102288258482353, ""13"": -0.8285812896651225, ""16"": -0.5726468072469828, ""19"": -0.17863618927961708, ""20"": -1.5555897984562235, ""23"": -0.2824611427696825, ""3"": -1.0597131799532364, ""30"": -2.2326482611079475, ""6"": -0.27792027190160556, ""7"": -2.6655086995634765}",-0.7006140484560526,0.5340474882955646
ds7,ds7_ds8,strict_pre,104.996194916,active_adaptive,16,10,10,"{""10"": -1.7475254424106441, ""13"": -2.3537722834314385, ""16"": -2.236399021893754, ""19"": -1.913237033401772, ""20"": -2.7458940674410233, ""23"": -2.015693408971998, ""3"": -2.5439907895626677, ""30"": -3.53782315191133, ""6"": -1.7701418288479187, ""7"": -3.9394696592779868}",-2.2950856526625962,0.7289561549420434
ds7,ds7_ds8,strict_pre,104.996194916,active_context,9,10,10,"{""10"": -2.3985151300346357, ""13"": -1.0255370644474548, ""16"": -1.0828263936762987, ""19"": -0.9154830839152335, ""20"": -0.13107126775234829, ""23"": -1.623892846412144, ""3"": -1.573125369092937, ""30"": -3.370552320523903, ""6"": -1.5262383640321506, ""7"": -3.8293662701172604}",-1.5496818665625438,3.182889326554707
ds7,ds7_ds8,strict_pre,104.996194916,active_magnitude,3,10,10,"{""10"": 2.5204288912045656, ""13"": 2.639911947080576, ""16"": 2.6266293435549533, ""19"": 2.4150579686151192, ""20"": 2.1414005556165794, ""23"": 2.545497920239834, ""3"": 2.6549918854206416, ""30"": 2.0133164408463418, ""6"": 2.0678221751483243, ""7"": 2.1153295930723104}",2.4677434299098424,-0.20220357881070686
ds7,ds7_ds8,strict_pre,104.996194916,active_magnitude,5,10,10,"{""10"": 2.3377232824210474, ""13"": 2.421785555992466, ""16"": 2.4245182177683424, ""19"": 2.2863830761767767, ""20"": 1.8563744689272226, ""23"": 2.334695460900727, ""3"": 2.4147330248585828, ""30"": 1.8798277600791464, ""6"": 2.0473185857561846, ""7"": 1.8615040376506031}",2.3105392685387516,0.4922080683394162
ds7,ds7_ds8,strict_pre,104.996194916,active_magnitude,9,10,10,"{""10"": 1.9268481161060822, ""13"": 1.9987540329083775, ""16"": 2.028280861582145, ""19"": 1.9100423950608132, ""20"": 1.4648606867121403, ""23"": 1.9470151272658884, ""3"": 1.991499399231202, ""30"": 1.5019435180252025, ""6"": 1.783527044822232, ""7"": 1.4845099071550987}",1.9184452555834477,0.19947408425080979
ds7,ds7_ds8,strict_pre,104.996194916,active_no_context,9,10,10,"{""10"": -0.4102288258482353, ""13"": -0.8285812896651225, ""16"": -0.5726468072469828, ""19"": -0.17863618927961708, ""20"": -1.5555897984562235, ""23"": -0.2824611427696825, ""3"": -1.0597131799532364, ""30"": -2.2326482611079475, ""6"": -0.27792027190160556, ""7"": -2.6655086995634765}",-0.7006140484560526,0.5340474882955646
ds7,ds7_ds8,strict_pre,104.996194916,analytic_two_source_glrt,187,10,10,"{""10"": 1.5325990264827507, ""13"": 0.09244213283811556, ""16"": 0.1906135449982143, ""19"": 0.13318663104479062, ""20"": 3.422708941689361, ""23"": 0.08724925984380189, ""3"": 0.07006938229132931, ""30"": 0.8547580173654595, ""6"": 0.07751213549748726, ""7"": 0.8481276843929366}",0.16190008802150246,-0.43343019635805313
ds7,ds7_ds8,strict_pre,104.996194916,dense_nf,187,10,10,"{""10"": -3.7624735832214355, ""13"": -4.204537391662598, ""16"": -4.131946086883545, ""19"": -3.994077682495117, ""20"": -3.6893718242645264, ""23"": -4.1050519943237305, ""3"": -4.118181228637695, ""30"": -4.083094596862793, ""6"": -4.001899242401123, ""7"": -4.487152576446533}",-4.094073295593262,2.6551214181154625
ds7,ds7_ds8,strict_pre,104.996194916,dense_one_source_residual,187,10,10,"{""10"": 2.620296620269795, ""13"": 0.24992415117836522, ""16"": 0.5182107080933346, ""19"": 0.5955077448347184, ""20"": 5.766143580979753, ""23"": 0.21560286152948527, ""3"": 0.30021235200787716, ""30"": 1.7360281932113943, ""6"": 0.4763912682076083, ""7"": 1.3216158440401702}",0.5568592264640264,0.35420442133214747
ds7,ds7_ds8,strict_pre,104.996194916,epl_3,3,10,10,"{""10"": -4.427241845489902, ""13"": -4.7294188638154475, ""16"": -4.746824773275137, ""19"": -4.75707341828507, ""20"": -3.7952540486714437, ""23"": -4.7416231988483935, ""3"": -4.749402651729427, ""30"": -4.375510194208311, ""6"": -4.718887496178958, ""7"": -4.660946600028498}",-4.724153179997202,-1.389307116721104
ds7,ds7_ds8,strict_pre,104.996194916,epl_3_complex,3,10,10,"{""10"": 0.003918367840633656, ""13"": 0.00036723359139564997, ""16"": 0.0005438323204327999, ""19"": 0.0004025607840518618, ""20"": 0.009400527205212485, ""23"": 0.00020630493891184707, ""3"": 0.00036576109486624754, ""30"": 0.002609074879465527, ""6"": 8.502878538831051e-05, ""7"": 0.0012084615564652984}",0.00047319655224233086,-0.6964505486064483
ds7,ds7_ds8,strict_pre,104.996194916,fixed_9_delay_tap_complex,9,10,10,"{""10"": 0.00253909425446947, ""13"": 0.0002272906766537223, ""16"": 0.000379220242579322, ""19"": 0.00024278736823077227, ""20"": 0.007422591606139978, ""23"": 8.553927600386044e-05, ""3"": 0.00030140603528524255, ""30"": 0.0025056606129760153, ""6"": 0.00011639851262056952, ""7"": 0.0006253603736201903}",0.0003403131389322823,-0.6527145302040973
