pair_id,condition,bin_index,bin_start_s,phase,regime,truth_time_s,truth_prn_count,tu_oracle_prn_count,tu_oracle_input_available,median_abs_code_offset_m,maximum_abs_code_offset_m,median_abs_code_rate_difference_chips_s,maximum_abs_code_rate_difference_chips_s,median_abs_carrier_doppler_difference_hz,maximum_abs_carrier_doppler_difference_hz,median_abs_code_carrier_mismatch_equivalent_hz,maximum_abs_code_carrier_mismatch_equivalent_hz,cgc_prn_count,partial_f_p_value,raw_spoof_alarm,persistent_spoof_alarm
ccfs-s5-a-nairobi,carrier-coupled,19,19.0,hold,coupled_position_hold,19.5,13,0,False,50.94514000043273,90.10568600147963,1.829792745411396e-05,3.7479912862181664e-05,0.028177873999993608,0.057718862000001536,4.994853952666745e-07,1.3072119600110454e-06,11,0.0005371803767594241,True,True
ccfs-s5-a-nairobi,carrier-coupled,20,20.0,hold,coupled_position_hold,20.5,13,0,False,50.9555080011487,90.10429299995303,1.8291990272700787e-05,3.748107701539993e-05,0.028170043000045553,0.057721993999848564,4.308144525566604e-07,1.3432917285172152e-06,11,0.0007153824328512284,True,True
ccfs-s5-a-nairobi,carrier-coupled,21,21.0,hold,coupled_position_hold,21.5,13,0,False,50.96587700024247,90.10289900004864,1.828803215175867e-05,3.7483987398445606e-05,0.02816299500000241,0.05772571400007109,5.251414449958247e-07,8.073754997894866e-07,11,0.0006647438505102144,True,True
ccfs-s5-a-nairobi,carrier-coupled,22,22.0,hold,coupled_position_hold,22.5,13,0,False,50.97624499723315,90.10150200128555,1.8283026292920113e-05,3.748503513634205e-05,0.028155361000017365,0.05772825799999737,6.459783890022663e-07,1.3038900306128198e-06,11,0.00828967338916749,True,True
ccfs-s5-a-nairobi,carrier-coupled,23,23.0,hold,coupled_position_hold,23.5,13,0,False,50.986614000052214,90.10010400041938,1.8278020434081554e-05,3.748806193470955e-05,0.028147725999929207,0.05773158700003478,4.2546855638647685e-07,1.1920456017833203e-06,11,0.048519127807719234,True,True
ccfs-s5-a-nairobi,carrier-coupled,24,24.0,hold,coupled_position_hold,24.5,13,0,False,50.996982000768185,90.0987040027976,1.8271966837346554e-05,3.748992457985878e-05,0.028140287000042008,0.05773471799989238,4.077551238879096e-07,1.4580705283151474e-06,11,0.0001853986733644869,True,True
ccfs-s5-a-nairobi,carrier-coupled,25,25.0,hold,coupled_position_hold,25.5,13,0,False,51.007350001484156,90.09730199724436,1.826905645430088e-05,3.7492020055651665e-05,0.028132848000041122,0.05773745900000904,5.46325281902682e-07,1.4989395822340157e-06,11,0.006273640572901838,True,True
ccfs-s5-a-nairobi,carrier-coupled,26,26.0,hold,coupled_position_hold,26.5,13,0,False,51.017717998474836,90.0958979986608,1.8263934180140495e-05,3.749399911612272e-05,0.028125604000024396,0.05774098300003061,7.055946298351046e-07,1.2802220226149075e-06,11,0.04518631971661335,True,True
ccfs-s5-a-nairobi,carrier-coupled,27,27.0,hold,coupled_position_hold,27.5,13,0,False,51.02808500081301,90.09449099749327,1.825799699872732e-05,3.749597817659378e-05,0.028117577999978494,0.05774352799994631,5.147157935425639e-07,1.1074839676439296e-06,11,0.05899124454166064,True,True
ccfs-s5-a-nairobi,carrier-coupled,28,28.0,hold,coupled_position_hold,28.5,13,0,False,51.03845199942589,90.09308400005102,1.8252991139888763e-05,3.749795723706484e-05,0.028110333999961767,0.057746855999994295,6.006430339766666e-07,1.3340451232579653e-06,11,0.004793237258050573,True,True
ccfs-s5-a-nairobi,carrier-coupled,29,29.0,hold,coupled_position_hold,29.5,13,0,False,51.04881900176406,90.09167500212789,1.8249033018946648e-05,3.7499936297535896e-05,0.028102504000003137,0.057749400999909994,2.4637301976326853e-07,1.0281711411153083e-06,11,0.00017249618302666675,True,True
ccfs-s5-a-nairobi,doppler-locked,0,0.0,baseline,doppler_locked_baseline,0.5,13,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.4113126583583905,False,False
ccfs-s5-a-nairobi,doppler-locked,1,1.0,baseline,doppler_locked_baseline,1.5,13,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.3609851269053036,False,False
ccfs-s5-a-nairobi,doppler-locked,2,2.0,baseline,doppler_locked_baseline,2.5,13,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.11924385065184477,False,False
ccfs-s5-a-nairobi,doppler-locked,3,3.0,baseline,doppler_locked_baseline,3.5,13,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.13489731484098236,False,False
ccfs-s5-a-nairobi,doppler-locked,4,4.0,baseline,doppler_locked_baseline,4.5,13,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.522884710528914,False,False
ccfs-s5-a-nairobi,doppler-locked,5,5.0,pull-off,locked_pull_off,5.5,13,0,False,1.4223970025777817,2.5234749987721443,0.01703016203828156,0.03021265903953463,0.0,0.0,26.226449538953602,46.52749492088333,11,0.7550418525203085,False,False
ccfs-s5-a-nairobi,doppler-locked,6,6.0,pull-off,locked_pull_off,6.5,13,0,False,10.975051999092102,19.46670199930668,0.04283927695360035,0.07597291597630829,0.0,0.0,65.97248650854453,116.99829060351476,11,0.4999682590533021,False,False
ccfs-s5-a-nairobi,doppler-locked,7,7.0,pull-off,locked_pull_off,7.5,13,0,False,25.41039700061083,45.0611319988966,0.05201527499593794,0.09220730303786695,0.0,0.0,80.10352349374443,141.9992466783151,11,0.10569531211487078,False,False
ccfs-s5-a-nairobi,doppler-locked,8,8.0,pull-off,locked_pull_off,8.5,13,0,False,39.85158799961209,70.6547640003264,0.04454311390873045,0.07892087299842387,0.0,0.0,68.59639541944489,121.53814441757277,11,0.014733712718416303,True,False
ccfs-s5-a-nairobi,doppler-locked,9,9.0,pull-off,locked_pull_off,9.5,13,0,False,49.41789099946618,87.59616900235415,0.020410057972185314,0.036113322945311666,0.0,0.0,31.431489277165383,55.614517335779965,11,0.035259766216433744,True,False
ccfs-s5-a-nairobi,doppler-locked,10,10.0,guard,doppler_locked_guard,10.5,13,0,False,50.85181200131774,90.11814199760556,1.834204886108637e-05,3.7461984902620316e-05,0.0,0.0,0.028246755246073008,0.057691456750035286,11,0.15821206243057645,False,False
ccfs-s5-a-nairobi,doppler-locked,11,11.0,guard,doppler_locked_guard,11.5,13,0,False,50.86218299716711,90.11676599830389,1.8335995264351368e-05,3.74640803784132e-05,0.0,0.0,0.028237432707101107,0.05769468378275633,11,0.060627405911928355,False,False
ccfs-s5-a-nairobi,doppler-locked,12,12.0,hold,locked_position_hold,12.5,13,0,False,50.87255400046706,90.11538700014353,1.8332037143409252e-05,3.746605943888426e-05,0.0,0.0,0.02823133720085025,0.05769773153588176,11,0.12204222118946711,False,False
ccfs-s5-a-nairobi,doppler-locked,13,13.0,hold,locked_position_hold,13.5,13,0,False,50.88292299956083,90.11400600150228,1.8327031284570694e-05,3.746896982192993e-05,0.0,0.0,0.02822362817823887,0.057702213525772095,11,0.01658919498193805,True,False
ccfs-s5-a-nairobi,doppler-locked,14,14.0,hold,locked_position_hold,14.5,13,0,False,50.893294002860785,90.11262400075793,1.8322025425732136e-05,3.7470017559826374e-05,0.0,0.0,0.02821591915562749,0.057703827042132616,11,0.5094309337980243,False,False
ccfs-s5-a-nairobi,doppler-locked,15,15.0,hold,locked_position_hold,15.5,13,0,False,50.903663001954556,90.1112399995327,1.8317019566893578e-05,3.747199662029743e-05,0.0,0.0,0.02820821013301611,0.057706874795258045,11,0.19414885112180003,False,False
ccfs-s5-a-nairobi,doppler-locked,16,16.0,hold,locked_position_hold,16.5,13,0,False,50.91403200104833,90.10985499992967,1.8312945030629635e-05,3.747409209609032e-05,0.0,0.0,0.028201935347169638,0.05771010182797909,11,0.08433233833446056,False,False
ccfs-s5-a-nairobi,doppler-locked,17,17.0,hold,locked_position_hold,17.5,13,0,False,50.9244019985199,90.10846700146794,1.830700784921646e-05,3.747595474123955e-05,0.0,0.0,0.02819279208779335,0.057712970301508904,11,0.0927904657737606,False,False
ccfs-s5-a-nairobi,doppler-locked,18,18.0,hold,locked_position_hold,18.5,13,0,False,50.93476999923587,90.10707700252533,1.8302001990377903e-05,3.747805021703243e-05,0.0,0.0,0.02818508306518197,0.057716197334229946,11,0.020734501964569187,True,False
ccfs-s5-a-nairobi,doppler-locked,19,19.0,hold,locked_position_hold,19.5,13,0,False,50.94514000043273,90.10568600147963,1.829792745411396e-05,3.7479912862181664e-05,0.0,0.0,0.0281788082793355,0.05771906580775976,11,0.28851027381381755,False,False
ccfs-s5-a-nairobi,doppler-locked,20,20.0,hold,locked_position_hold,20.5,13,0,False,50.9555080011487,90.10429299995303,1.8291990272700787e-05,3.748107701539993e-05,0.0,0.0,0.02816966501995921,0.0577208586037159,11,0.7400584787359082,False,False
ccfs-s5-a-nairobi,doppler-locked,21,21.0,hold,locked_position_hold,21.5,13,0,False,50.96587700024247,90.10289900004864,1.828803215175867e-05,3.7483987398445606e-05,0.0,0.0,0.028163569513708353,0.057725340593606234,11,0.15858533447203418,False,False
ccfs-s5-a-nairobi,doppler-locked,22,22.0,hold,locked_position_hold,22.5,13,0,False,50.97624499723315,90.10150200128555,1.8283026292920113e-05,3.748503513634205e-05,0.0,0.0,0.028155860491096973,0.057726954109966755,11,0.16141684774016146,False,False
ccfs-s5-a-nairobi,doppler-locked,23,23.0,hold,locked_position_hold,23.5,13,0,False,50.986614000052214,90.10010400041938,1.8278020434081554e-05,3.748806193470955e-05,0.0,0.0,0.028148151468485594,0.057731615379452705,11,0.5506366461096998,False,False
ccfs-s5-a-nairobi,doppler-locked,24,24.0,hold,locked_position_hold,24.5,13,0,False,50.996982000768185,90.0987040027976,1.8271966837346554e-05,3.748992457985878e-05,0.0,0.0,0.028138828929513693,0.05773448385298252,11,0.05000718058788401,True,False
ccfs-s5-a-nairobi,doppler-locked,25,25.0,hold,locked_position_hold,25.5,13,0,False,51.007350001484156,90.09730199724436,1.826905645430088e-05,3.7492020055651665e-05,0.0,0.0,0.028134346939623356,0.057737710885703564,11,0.41970414854812976,False,False
ccfs-s5-a-nairobi,doppler-locked,26,26.0,hold,locked_position_hold,26.5,13,0,False,51.017717998474836,90.0958979986608,1.8263934180140495e-05,3.749399911612272e-05,0.0,0.0,0.028126458637416363,0.05774075863882899,11,0.24802945658535255,False,False
ccfs-s5-a-nairobi,doppler-locked,27,27.0,hold,locked_position_hold,27.5,13,0,False,51.02808500081301,90.09449099749327,1.825799699872732e-05,3.749597817659378e-05,0.0,0.0,0.028117315378040075,0.05774380639195442,11,0.045434088516329754,True,False
ccfs-s5-a-nairobi,doppler-locked,28,28.0,hold,locked_position_hold,28.5,13,0,False,51.03845199942589,90.09308400005102,1.8252991139888763e-05,3.749795723706484e-05,0.0,0.0,0.028109606355428696,0.05774685414507985,11,0.04972315839994235,True,True
ccfs-s5-a-nairobi,doppler-locked,29,29.0,hold,locked_position_hold,29.5,13,0,False,51.04881900176406,90.09167500212789,1.8249033018946648e-05,3.7499936297535896e-05,0.0,0.0,0.028103510849177837,0.05774990189820528,11,0.37512179635144266,False,False
