pair_id,condition,bin_index,prn,sampled_epoch_count,median_quadrature_fraction,median_cn0_db_hz
ccfs-s1-a-tokyo,doppler-locked,28,G24,3,0.020161277231540303,56.470848083496094
ccfs-s1-a-tokyo,doppler-locked,29,G24,2,0.029707564555593136,54.804264068603516
ccfs-s1-a-tokyo,doppler-locked,12,G28,14,0.06351476566913458,45.79000663757324
ccfs-s1-a-tokyo,doppler-locked,13,G28,3,0.033985470963614345,47.428741455078125
ccfs-s1-a-tokyo,doppler-locked,14,G28,2,0.04509915266247498,47.47028732299805
ccfs-s1-a-tokyo,doppler-locked,15,G28,3,0.06952760818393028,45.7806282043457
ccfs-s1-a-tokyo,doppler-locked,16,G28,2,0.07258786738944074,46.31305694580078
ccfs-s1-a-tokyo,doppler-locked,17,G28,3,0.09323846850458699,45.98719024658203
ccfs-s1-a-tokyo,doppler-locked,18,G28,2,0.08281416824569066,46.601341247558594
ccfs-s1-a-tokyo,doppler-locked,19,G28,3,0.07303987508266198,47.277503967285156
ccfs-s1-a-tokyo,doppler-locked,20,G28,2,0.07354005579832135,45.64260482788086
ccfs-s1-a-tokyo,doppler-locked,21,G28,3,0.08830215945582634,45.887821197509766
ccfs-s1-a-tokyo,doppler-locked,22,G28,2,0.12030749925337789,45.533409118652344
ccfs-s1-a-tokyo,doppler-locked,23,G28,3,0.04400548817001267,45.93772888183594
ccfs-s1-a-tokyo,doppler-locked,24,G28,2,0.05587708791793236,46.207794189453125
ccfs-s1-a-tokyo,doppler-locked,25,G28,3,0.04234263638548519,45.53438949584961
ccfs-s1-a-tokyo,doppler-locked,26,G28,2,0.07391132772457268,47.313350677490234
ccfs-s1-a-tokyo,doppler-locked,27,G28,3,0.07122243212029292,46.67394256591797
ccfs-s1-a-tokyo,doppler-locked,28,G28,2,0.0687588440754414,47.14138984680176
ccfs-s1-a-tokyo,doppler-locked,29,G28,3,0.04215141852274752,46.76866149902344
ccfs-s1-a-tokyo,doppler-locked,12,G15,14,0.025683464500274793,52.783409118652344
ccfs-s1-a-tokyo,doppler-locked,13,G15,2,0.0346980079903211,52.08910942077637
ccfs-s1-a-tokyo,doppler-locked,14,G15,3,0.02149094966640624,52.548892974853516
ccfs-s1-a-tokyo,doppler-locked,15,G15,2,0.034013782159700204,53.43644905090332
ccfs-s1-a-tokyo,doppler-locked,16,G15,3,0.02211564581928116,53.06114959716797
ccfs-s1-a-tokyo,doppler-locked,17,G15,2,0.022901988437901796,52.50663375854492
ccfs-s1-a-tokyo,doppler-locked,18,G15,3,0.04337012318766795,51.83513641357422
ccfs-s1-a-tokyo,doppler-locked,19,G15,2,0.04462189406275291,50.408464431762695
ccfs-s1-a-tokyo,doppler-locked,20,G15,3,0.026923282542535273,52.66320037841797
ccfs-s1-a-tokyo,doppler-locked,21,G15,2,0.03412630745045078,53.94381523132324
ccfs-s1-a-tokyo,doppler-locked,22,G15,3,0.016426021631737325,52.50151062011719
ccfs-s1-a-tokyo,doppler-locked,23,G15,2,0.04999933852945939,50.99593162536621
ccfs-s1-a-tokyo,doppler-locked,24,G15,3,0.027480934253818236,51.609683990478516
ccfs-s1-a-tokyo,doppler-locked,25,G15,2,0.0402739586832843,50.741872787475586
ccfs-s1-a-tokyo,doppler-locked,26,G15,3,0.026409876504355074,51.9058837890625
ccfs-s1-a-tokyo,doppler-locked,27,G15,2,0.03897661997227425,53.57656669616699
ccfs-s1-a-tokyo,doppler-locked,28,G15,3,0.04916567965119481,52.708248138427734
ccfs-s1-a-tokyo,doppler-locked,29,G15,2,0.03406068026261292,52.439517974853516
ccfs-s1-a-tokyo,doppler-locked,12,G13,14,0.06472162697668006,46.22692680358887
ccfs-s1-a-tokyo,doppler-locked,13,G13,2,0.06963346968427929,45.59339714050293
ccfs-s1-a-tokyo,doppler-locked,14,G13,3,0.12659434716674742,47.24066162109375
ccfs-s1-a-tokyo,doppler-locked,15,G13,2,0.10648401323836082,44.77484321594238
ccfs-s1-a-tokyo,doppler-locked,16,G13,3,0.05127732699317695,45.03507614135742
ccfs-s1-a-tokyo,doppler-locked,17,G13,2,0.06265485595001133,46.48720932006836
ccfs-s1-a-tokyo,doppler-locked,18,G13,3,0.03421293722698698,47.700992584228516
ccfs-s1-a-tokyo,doppler-locked,19,G13,2,0.05908465055493463,47.77261734008789
ccfs-s1-a-tokyo,doppler-locked,20,G13,3,0.07758500167988362,47.74776840209961
ccfs-s1-a-tokyo,doppler-locked,21,G13,2,0.054985758423519215,48.1468620300293
ccfs-s1-a-tokyo,doppler-locked,22,G13,3,0.04660262929363297,46.02693557739258
ccfs-s1-a-tokyo,doppler-locked,23,G13,2,0.07014705056114888,47.01572608947754
ccfs-s1-a-tokyo,doppler-locked,24,G13,3,0.07457670121312102,45.967063903808594
ccfs-s1-a-tokyo,doppler-locked,25,G13,2,0.07249152178645515,46.256235122680664
ccfs-s1-a-tokyo,doppler-locked,26,G13,3,0.03396553908756617,45.440975189208984
ccfs-s1-a-tokyo,doppler-locked,27,G13,2,0.038644865625453634,47.27199745178223
ccfs-s1-a-tokyo,doppler-locked,28,G13,3,0.04376019532702092,46.847450256347656
ccfs-s1-a-tokyo,doppler-locked,29,G13,2,0.042945525532508896,46.980154037475586
ccfs-s1-a-tokyo,doppler-locked,12,G10,14,0.039185623706616615,52.43632507324219
ccfs-s1-a-tokyo,doppler-locked,13,G10,3,0.028338888067979916,52.53386306762695
ccfs-s1-a-tokyo,doppler-locked,14,G10,2,0.025250709609825055,51.804513931274414
ccfs-s1-a-tokyo,doppler-locked,15,G10,3,0.028570701515400965,50.83481216430664
ccfs-s1-a-tokyo,doppler-locked,16,G10,2,0.034208107080259176,51.396217346191406
ccfs-s1-a-tokyo,doppler-locked,17,G10,3,0.08301552182853898,51.50489807128906
ccfs-s1-a-tokyo,doppler-locked,18,G10,2,0.07551600121866937,50.76759910583496
ccfs-s1-a-tokyo,doppler-locked,19,G10,3,0.0327161323757373,50.25199890136719
ccfs-s1-a-tokyo,doppler-locked,20,G10,2,0.04195816188488687,51.24405288696289
ccfs-s1-a-tokyo,doppler-locked,21,G10,3,0.01228670499606788,50.92229461669922
ccfs-s1-a-tokyo,doppler-locked,22,G10,2,0.06479123264172519,51.07175827026367
ccfs-s1-a-tokyo,doppler-locked,23,G10,3,0.01512055435805418,50.586891174316406
ccfs-s1-a-tokyo,doppler-locked,24,G10,2,0.047040670887351074,51.05555725097656
ccfs-s1-a-tokyo,doppler-locked,25,G10,3,0.018908395924338045,49.625484466552734
ccfs-s1-a-tokyo,doppler-locked,26,G10,2,0.04130852531376236,49.73008918762207
ccfs-s1-a-tokyo,doppler-locked,27,G10,3,0.03712288927730835,48.100399017333984
ccfs-s1-a-tokyo,doppler-locked,28,G10,2,0.019339688891779484,49.68210983276367
ccfs-s1-a-tokyo,doppler-locked,29,G10,2,0.030826214602723435,51.26938247680664
ccfs-s1-a-tokyo,doppler-locked,12,G23,14,0.024982359061548262,56.286909103393555
ccfs-s1-a-tokyo,doppler-locked,13,G23,2,0.018511235194416945,55.250925064086914
ccfs-s1-a-tokyo,doppler-locked,14,G23,3,0.04269065469344447,55.64126968383789
ccfs-s1-a-tokyo,doppler-locked,15,G23,2,0.018258620203025815,55.642751693725586
ccfs-s1-a-tokyo,doppler-locked,16,G23,3,0.023770595441117898,56.491764068603516
ccfs-s1-a-tokyo,doppler-locked,17,G23,2,0.03547342480556041,55.74313163757324
ccfs-s1-a-tokyo,doppler-locked,18,G23,3,0.027969715971034932,54.89929962158203
ccfs-s1-a-tokyo,doppler-locked,19,G23,2,0.018230437964037532,55.89360427856445
ccfs-s1-a-tokyo,doppler-locked,20,G23,3,0.028304463484211454,55.461463928222656
ccfs-s1-a-tokyo,doppler-locked,21,G23,2,0.0230601324570971,55.61569404602051
ccfs-s1-a-tokyo,doppler-locked,22,G23,3,0.016556950581740004,54.76272201538086
ccfs-s1-a-tokyo,doppler-locked,23,G23,2,0.019176622161971503,55.21429634094238
ccfs-s1-a-tokyo,doppler-locked,24,G23,3,0.01577752608307969,54.78545379638672
ccfs-s1-a-tokyo,doppler-locked,25,G23,2,0.021095781084240508,55.62397003173828
ccfs-s1-a-tokyo,doppler-locked,26,G23,3,0.01916510291315719,56.941505432128906
ccfs-s1-a-tokyo,doppler-locked,27,G23,2,0.025603017183271355,55.85443115234375
ccfs-s1-a-tokyo,doppler-locked,28,G23,3,0.029585496201085373,55.865482330322266
ccfs-s1-a-tokyo,doppler-locked,29,G23,2,0.02994418701856696,56.40106391906738
ccfs-s2-a-london,carrier-coupled,12,G01,50,0.06403537402948264,48.81488037109375
ccfs-s2-a-london,carrier-coupled,13,G01,50,0.06029315525634707,48.90653610229492
ccfs-s2-a-london,carrier-coupled,14,G01,50,0.05755972623146627,48.565900802612305
ccfs-s2-a-london,carrier-coupled,15,G01,50,0.0460150074933083,49.68216133117676
ccfs-s2-a-london,carrier-coupled,16,G01,48,0.04932374690450016,48.3403205871582
ccfs-s2-a-london,carrier-coupled,17,G01,50,0.05304447059738435,48.23315238952637
ccfs-s2-a-london,carrier-coupled,18,G01,50,0.05371922695123173,50.18431282043457
ccfs-s2-a-london,carrier-coupled,19,G01,50,0.06787553803992782,48.232290267944336
ccfs-s2-a-london,carrier-coupled,20,G01,50,0.07602193508571535,47.26272010803223
ccfs-s2-a-london,carrier-coupled,21,G01,50,0.07104733161164357,48.775583267211914
ccfs-s2-a-london,carrier-coupled,22,G01,50,0.12569641097442721,49.329368591308594
ccfs-s2-a-london,carrier-coupled,23,G01,50,0.17172832961299947,47.84535217285156
ccfs-s2-a-london,carrier-coupled,24,G01,50,0.17180583235002692,47.08711051940918
ccfs-s2-a-london,carrier-coupled,25,G01,50,0.16264620606164443,47.586212158203125
ccfs-s2-a-london,carrier-coupled,26,G01,50,0.2206704593070504,44.70964813232422
ccfs-s2-a-london,carrier-coupled,27,G01,50,0.3099078173643648,41.156450271606445
ccfs-s2-a-london,carrier-coupled,28,G01,50,0.30550427234982497,41.18099784851074
ccfs-s2-a-london,carrier-coupled,29,G01,42,0.31832290319227186,41.44074249267578
ccfs-s2-a-london,carrier-coupled,12,G02,50,0.30687807104476583,37.35073661804199
ccfs-s2-a-london,carrier-coupled,13,G02,50,0.33631131693456634,37.841264724731445
ccfs-s2-a-london,carrier-coupled,14,G02,50,0.3060472695647784,36.75043487548828
ccfs-s2-a-london,carrier-coupled,15,G02,50,0.2824027093744568,36.74343490600586
ccfs-s2-a-london,carrier-coupled,16,G02,1,0.7853261945774848,36.53974533081055
ccfs-s2-a-london,carrier-coupled,16,G21,19,0.1697639447433677,44.6587028503418
ccfs-s2-a-london,carrier-coupled,17,G21,50,0.14262100108727993,44.18441390991211
ccfs-s2-a-london,carrier-coupled,18,G21,50,0.16061271738513316,43.99146270751953
ccfs-s2-a-london,carrier-coupled,19,G21,50,0.15226665101219156,43.96231269836426
ccfs-s2-a-london,carrier-coupled,20,G21,50,0.142119410877912,43.073740005493164
ccfs-s2-a-london,carrier-coupled,21,G21,50,0.14984298604247387,43.69392776489258
ccfs-s2-a-london,carrier-coupled,22,G21,50,0.16399845852417688,45.247446060180664
ccfs-s2-a-london,carrier-coupled,23,G21,50,0.08520571955947251,45.74258804321289
ccfs-s2-a-london,carrier-coupled,24,G21,50,0.07972266680402576,46.41362762451172
ccfs-s2-a-london,carrier-coupled,25,G21,50,0.0757529822024264,46.75998306274414
ccfs-s2-a-london,carrier-coupled,26,G21,50,0.07373310100006167,46.89956092834473
ccfs-s2-a-london,carrier-coupled,27,G21,50,0.06997312167382355,45.514719009399414
ccfs-s2-a-london,carrier-coupled,28,G21,50,0.06500194364211152,46.3316650390625
ccfs-s2-a-london,carrier-coupled,29,G21,43,0.0723334622835546,46.45228958129883
ccfs-s2-a-london,carrier-coupled,12,G03,14,0.03175112306103697,54.85177993774414
ccfs-s2-a-london,carrier-coupled,13,G03,2,0.0303252201795288,54.78212928771973
ccfs-s2-a-london,carrier-coupled,14,G03,3,0.03190819471399111,55.756935119628906
ccfs-s2-a-london,carrier-coupled,15,G03,2,0.019645879360228578,56.25754356384277
ccfs-s2-a-london,carrier-coupled,16,G03,3,0.024588982202080053,55.19139099121094
ccfs-s2-a-london,carrier-coupled,17,G03,2,0.033624279807740895,55.451791763305664
ccfs-s2-a-london,carrier-coupled,18,G03,3,0.028117180996743433,53.12812042236328
ccfs-s2-a-london,carrier-coupled,19,G03,2,0.0609013277211925,52.86581802368164
ccfs-s2-a-london,carrier-coupled,20,G03,3,0.06408450538533048,52.46512222290039
ccfs-s2-a-london,carrier-coupled,21,G03,2,0.0868632352350953,53.517255783081055
ccfs-s2-a-london,carrier-coupled,22,G03,3,0.032867894284718736,53.737613677978516
ccfs-s2-a-london,carrier-coupled,23,G03,2,0.0362161121257815,54.430171966552734
ccfs-s2-a-london,carrier-coupled,24,G03,3,0.0229454627022521,54.01441192626953
ccfs-s2-a-london,carrier-coupled,25,G03,2,0.033246751668598376,52.81137657165527
ccfs-s2-a-london,carrier-coupled,26,G03,3,0.04304158793338245,51.843017578125
ccfs-s2-a-london,carrier-coupled,27,G03,2,0.03258214484164236,52.16813087463379
ccfs-s2-a-london,carrier-coupled,28,G03,3,0.048737657098421726,51.85204315185547
ccfs-s2-a-london,carrier-coupled,29,G03,2,0.047451795983939456,51.565656661987305
ccfs-s2-a-london,carrier-coupled,12,G04,14,0.15898827100766733,44.287879943847656
ccfs-s2-a-london,carrier-coupled,13,G04,2,0.13932147834187153,42.88248252868652
ccfs-s2-a-london,carrier-coupled,14,G04,3,0.1820404496900773,46.43755340576172
ccfs-s2-a-london,carrier-coupled,15,G04,2,0.11610836697178747,51.21615409851074
ccfs-s2-a-london,carrier-coupled,16,G04,3,0.06640646334651852,51.55793762207031
ccfs-s2-a-london,carrier-coupled,17,G04,2,0.05213444639630636,53.737693786621094
ccfs-s2-a-london,carrier-coupled,18,G04,3,0.02392824834596235,55.89168930053711
ccfs-s2-a-london,carrier-coupled,19,G04,2,0.0357820560857138,57.43157196044922
ccfs-s2-a-london,carrier-coupled,20,G04,3,0.06431777249587067,56.024940490722656
ccfs-s2-a-london,carrier-coupled,21,G04,2,0.12292892387048043,52.092180252075195
ccfs-s2-a-london,carrier-coupled,22,G04,3,0.12329894069864276,47.48218536376953
ccfs-s2-a-london,carrier-coupled,23,G04,2,0.16773508531846654,47.211164474487305
ccfs-s2-a-london,carrier-coupled,24,G04,3,0.05774056343597167,50.571258544921875
ccfs-s2-a-london,carrier-coupled,25,G04,2,0.025253130748665628,53.59959602355957
ccfs-s2-a-london,carrier-coupled,26,G04,3,0.022428118150800886,57.34214782714844
ccfs-s2-a-london,carrier-coupled,27,G04,2,0.044791027664998415,58.139169692993164
ccfs-s2-a-london,carrier-coupled,28,G04,3,0.05851575546897142,56.25284957885742
ccfs-s2-a-london,carrier-coupled,29,G04,2,0.11500407741998664,52.90226364135742
ccfs-s2-a-london,carrier-coupled,12,G19,14,0.0712492321033336,48.02064895629883
ccfs-s2-a-london,carrier-coupled,13,G19,2,0.03839343177062454,50.58678436279297
ccfs-s2-a-london,carrier-coupled,14,G19,3,0.038290079505879177,51.95615005493164
ccfs-s2-a-london,carrier-coupled,15,G19,2,0.045940232010752646,53.34041213989258
ccfs-s2-a-london,carrier-coupled,16,G19,3,0.03043331759261009,54.1052131652832
ccfs-s2-a-london,carrier-coupled,17,G19,2,0.04107620756214164,54.29977226257324
ccfs-s2-a-london,carrier-coupled,18,G19,3,0.02288337225173409,53.53514862060547
ccfs-s2-a-london,carrier-coupled,19,G19,2,0.023513914456814018,52.686880111694336
ccfs-s2-a-london,carrier-coupled,20,G19,3,0.0587346508815902,51.000308990478516
ccfs-s2-a-london,carrier-coupled,21,G19,2,0.08054225564498377,48.432565689086914
ccfs-s2-a-london,carrier-coupled,22,G19,3,0.09877664886875921,45.63168716430664
ccfs-s2-a-london,carrier-coupled,23,G19,2,0.12722899679279934,41.8144474029541
ccfs-s2-a-london,carrier-coupled,24,G19,3,0.2643759221221141,38.9051399230957
ccfs-s2-a-london,carrier-coupled,25,G19,2,0.13540649377422342,42.49069786071777
ccfs-s2-a-london,carrier-coupled,26,G19,3,0.07486010818803186,46.25857162475586
ccfs-s2-a-london,carrier-coupled,27,G19,2,0.05418969608375754,50.311256408691406
ccfs-s2-a-london,carrier-coupled,28,G19,3,0.0357513568658763,53.07545471191406
ccfs-s2-a-london,carrier-coupled,29,G19,2,0.03131392731260489,54.068098068237305
ccfs-s2-a-london,carrier-coupled,12,G06,14,0.033499960517175624,54.27122497558594
ccfs-s2-a-london,carrier-coupled,13,G06,3,0.017132244860832802,54.4487190246582
ccfs-s2-a-london,carrier-coupled,14,G06,2,0.022991553360002588,54.50798034667969
ccfs-s2-a-london,carrier-coupled,15,G06,3,0.04181623375552822,53.737667083740234
ccfs-s2-a-london,carrier-coupled,16,G06,2,0.05064007104194092,53.7016487121582
ccfs-s2-a-london,carrier-coupled,17,G06,3,0.055767005238072785,52.02859115600586
ccfs-s2-a-london,carrier-coupled,18,G06,2,0.06616865117951143,50.75861167907715
ccfs-s2-a-london,carrier-coupled,19,G06,3,0.07902090899765181,49.55061721801758
ccfs-s2-a-london,carrier-coupled,20,G06,2,0.1433298907122746,49.42806434631348
ccfs-s2-a-london,carrier-coupled,21,G06,3,0.15557553465613533,49.20440673828125
ccfs-s2-a-london,carrier-coupled,22,G06,2,0.22694330722516481,47.278507232666016
ccfs-s2-a-london,carrier-coupled,23,G06,3,0.1827730313966161,45.646244049072266
ccfs-s2-a-london,carrier-coupled,24,G06,2,0.20072856331020875,42.77252960205078
ccfs-s2-a-london,carrier-coupled,25,G06,3,0.15998806847176714,41.741512298583984
ccfs-s2-a-london,carrier-coupled,26,G06,2,0.23447409913214823,42.35029220581055
ccfs-s2-a-london,carrier-coupled,27,G06,3,0.1453500404663694,42.73564529418945
ccfs-s2-a-london,carrier-coupled,28,G06,2,0.20031727204630945,46.38789176940918
ccfs-s2-a-london,carrier-coupled,29,G06,2,0.19834616303399616,46.72868537902832
ccfs-s2-a-london,carrier-coupled,12,G31,50,0.25954613992360964,39.80667304992676
ccfs-s2-a-london,carrier-coupled,13,G31,50,0.31691642384121244,41.38646697998047
ccfs-s2-a-london,carrier-coupled,14,G31,50,0.25127171480289023,43.183109283447266
ccfs-s2-a-london,carrier-coupled,15,G31,50,0.16117651137281291,44.30483436584473
ccfs-s2-a-london,carrier-coupled,16,G31,50,0.13746277246034339,45.38448715209961
ccfs-s2-a-london,carrier-coupled,17,G31,50,0.10203445719748969,46.75934600830078
ccfs-s2-a-london,carrier-coupled,18,G31,6,0.10418524253922548,46.67568588256836
ccfs-s2-a-london,carrier-coupled,19,G31,3,0.07994608682554971,48.087440490722656
ccfs-s2-a-london,carrier-coupled,20,G31,2,0.06286892356798504,48.09158706665039
ccfs-s2-a-london,carrier-coupled,21,G31,3,0.028608192588948197,48.075355529785156
ccfs-s2-a-london,carrier-coupled,22,G31,2,0.06755850844143052,47.44828987121582
ccfs-s2-a-london,carrier-coupled,23,G31,3,0.13140814209871726,47.27677536010742
ccfs-s2-a-london,carrier-coupled,24,G31,2,0.13808960389404243,45.4615535736084
ccfs-s2-a-london,carrier-coupled,25,G31,3,0.20454615384312685,42.522483825683594
ccfs-s2-a-london,carrier-coupled,26,G31,2,0.23359913780842267,40.88014030456543
ccfs-s2-a-london,carrier-coupled,27,G31,3,0.10359744726792378,39.206329345703125
ccfs-s2-a-london,carrier-coupled,28,G31,2,0.16088569855345108,39.153879165649414
ccfs-s2-a-london,carrier-coupled,29,G31,2,0.2655522449644392,40.657649993896484
ccfs-s2-a-london,carrier-coupled,12,G22,14,0.058124040811454246,46.65792274475098
ccfs-s2-a-london,carrier-coupled,13,G22,2,0.0989063765147094,46.49300575256348
ccfs-s2-a-london,carrier-coupled,14,G22,3,0.07429511163134103,49.223758697509766
ccfs-s2-a-london,carrier-coupled,15,G22,2,0.1017615908087123,48.416290283203125
ccfs-s2-a-london,carrier-coupled,16,G22,3,0.04894631011942446,45.702274322509766
ccfs-s2-a-london,carrier-coupled,17,G22,2,0.08036280510213023,45.54758262634277
ccfs-s2-a-london,carrier-coupled,18,G22,3,0.14912286034254593,44.000770568847656
ccfs-s2-a-london,carrier-coupled,19,G22,2,0.2482007180689923,41.310529708862305
ccfs-s2-a-london,carrier-coupled,20,G22,3,0.23028044742720435,36.829444885253906
ccfs-s2-a-london,carrier-coupled,21,G22,2,0.3156728114126585,36.454607009887695
ccfs-s2-a-london,carrier-coupled,22,G22,3,0.3177842114976444,36.06675720214844
ccfs-s2-a-london,carrier-coupled,23,G22,2,0.1063262238350404,39.31427764892578
ccfs-s2-a-london,carrier-coupled,24,G22,3,0.1164791142356876,45.62677764892578
ccfs-s2-a-london,carrier-coupled,25,G22,2,0.07490127277537731,45.609052658081055
ccfs-s2-a-london,carrier-coupled,26,G22,3,0.07135800900450263,45.46449279785156
ccfs-s2-a-london,carrier-coupled,27,G22,2,0.112339647487057,44.80686569213867
ccfs-s2-a-london,carrier-coupled,28,G22,3,0.06338882664743303,48.105770111083984
ccfs-s2-a-london,carrier-coupled,29,G22,2,0.07140369858642287,47.843088150024414
ccfs-s2-a-london,carrier-coupled,12,G09,50,0.15202709970640776,51.54745674133301
ccfs-s2-a-london,carrier-coupled,13,G09,50,0.16347140852623931,50.33803176879883
ccfs-s2-a-london,carrier-coupled,14,G09,50,0.2415160702353683,48.90256309509277
ccfs-s2-a-london,carrier-coupled,15,G09,50,0.24572855136654226,48.40172576904297
ccfs-s2-a-london,carrier-coupled,16,G09,50,0.17110434398051266,43.24217987060547
ccfs-s2-a-london,carrier-coupled,17,G09,50,0.19320567320042603,42.529287338256836
ccfs-s2-a-london,carrier-coupled,18,G09,14,0.3102070712657631,44.93667221069336
ccfs-s2-a-london,carrier-coupled,19,G09,3,0.2529280061939095,45.47921371459961
ccfs-s2-a-london,carrier-coupled,20,G09,2,0.10148799045071213,49.07467079162598
ccfs-s2-a-london,carrier-coupled,21,G09,3,0.09333283549651429,50.30165481567383
ccfs-s2-a-london,carrier-coupled,22,G09,2,0.027067952281524477,52.9185676574707
ccfs-s2-a-london,carrier-coupled,23,G09,3,0.05940766953022504,54.25920486450195
ccfs-s2-a-london,carrier-coupled,24,G09,2,0.06352554038114169,53.50467872619629
ccfs-s2-a-london,carrier-coupled,25,G09,3,0.07930891890022636,50.49683380126953
ccfs-s2-a-london,carrier-coupled,26,G09,2,0.12143007429252947,50.63383483886719
ccfs-s2-a-london,carrier-coupled,27,G09,3,0.20810631904578328,48.935874938964844
ccfs-s2-a-london,carrier-coupled,28,G09,2,0.3235910413766092,47.2452278137207
ccfs-s2-a-london,carrier-coupled,29,G09,2,0.22159721804287713,45.361122131347656
ccfs-s2-a-london,carrier-coupled,12,G25,50,0.08636243456147723,44.4920768737793
ccfs-s2-a-london,carrier-coupled,13,G25,50,0.09138664655871959,42.8369083404541
ccfs-s2-a-london,carrier-coupled,14,G25,50,0.11750906347132814,43.34498596191406
ccfs-s2-a-london,carrier-coupled,15,G25,50,0.14729010719057223,39.52461051940918
ccfs-s2-a-london,carrier-coupled,16,G25,48,0.24605302321970762,36.20858573913574
ccfs-s2-a-london,carrier-coupled,17,G25,50,0.0831839695356012,46.28759956359863
ccfs-s2-a-london,carrier-coupled,18,G25,50,0.07778627798519924,46.07008361816406
ccfs-s2-a-london,carrier-coupled,19,G25,50,0.07632243171714857,45.669015884399414
ccfs-s2-a-london,carrier-coupled,20,G25,50,0.08548369365415688,46.09133529663086
ccfs-s2-a-london,carrier-coupled,21,G25,50,0.07158213189925233,45.68671989440918
ccfs-s2-a-london,carrier-coupled,22,G25,50,0.07584656234623147,46.432640075683594
ccfs-s2-a-london,carrier-coupled,23,G25,50,0.07514151633468281,46.83492660522461
ccfs-s2-a-london,carrier-coupled,24,G25,50,0.08548307541142246,45.633859634399414
ccfs-s2-a-london,carrier-coupled,25,G25,50,0.09606396145647475,46.37180137634277
ccfs-s2-a-london,carrier-coupled,26,G25,50,0.06735784085226235,47.322404861450195
ccfs-s2-a-london,carrier-coupled,27,G25,50,0.07747190717681168,45.927146911621094
ccfs-s2-a-london,carrier-coupled,28,G25,50,0.08041806328985128,46.527183532714844
ccfs-s2-a-london,carrier-coupled,29,G25,42,0.0771225054040563,46.10177803039551
ccfs-s2-a-london,carrier-coupled,12,G17,14,0.09087995371313487,50.30144119262695
ccfs-s2-a-london,carrier-coupled,13,G17,2,0.03953130478833638,52.29521179199219
ccfs-s2-a-london,carrier-coupled,14,G17,3,0.046440339196662184,52.4228515625
ccfs-s2-a-london,carrier-coupled,15,G17,2,0.027138214835458283,52.38198280334473
ccfs-s2-a-london,carrier-coupled,16,G17,3,0.017555665371234312,50.91788864135742
ccfs-s2-a-london,carrier-coupled,17,G17,2,0.030015186228083163,51.597517013549805
ccfs-s2-a-london,carrier-coupled,18,G17,3,0.03583657813062081,51.29126739501953
ccfs-s2-a-london,carrier-coupled,19,G17,2,0.07438998472250435,50.98054885864258
ccfs-s2-a-london,carrier-coupled,20,G17,3,0.10424259186308822,49.9793815612793
ccfs-s2-a-london,carrier-coupled,21,G17,2,0.1366404568326975,49.72463607788086
ccfs-s2-a-london,carrier-coupled,22,G17,3,0.15401641820196738,49.178680419921875
ccfs-s2-a-london,carrier-coupled,23,G17,2,0.15694059518511425,48.25808525085449
ccfs-s2-a-london,carrier-coupled,24,G17,3,0.21516991547351502,47.811805725097656
ccfs-s2-a-london,carrier-coupled,25,G17,2,0.3375378987567431,45.164215087890625
ccfs-s2-a-london,carrier-coupled,26,G17,3,0.2930107606540125,43.41049575805664
ccfs-s2-a-london,carrier-coupled,27,G17,2,0.17132047130742195,40.324323654174805
ccfs-s2-a-london,carrier-coupled,28,G17,3,0.25351548341294067,39.47394943237305
ccfs-s2-a-london,carrier-coupled,29,G17,2,0.2794002325220599,41.13885498046875
ccfs-s2-a-london,doppler-locked,12,G01,14,0.06539404416621872,47.52216339111328
ccfs-s2-a-london,doppler-locked,13,G01,3,0.06892153280560091,47.54244613647461
ccfs-s2-a-london,doppler-locked,14,G01,2,0.06606404152190769,46.7789363861084
ccfs-s2-a-london,doppler-locked,15,G01,3,0.06031088149926092,47.79753875732422
ccfs-s2-a-london,doppler-locked,16,G01,2,0.05254891079595738,47.354909896850586
ccfs-s2-a-london,doppler-locked,17,G01,3,0.06881003130631899,47.252037048339844
ccfs-s2-a-london,doppler-locked,18,G01,2,0.06872647335161107,48.85193061828613
ccfs-s2-a-london,doppler-locked,19,G01,3,0.04390283661806718,47.62235641479492
ccfs-s2-a-london,doppler-locked,20,G01,2,0.07641147956915542,46.717288970947266
ccfs-s2-a-london,doppler-locked,21,G01,3,0.031935217744952685,47.2589111328125
ccfs-s2-a-london,doppler-locked,22,G01,2,0.09486033426202033,48.22579574584961
ccfs-s2-a-london,doppler-locked,23,G01,3,0.06143167345736001,47.966796875
ccfs-s2-a-london,doppler-locked,24,G01,2,0.05323845009640849,47.63271522521973
ccfs-s2-a-london,doppler-locked,25,G01,3,0.03889824295536969,49.147830963134766
ccfs-s2-a-london,doppler-locked,26,G01,2,0.06103996850530044,47.490318298339844
ccfs-s2-a-london,doppler-locked,27,G01,3,0.04795664734201426,46.996795654296875
ccfs-s2-a-london,doppler-locked,28,G01,2,0.07038539392328073,47.1821174621582
ccfs-s2-a-london,doppler-locked,29,G01,2,0.04671755569891445,47.077871322631836
ccfs-s2-a-london,doppler-locked,12,G02,15,0.05770474983678694,45.12678909301758
ccfs-s2-a-london,doppler-locked,13,G02,2,0.03340968279167732,43.95538902282715
ccfs-s2-a-london,doppler-locked,14,G02,3,0.11996556217697724,43.177032470703125
ccfs-s2-a-london,doppler-locked,15,G02,2,0.08648247673526038,42.94391441345215
