time,N,S_common,N_eff,loading_count,S_pair,energy,scalar_rmse,relation_destruction,A0,A1,A2,A3,A4,Full
3.5,10,0.6704823151130495,8.249817308373473,0,0.6186830616403511,281.5297934249255,0.0972399199115222,0.6146118168731083,16.328446715469266,13.093399069424468,378.42355906157434,3.161968760883287,3.4591991809062193,385.04472700336385
4.0,10,0.6901375171593922,8.610434624564515,0,0.6552114567273103,335.0930035905179,0.1088898167328591,0.655424481011667,22.69554813748129,13.093399069424468,451.19590265788287,3.808652704370209,4.48327840822238,459.48783377047545
4.5,10,0.647333835858846,7.691641029672807,0,0.5948110744848467,307.72764179846473,0.0997409786046236,0.589530008222713,17.695368208903915,9.059510439145761,414.01662410433875,2.260133032367033,2.789944314862626,419.0667014515684
5.0,10,0.774193905061134,6.735961199503715,0,0.5653628576137103,241.9907981750067,0.08508794056890882,0.5619868812285528,9.686938542546635,5.44307871831107,324.7048715728204,2.9847403903513303,1.9643589830285852,329.65397094620033
5.5,10,0.8165378805687712,6.537276651019896,0,0.6008512528548997,228.71198251755317,0.09229859896094943,0.5943704359259999,13.627831239340159,5.44307871831107,306.6639339107795,3.3529954927787373,2.9592816532080484,312.9762110567663
6.0,10,0.7391215276203574,5.262677228710875,0,0.5913188580812602,371.09060446807877,0.12884849135503973,0.5916538147630177,33.603705309793355,9.059510439145761,500.10316142011845,0.9590326621398095,2.6920394858195755,503.75423356807784
6.5,10,0.578022968316681,5.154627545486167,0,0.5978847288645395,374.5106631110624,0.12695369692940167,0.607347395754734,32.56812976205077,13.093399069424468,504.7497403297337,-1.3496498358209161,2.8761146925838315,506.2762051864966
7.0,10,0.8293682769052655,5.940462563348147,0,0.8154551570500354,251.43673590335658,0.07252568410246951,0.8097561057813475,2.821198679112659,2.3405474637653536,337.5383635131221,2.9008244371380267,8.975735424691855,349.41492337495197
7.5,10,0.8908940635743527,4.263487181737593,0,0.6497856926493228,329.5291758716129,0.10740583207439415,0.6418134954697533,21.88449538962769,5.44307871831107,443.63674439946107,1.9773922947365623,4.33116626994317,449.9453029641408
8.0,10,0.8175752272250311,4.406392916168053,0,0.5631671057690091,198.870676375725,0.09216982829156713,0.5656122606048736,13.557453284521207,13.093399069424468,266.1207742083996,1.1284661824319513,1.9028007391707151,269.15204113000226
8.5,10,0.799676206091694,3.3152573504008416,1,0.5143465783786136,134.72274367782626,0.08764858343137985,0.5173733337391271,11.086424998172879,2.3405474637653536,178.9677565895436,-0.26175569046586045,0.534109674367473,179.2401105734452
9.0,10,0.8926230226624989,4.33007746601934,0,0.5476179722061819,54.494798173847315,0.06887961696148297,0.5534862032090946,0.8284875303230429,2.3405474637653536,69.96802341089457,2.070909946145442,1.4668783657253888,73.5058117227654
9.5,10,0.8389195506031653,2.2144671680218684,1,0.543074392449864,98.24607150792932,0.09624517773941793,0.5388437735187673,15.784783162420423,2.3405474637653536,129.4096193496135,-0.8834849254921728,1.3394984018637806,129.8656328259851
10.0,10,0.7700426081539946,2.0117326314289445,1,0.5808838094659532,119.618106157411,0.09721360533601711,0.5883567552500424,16.314064822334277,2.3405474637653536,158.446210772272,-2.03500758049846,2.3994912778424555,158.81069446961598
10.5,10,0.8285757478671913,2.9525099938027344,1,0.623396139436479,69.01034639639963,0.0723595768697523,0.6233814472609307,2.730414905328229,2.3405474637653536,89.68921748187506,-0.2490588205417068,3.5913310486285615,93.03148970996192
11.0,10,0.9104551103630548,2.4754167092668746,1,0.5454768661285964,50.30398453350345,0.06299929704424638,0.5509840156376902,-2.3853257661475236,-0.0,64.27427710180744,0.36542422329704394,1.4068521244323913,66.04655344953687
11.5,10,0.8296118634802458,2.954119694578618,1,0.6546486639937515,46.78312320731328,0.06501200390870852,0.6466336634319979,-1.2853066899837513,-0.0,59.49074509556007,-0.23324934064046987,4.4675004265631815,63.72499618148279
12.0,10,0.8417994469784418,2.6713546699163464,1,0.6864115470977546,35.60217347269028,0.06664612845333759,0.6888692778918314,-0.3921969164451326,-0.0,44.30002158766032,-0.36424576366557826,5.357977785588836,49.293753609583575
12.5,10,0.9309122905862655,2.390030573452321,1,0.506663584124642,27.734943197857653,0.06643927975133714,0.5018129647816315,-0.5052474167925933,-0.0,33.61140186263923,0.5544736794620553,0.31871573766832856,34.48459127976961
13.0,10,0.9567431462989084,2.1856359695280956,1,0.4921312213240173,27.996804030955666,0.06817204227642878,0.49411142809076225,0.4417716776009072,2.3405474637653536,33.96717266990995,0.6917181769312535,-0.08870130960443459,34.57018953723677
13.5,10,0.9599939767376585,1.7330350161724846,1,0.5018693422230497,24.27364071493567,0.06702145419171719,0.5061643644033323,-0.18706745657063323,-0.0,28.90878802005516,0.2605211333658808,0.18430842164851888,29.35361757506956
14.0,10,0.9350305949284298,2.1029393061674795,1,0.4682822435660957,22.812572053629513,0.06582992690364343,0.471436867195195,-0.8382813863254157,-0.0,26.92374286854796,0.308978256912428,-0.7573111036145719,26.475410021845818
14.5,10,0.9578776696631569,2.311208993523328,1,0.49869311219973994,24.75761718318551,0.06632450593361093,0.4986256894681235,-0.5679755721798447,-0.0,29.566330794864978,0.8391020081005056,0.09526231983358663,30.50069512279907
15.0,10,0.970839610748735,2.224400538801604,1,0.6234652189213227,26.389742275106677,0.06816299789735299,0.6197318272606117,0.43682858842527944,-0.0,31.783777576233227,0.9245252768035623,3.5932677027107824,36.301570555747574
15.5,10,0.9443749923494886,2.076591432645003,1,0.5085217799807236,29.721708867244736,0.06958785380266976,0.5015890413471382,1.2155652759716278,-0.0,36.31067237855879,0.4086267021989496,0.37081054697949645,37.090109627737235
16.0,10,0.9408603725918021,1.7808318237830258,1,0.5230883866194826,32.02620755360026,0.06758088544232783,0.5112103052753328,0.11868250550261292,-0.0,39.44162307591699,0.050016435276242,0.7791876255707332,40.27082713676397
16.5,7,0.495188825970998,4.597369864391334,1,0.5105767873015471,2.4609215856869775,0.06523987248025614,0.504878677849136,-1.1607680500126714,-0.0,-0.726528577588534,-3.0638116729287272,0.4284229962597916,-3.36191725425747
19.0,11,0.5004957897211614,5.807731314513591,1,0.5139883618320055,1.9656597912485552,0.06767908037797367,0.5150785918919761,0.1723496859054368,-0.0,-1.3994038844189902,-1.7199158321228993,0.5240670178699987,-2.595252698671891
19.5,11,0.6314076652139157,6.200403538220799,0,0.5634726393506259,1.265626948375222,0.06748701956106518,0.5594810207410145,0.06738131415031895,-0.0,-2.35048636085733,0.47645449793634936,1.9113664205655967,0.037334557644616184
20.0,11,0.7381305583740696,8.151856910682882,0,0.5898743613563339,2.397271418579463,0.0664154653608082,0.5830958151263351,-0.5182628659529198,-0.0,-0.8130053181795219,3.9808446956451364,2.6515427958773623,5.819382173342977
