time,N,S_common,N_eff,loading_count,S_pair,energy,scalar_rmse,relation_destruction,A0,A1,A2,A3,A4,Full
3.5,10,0.6850242127055527,6.498610457806429,0,0.5951182924118826,383.3860944857868,0.13487458047481446,0.5885254808796667,36.897186890970644,17.502702427219447,516.8081277857904,1.520336752424825,2.798557217142829,521.127021755358
4.0,10,0.6719918885292,7.437092851422015,0,0.5906712104272269,372.65319503506976,0.12819505056819466,0.591545042126865,33.24657564358877,27.425072406421805,502.22613682226245,2.328706277634175,2.673882583291102,507.22872568318775
4.5,10,0.5134669865710944,6.060788088993124,0,0.5484026250511056,448.9643702536755,0.12684535201108815,0.5459009670789327,32.508915239034714,17.502702427219447,605.9044459840572,-1.277310732259613,1.4888762300506064,606.1160114818482
5.0,10,0.545213773518874,7.212794051369146,0,0.5912314643326682,308.5511884596527,0.10313228238283455,0.5875064943027771,19.548841715139126,9.059510439145761,415.13551560487207,0.36555335963715346,2.6895893885098716,418.1906583530191
5.5,10,0.5732802033253468,7.120043008849644,0,0.6725360980790532,202.21249844375933,0.08997423289749466,0.665793474838045,12.357478832373435,2.3405474637653536,270.6610589116667,0.6505508509555589,4.968977418178513,276.2805871808008
6.0,10,0.53490194422255,5.61638619580471,1,0.6564469945982074,232.23147896612227,0.10086709028001528,0.6573403073055105,18.310830076050987,5.44307871831107,311.4456115594762,-1.4521127234721314,4.51791690425091,314.511415740255
6.5,10,0.7368412181405718,5.649593483743015,0,0.6068235738076607,138.37042576792868,0.07739968267299392,0.6134929230175277,5.485019973429435,2.3405474637653536,183.92359052052691,1.334447208016626,3.1267165983247884,188.38475432686832
7.0,10,0.7976260865026052,4.499442169872044,1,0.7552822265956283,148.45858765454534,0.08150716894263971,0.7420938376019939,7.729913818365253,2.3405474637653536,197.6296245838035,0.9543901150164231,7.288777977522279,205.8727926763422
7.5,10,0.803222886776045,4.358603170150537,1,0.6820763853740223,140.32118574398672,0.0780338167402932,0.6729944755668937,5.831597800131949,2.3405474637653536,186.57394278307325,0.8826907820177441,5.236440853627776,192.69307441871877
8.0,10,0.9276301342285033,4.386490604424543,0,0.7940521649877035,87.4241546351669,0.06582242422914962,0.7940745145382466,-0.8423818766706149,-0.0,114.70668704588002,2.6071917807433715,8.37569921939819,125.68957804602158
8.5,10,0.7453300776380399,2.650163628627681,1,0.6023445943948892,136.6471239282884,0.0992422552322252,0.6028722313516991,17.42279735765203,2.3405474637653536,181.58226868401363,-1.7010234320191584,3.001147715123742,182.88239296711822
9.0,10,0.7613611651126664,2.9985231302824946,1,0.5684492681207252,116.45289509871297,0.08918055833299547,0.5669845963875012,11.92370619680964,2.3405474637653536,154.14587429120027,-1.1166003617388114,2.0508869807596617,155.0801609102211
9.5,10,0.8753299552852722,3.279763712102139,0,0.5090576865864478,91.06059396788075,0.06973240557933272,0.5114031658285032,1.2945681922085714,2.3405474637653536,119.64724627990023,0.7318315353422435,0.38583477187076787,120.76491258711324
10.0,10,0.7921571841724532,3.265096668884343,0,0.4854053343028809,82.77713201169277,0.06982476479132603,0.48706750658068176,1.3450459328304016,2.3405474637653536,108.39312357554655,-0.4169095107752874,-0.2772625964396225,107.69895146833164
10.5,10,0.8577106522108483,3.1035279012004393,0,0.5802610815313235,72.21901152778555,0.06856760468234678,0.5843964446037162,0.6579612281042347,2.3405474637653536,94.04859177450673,0.3065968145054998,2.3820330035162605,96.7372215925285
11.0,10,0.9458456451767525,2.964597222805338,0,0.57249206190228,69.89527940673483,0.06629732472512635,0.5764021280976165,-0.5828311124346898,-0.0,90.89151004217416,1.3615875480763027,2.16422733207149,94.41732492232195
11.5,10,0.9824424222494277,2.7338053603168664,0,0.637571154218539,63.14531003493373,0.06686297120179796,0.6415406542528248,-0.27368429841521685,-0.0,81.72082947858073,1.6177986342218267,3.988729788722392,87.32735790152495
12.0,10,0.994788719666135,2.4851010267673233,1,0.7094719656454039,58.72054890698464,0.06718228793037412,0.7110441818858597,-0.09916584320745915,-0.0,75.70923614540995,1.5247483757702165,6.004480199714741,83.23846472089491
12.5,10,0.9788358722299466,2.689335214594013,0,0.6223476455763013,63.24746126493211,0.06492435337721562,0.620820678631599,-1.3332109617783672,-0.0,81.85961474528237,1.5219354596897396,3.5619363604792365,86.94348656545135
13.0,10,0.9624520040316127,2.506456104014296,0,0.4577701303375053,56.59499863237765,0.06420063893627126,0.4526663520524744,-1.7287477907078708,-0.0,72.82140932478576,1.1065557512845574,-1.0520198299894166,72.8759452460809
13.5,10,0.944739524031194,2.8256321327622556,0,0.5566840293971401,49.99773552472606,0.06584429679770257,0.558686824189239,-0.8304277053614357,-0.0,63.85819938682587,1.2005212917686219,1.721046686584226,66.77976736517873
14.0,10,0.9698052120106697,2.8742362322706985,1,0.5096947280393544,48.04282295498077,0.06710600271881549,0.5105888192397282,-0.140858545421253,2.3405474637653536,61.202205304573624,1.59313488043203,0.40369432790403914,63.19903451290969
14.5,10,0.9302987054843974,3.051726418115544,1,0.5643127348292049,47.34095416031106,0.06578714067525494,0.561139473783279,-0.8616656497049805,2.3405474637653536,60.24862845719412,1.2412774317280175,1.93491862773284,63.42482451665498
15.0,10,0.9731464323230192,3.066131113257425,1,0.6002865311620433,46.996722998773315,0.06298386990217797,0.6046991596485597,-2.393757272426743,-0.0,59.78094722064134,1.8402641293217412,2.943449592875469,64.56466094283854
15.5,10,0.9868821914060141,2.664979365466866,0,0.48062744600850665,51.715360989217004,0.06354037052253779,0.47816538437225176,-2.08960900866238,-0.0,66.19180915527096,1.6059887608469277,-0.41121143654216846,67.38658647957571
16.0,10,0.9656439492631692,2.7541723578156025,0,0.519971508194819,48.976723985393534,0.06612623123786569,0.5198073485671977,-0.6763400595731014,-0.0,62.47102706600347,1.4102957759481534,0.6918054550382113,64.57312829698984
16.5,7,0.6035320965463554,4.662245258864533,0,0.4088277426704268,2.7012556073850056,0.06743554743728443,0.3992384588126802,0.039249886246328254,-0.0,-0.4000046453816762,-1.5193434564660055,-2.424127266568342,-4.343475368416024
17.0,7,0.7186662173232174,4.437692145292524,0,0.4953427961730779,5.092202290916114,0.06707469199814056,0.49647842224108385,-0.1579710175049916,-0.0,2.8483965060143963,-0.18640937036243743,0.0013356898877262058,2.663322825539685
17.5,10,0.843970730762721,3.6557045113837554,1,0.516235279040595,14.739132221507228,0.0781646643137853,0.5159159153862052,5.903110860206655,5.44307871831107,15.954961579096123,0.6994792088078432,0.5870596906479274,17.241500478551895
18.0,10,0.739003595773183,4.626839813387226,0,0.4861777307700933,10.451527492566191,0.07593548080695708,0.4874877034597068,4.684779256594831,9.059510439145761,10.12971242813901,0.2894274404770596,-0.2556083415663503,10.16353152704972
18.5,10,0.6376377507531382,5.57730594432287,0,0.5337765080328727,3.784869588052925,0.06933767356574672,0.5272005625476979,1.0788324819648571,-0.0,1.072220949072803,-0.09326691012689547,1.078830768731802,2.0577848076777094
19.0,10,0.6374404958094554,5.675114521293962,0,0.466349311265373,1.7782277618525952,0.06771546317922982,0.46632157660854145,0.1922342384613457,-0.0,-1.6540538204849597,0.0068010094962298595,-0.8115011607541274,-2.4587539717428575
19.5,10,0.594932125922153,6.6797027536213625,0,0.514841935656635,1.8365427389125795,0.06679400859548118,0.5229269741665374,-0.3113749248198238,-0.0,-1.574825605180081,0.4829723529295244,0.5479970925612909,-0.5438561596892658
20.0,10,0.5198653436283804,8.755611820614888,0,0.47762265085359873,3.9665591241040525,0.06673724950495644,0.4756743590020018,-0.3423958764672509,2.3405474637653536,1.3190689872036465,1.6410035047897977,-0.49545133520609885,2.4646211567873455
20.5,10,0.5159276381649086,6.117107437539243,0,0.4617143741815792,2.039890681930219,0.06636681611178687,0.4598829630372313,-0.5448514879273397,-0.0,-1.2985519028920103,-1.1846133057796888,-0.9414423414747972,-3.4246075501464963
21.0,10,0.6133527695709602,5.528094740175132,0,0.549635632710419,1.8625722868779735,0.0675674839858359,0.5566832474180998,0.11135811164784772,-0.0,-1.539461197364751,-0.47588021277599724,1.5234437912045704,-0.4918976189361778
