time,N,S_common,N_eff,loading_count,S_pair,energy,scalar_rmse,relation_destruction,A0,A1,A2,A3,A4,Full
411.0,10,0.503106061022531,6.664850658596797,0,0.49357184098290796,2.4860526878297575,0.06448499435060286,0.4931554875859047,-1.5733369925940588,-0.0,-0.6923848211849434,-0.7838749627938617,-0.048313313810447664,-1.5245730977892529
411.5,10,0.5105448937869476,5.676014393191515,0,0.44322494301467297,3.021745930278565,0.06667706911160762,0.4454474954115596,-0.3752866972139822,-0.0,0.03542168221890417,-1.7213635294084662,-1.4597964147332863,-3.1457382619228484
412.0,10,0.5262974177388032,4.040769905849469,1,0.43517346519147104,3.3903026113273627,0.07016251486252785,0.4407087312250167,1.529638894606263,2.3405474637653536,0.5361521900633935,-3.224671479768829,-1.685520845503076,-4.374040135208512
412.5,10,0.5360828970559021,6.89473675330235,0,0.47666313328022675,3.280237137398965,0.06909433027216114,0.48406744416985414,0.9458363314935408,-0.0,0.3866144296855976,-0.09301088170093702,-0.5223515593412089,-0.22874801135654832
413.0,10,0.5454110654312843,6.377865345400724,0,0.44457274041851025,2.6655629956762725,0.06513738358832602,0.45141971407004183,-1.2167820370510432,-0.0,-0.4484975380796211,-0.508917932609343,-1.422010705270426,-2.37942617595939
413.5,10,0.5323184201055207,5.907728761677843,0,0.4587849824526174,2.528129155548708,0.06623712189608144,0.45923582761022846,-0.6157341951228517,-0.0,-0.6352186588751012,-1.1812376867567373,-1.0235682933859045,-2.8400246390177433
414.0,10,0.6390803766481334,6.5438666071302976,0,0.477687615349021,3.0645553351939867,0.06921397187930445,0.48460838677497886,1.011224914642088,2.3405474637653536,0.09358363169929179,0.9418402346633122,-0.49363004549116246,0.5417938208714416
414.5,10,0.733555936503519,8.057357218326713,0,0.6206401690517918,4.270583664347432,0.07037018520320362,0.6171928131345616,1.6431384510147544,2.3405474637653536,1.7321244824942035,3.8192302863050998,3.51406699102795,9.065421759827252
415.0,10,0.6067426269739046,5.958741799486588,0,0.4642763341486913,3.715832303994232,0.06788477861889404,0.4634271226679722,0.2847714165314743,-0.0,0.9784251339798818,-0.11352229117083168,-0.8696173960511268,-0.004714553242076591
415.5,10,0.46593121857226094,5.765152424220662,0,0.4279791405047839,2.410165168338861,0.06624269180331283,0.43200216859992446,-0.6126900338914433,-0.0,-0.7954875408686599,-2.2356335164465273,-1.887214855017181,-4.918335912332369
416.0,10,0.4709687284516432,6.079712181288775,0,0.44164328931956476,2.3048720838116883,0.06808313193304127,0.4460058227910518,0.3931788718022004,-0.0,-0.9385414112740735,-1.8365209181600302,-1.5041383216282438,-4.2792006510623475
416.5,10,0.4812047227999803,5.056995183385896,0,0.44035417489400003,1.923681421884745,0.068618638574284,0.4522062476060402,0.6858531460248453,-0.0,-1.456436767801292,-2.7714891194038813,-1.5402788446846687,-5.768204731889842
417.0,10,0.6918879829129868,6.344450315410258,0,0.4987948456289302,1.0469988528423377,0.06681182295614146,0.49847703752040273,-0.3016387148918019,-0.0,-2.647520068111602,1.4519065259155743,0.09811443231510514,-1.0974991098809224
417.5,10,0.7802738576225338,6.171195288972332,0,0.559456445999041,2.0467745061784077,0.06818281026082898,0.5574151751427989,0.4476567811205466,-0.0,-1.289199363679049,2.4742553509302554,1.7987718164377062,2.9838278036889125
418.0,10,0.5569146841902262,4.1698562116532285,1,0.5445641399291321,2.3542471874585544,0.06929923386632787,0.5421683352264569,1.0578237581465335,2.3405474637653536,-0.8714591360223704,-2.671857731179874,1.3812637037291706,-2.162053163473074
418.5,10,0.6818648491564387,5.999891565727649,0,0.5365367110791402,2.065616389412075,0.06729962387095537,0.5361256633741223,-0.0350373924936571,-0.0,-1.2636003005078362,0.9533422699307627,1.1562134896569416,0.845955459079868
419.0,10,0.6516998415315518,6.399998876618139,0,0.5244913750411808,3.510347948598601,0.06778142175832047,0.5276338356333484,0.2282830523832711,-0.0,0.6992488473404636,0.9626514901334263,0.818520623787759,2.480420961261649
419.5,10,0.6107653230173558,7.4071744862116695,0,0.49355249083191294,2.8635955677018807,0.06910711626867268,0.49095974709929285,0.9528243536038631,-0.0,-0.17944543440332364,1.4629867576318636,-0.048855798297714643,1.2346855249308253
420.0,10,0.5430891003123345,7.958974086402541,0,0.4967747608342169,2.1975431011263318,0.06845086664074324,0.500152599644968,0.594159551394489,-0.0,-1.0843613048479341,1.1205240876766753,0.041481041476052326,0.07764382430479358
420.5,10,0.5682869865006164,7.493108658462519,0,0.49500109163464523,2.40098606652471,0.06700350070549004,0.49232122136911693,-0.19687970378965072,-0.0,-0.8079585027296057,0.9744474972742244,-0.008244049897050104,0.15824494464756866
421.0,10,0.66105533667422,6.034483855679873,1,0.4992178954190662,1.7381330758519131,0.06663641039076709,0.4962177745000397,-0.39750819867885007,-0.0,-1.7085274836020008,0.7061288367062928,0.10997469886027915,-0.8924239480354289
421.5,10,0.5934244660869811,7.924469759765675,0,0.5805031100419378,3.328298331209762,0.06821491536607445,0.5722519161196136,0.4652034138845282,-0.0,0.45191159351941884,1.7701562962393718,2.38881831038639,4.610886200145181
422.0,10,0.5363403575392238,7.1828353632383735,0,0.4759545887312333,2.238811537032668,0.0675424853936313,0.47797662313094835,0.09769545227710476,-0.0,-1.0282929551696072,0.21316805682298773,-0.5422157157741677,-1.357340614120787
422.5,10,0.5000953989841516,5.358995231463386,0,0.4700392931871721,4.117831756845865,0.06827515824932172,0.47686534358223465,0.49812838768234535,2.3405474637653536,1.5245918446382987,-2.1968049351253915,-0.7080519447047838,-1.3802650351918766
423.0,10,0.5032455569168002,5.3587069330390555,0,0.45729992641219025,4.48759128521828,0.06763247089323524,0.4534601731452543,0.14687587089157403,2.3405474637653536,2.026956571538322,-2.1541830077762674,-1.0652020700350397,-1.192428506272985
423.5,10,0.490943295242058,7.491853680342099,0,0.4533100359760394,2.9133792981957978,0.07037208275660854,0.4586206798040532,1.6441755344471742,-0.0,-0.11180798829415456,-0.08077465664624961,-1.177059267845195,-1.3696419127855992
424.0,10,0.43180706209962505,7.864041210768148,0,0.463180778880199,4.428857688720835,0.07278244477606349,0.4664211202066466,2.9615279262320677,-0.0,1.94715960918776,-0.49556627905386996,-0.9003314580888616,0.5512618720450285
424.5,10,0.45941155872522643,7.130807987167585,0,0.4611006613435452,2.7910794393736227,0.0687515424379619,0.47481779347922376,0.7584900450800011,-0.0,-0.27796769605760946,-0.8897411534678947,-0.9586478761683322,-2.1263567256938365
425.0,10,0.5925777257390823,7.589329503018529,0,0.5074978353035768,2.5432809416983186,0.06703822378492914,0.5209226963160299,-0.17790225086762448,-0.0,-0.6146330557275594,1.4065266620724575,0.3421040989877183,1.1339977053326162
425.5,10,0.601119963039507,6.320241277763651,0,0.4531323883807561,3.0211898335950034,0.06755069526109098,0.4536378402058162,0.10218244985130957,-0.0,0.03466615507996304,0.1896461661751096,-1.182039645758849,-0.9577273245037763
426.0,10,0.4653334161548749,6.111432678464339,0,0.4447506373788213,3.47540846946639,0.0697792056570967,0.44915419572693,1.3201461733916775,2.3405474637653536,0.6517791797715354,-1.8799841069098764,-1.4170233363695053,-2.645228263507846
426.5,10,0.4750791339779559,6.626723349642205,0,0.4871420887548804,2.6477016656990755,0.06994568411476017,0.47939842063077975,1.4111328354007437,-0.0,-0.47276439658509944,-1.2058323959976263,-0.2285724157457405,-1.9071692083284664
427.0,10,0.5479656055642537,6.6188249888273205,0,0.46092147464835875,2.4321216048720444,0.067507224824876,0.46470671694188553,0.07842424147534383,-0.0,-0.7656569661401544,-0.22096170445246385,-0.9636714029867168,-1.9502900735793351
427.5,10,0.5135389290751544,7.84696308595981,0,0.5662147725461525,2.7257798135309246,0.06525448756901203,0.5704612067296302,-1.152780361037606,-0.0,-0.3666854333598405,0.600189813766724,1.98824255041986,2.2217469308267432
428.0,10,0.6313575594120858,6.699016835467115,0,0.5387581036592699,3.6528780689945806,0.06694174625791209,0.5430813651169616,-0.23063080365080582,-0.0,0.8928939045021479,0.9996050449709615,1.2184905755132862,3.1109895249863957
428.5,10,0.6337147909553188,6.1976211344481245,0,0.4897462965908064,3.490677328710929,0.06812915082303346,0.47898992859873546,0.4183299048458594,-0.0,0.6725238414120924,0.5049688084183198,-0.15556304476086913,1.021929605069543
429.0,10,0.5111782614644105,6.507557296884246,0,0.4484024195063932,2.7778001812276907,0.06571268014537655,0.45272134817197046,-0.9023610955911748,-0.0,-0.29600923489578407,-0.8391305273671311,-1.3146450574818602,-2.4497848197447754
429.5,10,0.7110355755842316,6.213037522166252,0,0.5026816735805298,2.56525518866171,0.06689821302348062,0.5061897325491836,-0.2544233335851271,-0.0,-0.5847782832942733,1.5747565288595062,0.20708225737036137,1.1970605029355945
430.0,10,0.488022346707328,8.835960575943728,0,0.46368289710044414,3.087335107428096,0.07023075434067397,0.4653186444941235,1.56693430460043,-0.0,0.12453281131233798,1.2915160052062824,-0.8862544958301612,0.5297943206884591
430.5,10,0.5809333256821859,7.122005717457354,0,0.4928055929736078,2.1169700034064047,0.06886497829026131,0.4911878243065016,0.8204869526543134,-0.0,-1.1938299706311517,0.7568961158189612,-0.0697951957115985,-0.506729050523789
431.0,10,0.6617675303228184,7.419699970654001,0,0.557205850364014,3.2432374265158472,0.06814537134182304,0.5545210186892778,0.4271950209781964,-0.0,0.33634567870845844,2.171114101328955,1.735676018403526,4.24313579844094
431.5,10,0.4270772316514092,8.144079304627265,0,0.5101761017309064,3.1598966336112264,0.0665895198393627,0.5160085522226432,-0.42313562706765767,-0.0,0.2231167516502405,-0.26581358294314694,0.41718971408022737,0.37449288278732096
432.0,10,0.6070835632644925,6.913437961167801,0,0.5438603948683386,2.555537862485579,0.06598742427160056,0.5426305968545536,-0.7522032235002867,-0.0,-0.5979804905021796,0.8941083556840926,1.36153410169302,1.657661966874933
