N_eff,S_common,S_pair,energy,period,scalar_rmse,scenario
8.125941451987075,0.6501120938263082,0.5353415954061197,3.5143931758382467,pre,0.0672213392130547,os1
8.592869528687892,0.5572969994074503,0.5743861531855088,3.0985321422340606,pre,0.06503888745684554,os1
6.297839253042476,0.57431569297321,0.46743034891658974,3.849349757767669,pre,0.06833807788599038,os1
8.180680943663955,0.4254270971661614,0.43250219121246797,3.2460632287639766,pre,0.07063844425440023,os1
7.445514605670547,0.4363311683376711,0.49091414023960195,3.126078123053711,pre,0.06651277406854127,os1
7.898410275743784,0.6996722569398708,0.5770516064244595,2.185731968195793,pre,0.06700122732088198,os1
6.277193561679505,0.45391213550303555,0.4870519236154984,2.4190256700367803,pre,0.07068963759294214,os1
6.443475307457894,0.509933276597508,0.45411125632400934,1.6633845363751887,pre,0.0687955636069898,os1
8.21492242461787,0.541049083357909,0.4988370043401821,2.832894360236683,pre,0.06698787246692559,os1
8.409458182798108,0.5979934767403183,0.5162378444553856,3.428909163668054,pre,0.06658542281325201,os1
7.642244484568116,0.67049403382396,0.5275336524187256,3.0863263133642076,pre,0.0680219030097807,os1
8.708297628668339,0.5171894790605056,0.4875687060656135,2.158752201829908,pre,0.06836570903257257,os1
8.218153363088327,0.5492820492645738,0.5411602032457825,2.3291682120319592,pre,0.06746776227185405,os1
9.44871509550015,0.5241562983621445,0.508551486755793,3.058020977953906,pre,0.06543137997664453,os1
6.518480114271245,0.6297110357216134,0.508268857216867,2.8058775426954465,pre,0.06539271306445749,os1
6.148107283957416,0.3888692237786271,0.46485952025265226,3.2577584968882722,pre,0.06415954318936555,os1
6.844040334091533,0.4128473895099468,0.49836560859040674,4.140365660099899,pre,0.06472721752516164,os1
3.9079551259056444,0.5460874003771014,0.602709932433264,4.213774996218828,pre,0.06907033477841212,os1
5.677928676344998,0.4345625388576184,0.49058881508181157,3.6881248898985164,pre,0.06953414859290609,os1
7.800166208944103,0.5263023246701802,0.494323294867773,3.58857729724094,pre,0.06572756695982176,os1
6.766258660840868,0.5607429437317765,0.47322806342195295,3.805168893519361,pre,0.06398252454958014,os1
6.215617405943428,0.44764732352734216,0.47766098057491085,3.040197514863375,pre,0.06702170321883583,os1
6.749718470021702,0.5731864929244844,0.4872027608962112,2.7426282252416994,pre,0.06695486601420009,os1
7.023032225820825,0.567496233594765,0.4818447153647493,3.13772559515176,pre,0.06647915628857308,os1
6.789819293960841,0.6562843791277556,0.5379641502767243,2.3586596540720683,pre,0.06684038760887348,os1
7.6714446388383015,0.546902402616537,0.5192281571362869,2.838786543629787,pre,0.06728194434215679,os1
9.099567768235525,0.4516997781708655,0.511911905161551,1.9604009660939672,pre,0.06815854283152933,os1
6.069143767116483,0.46682803495686853,0.48071685749634413,2.746504404476397,pre,0.06959433403498469,os1
8.296147971431306,0.4942285447813655,0.4896841424966146,3.2399759781205573,pre,0.07035523747658191,os1
7.14967809322431,0.4766356168042088,0.4657864152459932,1.987940985785084,pre,0.06877432257321135,os1
7.994261133239609,0.5564357404643737,0.5065350956235892,3.826107647781099,pre,0.06652099552603953,os1
5.831382645465581,0.4566041731798443,0.4854903189620762,2.9426701199555456,pre,0.06525811950870708,os1
7.491358169332971,0.613674535542738,0.5397867291938522,2.617623851657533,pre,0.06622765988192032,os1
4.557465326015498,0.5432653200601125,0.5300045739761408,3.2002646093750573,pre,0.06874762962999763,os1
7.296536856349814,0.5186281071844007,0.4997229379322873,4.0382522027860945,pre,0.06966314696550008,os1
8.838408605396138,0.6926092325071661,0.6164301996527649,2.8043145904291706,pre,0.06714873599197453,os1
7.730262107187456,0.5277339011423714,0.4731074055943742,2.835713567557358,pre,0.0660656569554779,os1
7.1645319544803305,0.8111995667700189,0.5552011414681495,3.6212631285361776,pre,0.06623199179241887,os1
8.992993446024242,0.6964836294052086,0.6011152483510348,3.448967344670286,pre,0.06624053335960131,os1
7.607819130216226,0.6774134636480307,0.5267732198340859,3.3698148413153906,pre,0.06749527309986621,os1
5.259649629442117,0.5940966646904986,0.4918313433990445,2.889093922943445,pre,0.06615007690164527,os1
7.775918786420535,0.6170862694456628,0.5112148506491537,3.964052679721142,pre,0.0638635534835742,os1
5.9282825686893466,0.42229641157052505,0.49929672025654015,4.113677557576843,pre,0.06837449341320548,os1
7.5480227647602804,0.47963569702498654,0.4795529157056555,3.268477508155826,pre,0.06928496788490811,os1
8.816703926654293,0.6401037675844555,0.6153773944227091,3.646449931560278,pre,0.068474137640251,os1
7.619328679231639,0.4985112887862768,0.44747202971108413,1.5137948358809725,pre,0.0677012972002677,os1
7.204578497467287,0.6145462429271925,0.5154361542197459,2.5585630857466177,pre,0.06642970209908458,os1
5.253259801196784,0.44934468220661034,0.46796616820240855,1.6511633418708223,pre,0.06916201018702098,os1
8.512811820443183,0.5930139281228576,0.5460971926324298,2.55282743856729,pre,0.06978806233331962,os1
8.286250862431329,0.6975182442653809,0.6937331833392858,3.5074659141101416,pre,0.06872576179215707,os1
8.046471975968664,0.5444834823791487,0.48041162853868546,2.922959552394191,pre,0.06606086220137512,os1
7.137576761363417,0.5828202947281815,0.46088030598895807,3.8845661480469516,pre,0.06427517902284646,os1
8.447654716929907,0.6477785573040449,0.5486938791302031,2.8302681385860433,pre,0.06752342819223199,os1
6.469077506153726,0.5056747681850271,0.4759411960010683,2.2975406112947323,pre,0.06915319743153699,os1
6.514760627693659,0.4553501181635909,0.46077272452633417,1.9444188414737449,pre,0.06933513037518975,os1
6.6213822025025335,0.7736981649411817,0.5567777326547956,2.6342906229939844,pre,0.07184973672900266,os1
7.2009517906076335,0.5410270342638376,0.4707668178112204,2.815502813307476,pre,0.07038526873969238,os1
7.310908762705604,0.5282010533654878,0.500633401428558,2.487081023888261,pre,0.06632820120313312,os1
6.926537905459266,0.49004855509448414,0.46023150861986883,2.6278956950907424,pre,0.06565112230465296,os1
7.229048946766557,0.4936337548075401,0.463639549265236,2.55906811226825,pre,0.06696382013679503,os1
8.05922361090326,0.6780491114809111,0.5626090149489175,2.3119409602145153,pre,0.06570158498211685,os1
7.323609697584207,0.46106004646952525,0.47607663449191706,2.744770360259803,pre,0.06732486444450853,os1
6.466793704087081,0.5375086383901857,0.48929850443593476,3.822571044035613,pre,0.07004736964780063,os1
9.602965580718926,0.6097427606529037,0.5748248771605007,3.1762076308760885,pre,0.06674639554750174,os1
8.081842715145935,0.5174157720192738,0.5161331597314066,4.159440247578245,pre,0.06717537110019199,os1
6.952546966205742,0.7189489299936119,0.567502189674841,3.04527999711565,pre,0.06762443690845929,os1
8.215016484972782,0.5471847688338148,0.49544878867255504,4.199909510706069,pre,0.06636307190440652,os1
8.014946408913188,0.616240284916365,0.5400299180897764,4.6425548241383,pre,0.06942755331304451,os1
6.973711471256373,0.6255009908370002,0.45510691424678157,3.086943948388793,pre,0.06905159364911577,os1
6.524620602402319,0.5692780658520399,0.4548855196090975,2.666515460347183,pre,0.0658332233205439,os1
7.240485753816299,0.5154158627621661,0.47162936273027034,1.810514220021296,pre,0.06678966929385106,os1
7.718574830217496,0.5745729667432763,0.5774430353557027,2.2038449894520116,pre,0.06893097278003996,os1
6.299725987190123,0.656164671872344,0.4597359126847903,3.1446084361276974,pre,0.07128778887120071,os1
7.125768247442417,0.44408489567598225,0.47596147833884167,2.316079971080737,pre,0.06868687362927907,os1
7.058666354722256,0.4329614023026417,0.4991643780650341,3.1999046624036676,pre,0.06553741673779687,os1
8.03982127306533,0.5479604666769969,0.5221262050676022,3.3187164235965487,pre,0.0655639317642154,os1
6.080205361858534,0.4624754259541443,0.42495899462702424,2.5084575593436025,pre,0.06459362631392117,os1
8.73074276790119,0.4499239257708563,0.47298743934611215,3.050196076026331,pre,0.06784918555349506,os1
7.498201964608242,0.5236717690242656,0.4889557255682125,3.002412198638318,pre,0.07031011396663119,os1
8.602426258400422,0.5155213033594028,0.48678684641583614,3.1491272575605804,pre,0.06970807887431749,os1
7.545926530295409,0.39988569299775895,0.4602444769083482,3.6361163084879835,pre,0.06874321219607551,os1
8.873755695247235,0.4967661488234259,0.5003392365752146,2.874617570656667,pre,0.06822316515304486,os1
8.422193223538953,0.503165814173525,0.5225419131003297,3.5377005829689634,pre,0.06925229387902328,os1
9.041962769013038,0.5305169364959983,0.5461284191206696,2.458301124821338,pre,0.06732689375335153,os1
6.041837392234966,0.5217242212746774,0.4833483008065426,3.1224136893545857,pre,0.06862934366966747,os1
6.129019930419156,0.44166589684287333,0.4497370826098856,3.1867391487748806,pre,0.07017521055234066,os1
4.849248225628712,0.561865376575443,0.48559199186234997,2.762453002298787,pre,0.06818721922397686,os1
5.144475063900612,0.4823296093359252,0.44400178641428706,3.6153880979818,pre,0.06598611925751888,os1
6.6890713755943585,0.6456730603614913,0.4723921892667975,2.869829789071021,pre,0.06703477410475396,os1
6.851801179595592,0.4136542748337821,0.46339112055753884,3.7753228019118112,pre,0.06731491194062353,os1
7.9356261265483745,0.5287485504346265,0.544900722500211,2.6313046151085535,pre,0.06285825139519323,os1
6.968278961404308,0.5575177710180507,0.5111542060139329,3.0630785245311145,pre,0.06421663028263704,os1
7.363824986147959,0.7148428806636457,0.5775869443179795,2.4794553597040054,pre,0.06665270961384116,os1
6.0677581889106635,0.651654930068962,0.49888840635937276,1.7751251971026876,pre,0.06714504403727746,os1
7.890525190788135,0.6355726206600336,0.4887387645009078,2.759413669462805,pre,0.06804195053383963,os1
7.557850917146712,0.6932412134517117,0.5949804891556909,3.3307179406514957,pre,0.06703779061557805,os1
6.852199933970139,0.5521492575561939,0.4830743122886892,2.748537043136044,pre,0.06795236341012152,os1
6.096749184263416,0.6226447103419513,0.487373180830058,3.6022102298195815,pre,0.06879200061335801,os1
6.02966752041222,0.5835948587356582,0.45227087174927494,2.989628185021931,pre,0.06581200217565776,os1
6.614508259833102,0.47740211710465996,0.4804330404150122,3.4682594852866373,pre,0.06555283274042618,os1
7.829983119097847,0.4640167857683017,0.5349561364935472,4.755233753917943,pre,0.06684327514612388,os1
6.228935063386716,0.47425292514678297,0.47343215215618567,2.691474969412017,pre,0.06765939247162762,os1
5.32257540162501,0.5233986033207464,0.5106811039135508,3.70235826578305,pre,0.06868067242231236,os1
6.222258146825688,0.686058568967041,0.5122824045385589,2.3890128731914166,pre,0.06602219436260627,os1
8.168146662699941,0.5118903399656399,0.45209374988689904,2.806712769711913,pre,0.06681492076169486,os1
7.582470545768094,0.567995502387338,0.5197935291034718,2.5047933130310827,pre,0.06687542956768358,os1
8.494445954905348,0.4544395605907602,0.467839193151952,2.8130710209747245,pre,0.06519480030807806,os1
7.267834724150672,0.5841212924004898,0.483052151690099,4.083710296154387,pre,0.06495219539764552,os1
7.797420909756444,0.6291246494699317,0.5120301738848736,3.339490076851396,pre,0.06597608974648494,os1
7.6437147172581295,0.47091900414856364,0.48312659714272393,3.8418760306256696,pre,0.06900417460016282,os1
8.165496785451868,0.5131192367739144,0.5371902670243685,4.3553919639790655,pre,0.0697432098308607,os1
6.2310607183753195,0.6421280090788972,0.4558926822245507,3.3090990574159065,pre,0.06918648220518274,os1
7.286237599057821,0.5182330961555593,0.4939187246929504,4.826487923740713,pre,0.06936984172505323,os1
6.600706196509867,0.4919615198066587,0.4766413772990605,3.566617976932248,pre,0.0696654717636591,os1
7.597485480030583,0.6824974326609107,0.5489646276646042,3.314874855639923,pre,0.06725429737169962,os1
6.8975149917771095,0.5611949791340025,0.5193118034166486,2.941158364458049,pre,0.06530286507709152,os1
8.622917539877157,0.6331198109974016,0.538430345596746,2.6325139358891736,pre,0.06822066342764464,os1
7.22143319425296,0.5961428708304317,0.5486687738091828,2.0995859555332768,excluded,0.06888173758688382,os1
8.197097291562653,0.46040870172381515,0.4732647465780056,2.4184100975892417,excluded,0.06700043057489338,os1
6.426922166748077,0.7460898586403835,0.5301017504141442,2.765605804083359,excluded,0.07015595090393915,os1
7.174248381626617,0.5665604840104286,0.5154072995923586,2.314987427177031,excluded,0.06911686461938145,os1
6.45533395032932,0.4714861008841155,0.442538527255177,1.0426819743030042,excluded,0.06778734407698282,os1
5.981776477308717,0.5805240763227045,0.5056008407713958,2.724405880280806,excluded,0.0683718332411615,os1
7.737317481548302,0.47524816451779434,0.45436740745424403,2.524294803160949,excluded,0.06757579450983639,os1
8.376214798455207,0.5246552482716009,0.49703849662433913,3.2261207359072106,excluded,0.06912055007331354,os1
8.341425490626213,0.39895134432898577,0.4689516623299639,3.565303302467756,excluded,0.06946820847696253,os1
7.836323896297856,0.503700855495639,0.43804467223474924,3.4869846142756726,excluded,0.06903041663397648,os1
7.522458535229868,0.47230494906018544,0.4365376520855843,2.7513660812905987,excluded,0.06543378316895086,os1
6.531186400861444,0.5634499699653123,0.42961940561283646,3.0926053857675373,excluded,0.06533323625553256,os1
7.067151030049104,0.7157726898539603,0.5711942986208336,3.5418152613913274,excluded,0.0665377292037665,os1
7.90286508360022,0.5225597024002574,0.4907253623372199,2.8610411734566576,excluded,0.06390461731914393,os1
7.271371486020645,0.5572744946690463,0.5050167971291996,4.001611020602741,excluded,0.06462985078176331,os1
7.797292838219676,0.5795999821506086,0.48072237094164955,2.222865967333724,excluded,0.06751451328625063,os1
7.965818469535507,0.5654723884585175,0.4833205463713203,2.342527653992698,excluded,0.06665755645868149,os1
6.293086199064931,0.5318303696923595,0.5121230011807756,2.4778150811752293,excluded,0.06756539482380101,os1
7.371592100911807,0.5722960217095184,0.5058743757704443,2.9381115989977165,excluded,0.06845089440734502,os1
6.409515063710872,0.5517711111202451,0.4583937709934693,2.1833063835806366,excluded,0.06843398033546982,os1
7.941112628438288,0.6571497345759266,0.5250078032649814,3.374480737430225,excluded,0.06834208751883904,os1
5.607934547668753,0.696422945147779,0.49057246845862473,75.35940981792977,excluded,0.07556732359020475,os1
6.993312130300415,0.583054116522934,0.6222042487347462,268.02762778122127,excluded,0.11611987086208002,os1
8.304501451848276,0.7226058394820686,0.5976003288132313,163.17508748214775,excluded,0.08717619937959624,os1
7.93109344298914,0.7904193605914754,0.5988880991393298,380.8199689370363,excluded,0.11024372162242307,os1
7.926036079199435,0.6925200362854403,0.549858002285794,249.38194247531126,excluded,0.09359783067409931,os1
6.262344561296113,0.773519765510256,0.5322762369873952,229.9371290493954,excluded,0.09057829956177511,os1
6.709803051673185,0.8298926258146455,0.5253989498822385,223.69706717897944,excluded,0.07528058447779291,os1
6.710461745541084,0.6739088127690334,0.5818503029955013,217.21664002209874,excluded,0.07589232009776554,os1
6.9053711888981315,0.8247709210475965,0.5504982320147669,184.9211718256927,excluded,0.07594067227132738,os1
6.761729532637777,0.9215457396854511,0.6235006814625516,221.11477246447228,excluded,0.08925013540701833,os1
1.117318305916679,0.9865985975820367,0.4806149833594765,105.72304557506978,excluded,0.07262689538423556,os1
2.8771173458396215,0.8313863709422312,0.5631952495517705,2.588996075889879,excluded,0.06617404253143697,os1
4.4887202312004595,0.7287639471772074,0.48824952482357653,20.05391096681883,excluded,0.07679905861853177,os1
4.728706343710237,0.8067489867790482,0.5271416752006787,15.29439442908514,excluded,0.07640271544896841,os1
4.7267281888809585,0.6877780704564139,0.4695078953372951,3.938661781689659,excluded,0.06971132021719313,os1
5.686725258952104,0.6816752606895118,0.4994258547531517,3.3649646932112205,excluded,0.06788890717698724,os1
6.4210354449668054,0.46056367816807997,0.47312584510428485,1.5331756083275347,excluded,0.06831084414664837,os1
7.025350433856903,0.6394065389848378,0.5791200383893153,2.507607979491023,excluded,0.06587589675672474,os1
5.543602947391713,0.6326894712381822,0.4738979901052044,1.7953590134184068,excluded,0.06531416636773135,os1
5.406718610660239,0.5236455094720932,0.48756492697741904,1.364343922346534,post,0.06521072412051128,os1
3.879171510721813,0.5673113436786951,0.4871383951794673,1.2502301026502756,post,0.06542992988966088,os1
5.038112722420301,0.6778424011592777,0.47897183457850057,2.0811250389065066,post,0.06861991062102218,os1
6.2733374833535835,0.7233350433401823,0.47988449349201895,2.086622186698766,post,0.0685993180286373,os1
6.5322000153059,0.5133814764716337,0.5202370459560132,1.0697838213297142,post,0.06601991942353916,os1
4.661395383249062,0.6850278003411211,0.4877100275447782,1.5206110422157673,post,0.06712716945318384,os1
6.572943984642226,0.5704601359613484,0.5557357652852568,2.053037700138377,post,0.06873249507480632,os1
8.208900503322456,0.7123267932895778,0.6962835459564606,1.80273718926972,post,0.06733676830478957,os1
6.029614648496057,0.7450008870623771,0.5937781738226066,2.016207254348196,post,0.06709698674474152,os1
5.512324489992678,0.7500841323748794,0.5783304559454425,1.8839905442805187,post,0.06728911468332438,os1
5.493610414144441,0.5915150015551548,0.4846105709148182,1.8501955087720297,post,0.06856402352584927,os1
6.352100720020595,0.48194184276264573,0.5429090419313446,1.675107503797451,post,0.0685486943911286,os1
6.493166206586602,0.6274790008121308,0.5624845377742379,1.95375747805902,post,0.06639397095669981,os1
6.14259215340907,0.5659216605909758,0.5879582460449325,2.740948026074022,post,0.06739963375189087,os1
6.821142944658879,0.5755509775068456,0.5718589782121016,2.418962082837972,post,0.06768969804776236,os1
6.290408885787055,0.6861297434195603,0.6322154053216928,2.9981409117247746,post,0.06879581963994011,os1
6.27939379718259,0.620240990258473,0.6137840607965411,1.6361490444704654,post,0.06834070732083838,os1
6.580352666883741,0.5883977084188439,0.5854230956835491,0.814108365671671,post,0.0668885304859834,os1
6.412573261735462,0.7887730544784731,0.5621281601058424,1.2675620266726118,post,0.06593220012478646,os1
6.151593080350368,0.7116720749535835,0.5605820114409664,1.917869168724155,post,0.0680929907141058,os1
7.798339740451833,0.5829365200447151,0.504427747634309,2.7656074224878373,post,0.0684334435047347,os1
6.9378076552366394,0.4597975380775874,0.47329621751120354,2.5671883634312174,post,0.06856008113385077,os1
7.5485517268569735,0.6055981186414627,0.4625225161786461,3.1213881300428463,post,0.06894263907697343,os1
6.846297234605601,0.5053063261971962,0.5165248309154109,2.088857709647023,post,0.06784765318726506,os1
7.293250409779023,0.5321584917517104,0.4348485451026466,2.3700595029321163,post,0.07095669384525147,os1
6.8836492974465076,0.579856897628362,0.5240954710793104,2.2293273557318427,post,0.06893553023069539,os1
8.53273641316173,0.42650870616860204,0.45803848184129986,2.9109342243725633,post,0.06558069345368375,os1
6.89890985571676,0.47810898179748146,0.4913525074481789,3.7585595736551176,post,0.0669757192242139,os1
5.851305596052247,0.5404711537952867,0.4773569727743723,4.275028520956577,post,0.06913828077745837,os1
6.7003627023916525,0.6667940848793699,0.489421981500417,2.422426010749505,post,0.0674784595384444,os1
6.368265967626628,0.6265680881565121,0.47911301043240534,3.1489935833551472,post,0.06573166734841891,os1
8.657253550673525,0.43746100511461583,0.5096782737242441,2.3292256502527247,post,0.06704964477444773,os1
5.287277935100006,0.5708627028101574,0.47922341511074296,2.2116902427838445,post,0.06745790157221243,os1
5.726864316088358,0.5527511187857328,0.45986961933693865,2.6783739379101292,post,0.06788041991706924,os1
8.479110090080338,0.4637135400295154,0.557745368692298,3.318342655670997,post,0.06971144113338891,os1
8.16858029628647,0.5499659941971359,0.5064563624481268,3.0522227985550123,post,0.06783746866685351,os1
