tier,scenario,model,operating_point,onset_s,threshold,roc_auc,pr_auc,independent_clean_fpr,stable_pre_fpr,pre_onset_alarm,rising_edge_false_alarm_events,rising_edge_false_alarm_events_per_min,alarm_occupancy,post_detection_rate,persistent_detection_rate,first_alarm_delay_s,first_alarm_censored,persistent_3_epoch_delay_s,persistent_3_epoch_censored,stable_median,stable_q90,stable_q99,post_median,post_q90,post_q99,tracked_prn_count,tracked_prn_count_median,ramp_detection_rate,takeover_detection_rate
development,DS1,CMTE-A2,q995_higher,100.0,4.204692619390966,0.9478955723472322,0.9905580027850734,0.0158437730287398,0.0196850393700787,True,20,2.3622047244094486,0.4017741237559498,0.5042407660738714,0.5487692307692308,5.124078359999999,False,,True,0.7547050735593787,2.657130110674953,4.715518243156957,4.3100531350487925,6.507277712385012,6.507277712385012,9244,1.0,0.0051282051282051,0.281578947368421
development,DS2,CMTE-A2,q995_higher,100.0,4.204692619390966,0.9791498352384742,0.9961481631373944,0.0158437730287398,0.0032822757111597,True,3,0.3938730853391685,0.2894160583941605,0.3653698293095494,0.3911088047050683,15.041336520000002,False,,True,0.5964810683444847,2.2545270798380663,4.204692619390966,4.204692619390966,6.507277712385012,6.507277712385012,8220,1.0,0.063953488372093,0.2426900584795321
development,DS3,CMTE-A2,q995_higher,100.0,4.204692619390966,0.9822450607770944,0.9980769712239802,0.0158437730287398,0.0044052863436123,True,1,0.5286343612334802,0.4723832773878547,0.5755530558680165,0.6136546184738956,34.13209532000002,False,,True,0.221279617876147,0.7895975242168172,2.17163795998424,4.715518243156957,6.507277712385012,6.507277712385012,3277,1.0,0.0,0.0666666666666666
development,DS4,CMTE-A2,q995_higher,100.0,4.204692619390966,0.7230041825786506,0.6512413869622513,0.0158437730287398,0.0,True,0,0.0,0.0083168316831683,0.0273504273504273,,14.456405520000004,False,,True,0.7389567165912395,2.507284182619819,3.7437243831044897,1.686996146779975,4.204692619390966,6.507277712385012,2525,1.0,0.0264423076923076,0.0268456375838926
confirmatory,DS7,CMTE-A2,q995_higher,110.0,4.204692619390966,0.8273350207628751,0.9314365657911916,0.0158437730287398,0.0079787234042553,True,3,0.9574468085106383,0.2568027210884354,0.4416498993963783,0.5822281167108754,77.43046028,False,,True,0.7755571824493519,2.6788726666448226,4.204692619390966,3.7346889901452314,6.507277712385012,6.507277712385012,1764,1.0,0.0,0.0
confirmatory,DS8,CMTE-A2,q995_higher,110.0,4.204692619390966,0.9300246763763708,0.9882001854053286,0.0158437730287398,0.000914913083257,True,1,0.1097895699908508,0.5773012676223196,0.7481185685762556,0.8408855067450709,12.493296279999996,False,,True,0.6267447259843115,2.160891609564147,3.7346889901452314,6.507277712385012,6.507277712385012,6.507277712385012,8441,1.0,0.0256410256410256,0.0
