B0,B1,B2,B3,B4,Full,anchor_cn0,anchor_norm,anchor_prn,anchor_slot,block_id,dataset,label,lag_s,match_id,target_prn
-0.21563720703125,-0.36077796717754396,-0.3602566339468891,0.9960455277423496,0.901943444610544,0.11991963876059691,45.12888717651367,3.5088465472775727,12,792,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:792:12,20
-0.10015106201171875,-0.2600612655702683,-0.20474431112049563,0.9916291036879678,0.9382946440398356,0.08602875628018757,45.53864669799805,2.468788229235045,14,792,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:792:14,14
-0.01358795166015625,-0.1510955098156188,-0.11652209119624168,0.9975755448800583,0.9436584928503794,0.2320040648639562,45.53864669799805,2.468788229235045,14,792,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:792:14,8
-0.7060394287109375,-0.3491497438048725,-0.14582409410073782,0.9859505497777237,0.9548327673664403,0.09191615370153979,45.54517364501953,3.141978088850797,18,792,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:792:18,18
-0.10387039184570312,-0.0489566676117974,-0.18130990366498057,0.9867095639904312,0.927258860207859,0.3049751901830752,45.54517364501953,3.141978088850797,18,792,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:792:18,12
-0.16530227661132812,-0.46636601944798883,-0.15313013298705802,0.9898661501130921,0.9815830959761083,0.10941551104539694,45.50982666015625,2.8524003375234694,20,792,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:792:20,20
-0.21634674072265625,-0.6045134040758064,-0.20364655518643193,0.9917030741619041,0.9685964163163999,0.1816698984069797,45.50982666015625,2.8524003375234694,20,792,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:792:20,10
-0.033203125,-0.21213473409420658,-0.5299609639443363,0.9926993323262547,0.9487609906574085,0.051151795311822734,45.00902557373047,3.1446218676105984,21,792,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:792:21,21
-0.5432090759277344,-0.14152052237185941,-0.3584883064387159,0.9907691555956932,0.9717734588314781,0.07098619725154513,45.00902557373047,3.1446218676105984,21,792,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:792:21,8
-0.031780242919921875,-0.024780929013076047,-0.3094461719030316,0.9868952970523884,0.9560548395995894,0.07603834104255137,45.16511917114258,1.9600696553498305,8,793,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:793:8,8
-0.08295440673828125,-0.23124462223940156,-0.04506225810489772,0.9940598747473157,0.9850036394137167,0.13479937221981259,45.16511917114258,1.9600696553498305,8,793,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:793:8,21
-0.6631050109863281,-0.22270543913571217,-0.158168506324045,0.9997404121296461,0.9960406792904096,0.4731276905335154,45.16419219970703,2.83212293944199,10,793,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:793:10,10
-0.6282882690429688,-0.10217910124966068,-0.06727294693480257,0.9967153866901182,0.9795060839546431,0.007322139849335987,45.16419219970703,2.83212293944199,10,793,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:793:10,18
