scenario,method,operating_point,threshold,roc_auc,pr_auc,cmte_calibration_independent_clean_fpr,independent_clean_fpr,independent_clean_fpr_caveat,stable_pre_fpr,alarm_epoch_count,alarm_epoch_occupancy_per_min,false_alarm_events,false_alarms_per_min,sequence_any_alarm_fraction,first_crossing_epoch,first_crossing_censored,censored_run_length_epochs,censored_arl_epochs,detection,first_alarm_censored,first_alarm_availability_s,first_alarm_delay_s,persistent_detection,pre_summary,post_summary
DS2,Full,target1,3.606925652969479,0.9950239808153478,0.9991856122355519,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.43333333333333335,52,52.0,1,1.0,1.0,69,False,69.0,69.0,True,False,110.62368472,10.62368472,0.9985611510791367,"{""median"": 0.06762666260017494, ""n"": 120, ""q90"": 18.266079561236605, ""q99"": 20.869172755850474}","{""median"": 696.8919094578774, ""n"": 695, ""q90"": 1242.188437963572, ""q99"": 1364.3262301675907}"
DS3,A0,q99,0.35194873809814453,0.9502634099616859,0.9863744112269159,0.13108614232209737,0.13108614232209737,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.041666666666666664,5,5.0,1,1.0,1.0,1,False,1.0,1.0,True,False,133.13209532000002,33.13209532000002,0.5517241379310345,"{""median"": 0.07111155986785889, ""n"": 120, ""q90"": 0.1133991576731205, ""q99"": 1.7202914810180676}","{""median"": 0.3647090643644333, ""n"": 696, ""q90"": 3.938453197479248, ""q99"": 4.489195013046264}"
DS3,A0,q995,0.3682686388492584,0.9502634099616859,0.9863744112269159,0.12734082397003746,0.12734082397003746,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.041666666666666664,5,5.0,1,1.0,1.0,1,False,1.0,1.0,True,False,133.13209532000002,33.13209532000002,0.48563218390804597,"{""median"": 0.07111155986785889, ""n"": 120, ""q90"": 0.1133991576731205, ""q99"": 1.7202914810180676}","{""median"": 0.3647090643644333, ""n"": 696, ""q90"": 3.938453197479248, ""q99"": 4.489195013046264}"
DS3,A0,target1,0.35194873809814453,0.9502634099616859,0.9863744112269159,0.13108614232209737,0.13108614232209737,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.041666666666666664,5,5.0,1,1.0,1.0,1,False,1.0,1.0,True,False,133.13209532000002,33.13209532000002,0.5517241379310345,"{""median"": 0.07111155986785889, ""n"": 120, ""q90"": 0.1133991576731205, ""q99"": 1.7202914810180676}","{""median"": 0.3647090643644333, ""n"": 696, ""q90"": 3.938453197479248, ""q99"": 4.489195013046264}"
DS3,A1,q99,2.959124947792766,0.9798730842911877,0.9969045569403927,0.00749063670411985,0.00749063670411985,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,120.62328116,20.623281160000005,0.9698275862068966,"{""median"": 0.08471096907567238, ""n"": 120, ""q90"": 0.3937956055710564, ""q99"": 1.0843384284140523}","{""median"": 6.439428447078082, ""n"": 696, ""q90"": 6.4645824644463685, ""q99"": 8.049285552850415}"
DS3,A1,q995,3.6266467613498405,0.9798730842911877,0.9969045569403927,0.003745318352059925,0.003745318352059925,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,133.13209532000002,33.13209532000002,0.8951149425287356,"{""median"": 0.08471096907567238, ""n"": 120, ""q90"": 0.3937956055710564, ""q99"": 1.0843384284140523}","{""median"": 6.439428447078082, ""n"": 696, ""q90"": 6.4645824644463685, ""q99"": 8.049285552850415}"
DS3,A1,target1,2.959124947792766,0.9798730842911877,0.9969045569403927,0.00749063670411985,0.00749063670411985,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,120.62328116,20.623281160000005,0.9698275862068966,"{""median"": 0.08471096907567238, ""n"": 120, ""q90"": 0.3937956055710564, ""q99"": 1.0843384284140523}","{""median"": 6.439428447078082, ""n"": 696, ""q90"": 6.4645824644463685, ""q99"": 8.049285552850415}"
DS3,A2,q99,1.619448445563424,0.9872844827586208,0.9980030496165094,0.033707865168539325,0.033707865168539325,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,120.62328116,20.623281160000005,0.9698275862068966,"{""median"": 0.31095706846161747, ""n"": 120, ""q90"": 0.8477175716894502, ""q99"": 1.3316293979222082}","{""median"": 5.428904416434721, ""n"": 696, ""q90"": 7.293017679772782, ""q99"": 7.293017679772783}"
DS3,A2,q995,2.653551098051885,0.9872844827586208,0.9980030496165094,0.0,0.0,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,120.62328116,20.623281160000005,0.9698275862068966,"{""median"": 0.31095706846161747, ""n"": 120, ""q90"": 0.8477175716894502, ""q99"": 1.3316293979222082}","{""median"": 5.428904416434721, ""n"": 696, ""q90"": 7.293017679772782, ""q99"": 7.293017679772783}"
DS3,A2,target1,1.619448445563424,0.9872844827586208,0.9980030496165094,0.033707865168539325,0.033707865168539325,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,120.62328116,20.623281160000005,0.9698275862068966,"{""median"": 0.31095706846161747, ""n"": 120, ""q90"": 0.8477175716894502, ""q99"": 1.3316293979222082}","{""median"": 5.428904416434721, ""n"": 696, ""q90"": 7.293017679772782, ""q99"": 7.293017679772783}"
DS3,A3,q99,0.15721452988006848,0.965912356321839,0.994252823245654,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.6833333333333333,82,82.0,1,1.0,1.0,1,False,1.0,1.0,True,False,120.62328116,20.623281160000005,0.9698275862068966,"{""median"": 0.8926060137998064, ""n"": 120, ""q90"": 2.5310887498881462, ""q99"": 2.9672567857200702}","{""median"": 338.8893449152484, ""n"": 696, ""q90"": 395.4292698728453, ""q99"": 407.8523410556238}"
DS3,A3,q995,0.15979958369650618,0.965912356321839,0.994252823245654,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.675,81,81.0,1,1.0,1.0,1,False,1.0,1.0,True,False,120.62328116,20.623281160000005,0.9698275862068966,"{""median"": 0.8926060137998064, ""n"": 120, ""q90"": 2.5310887498881462, ""q99"": 2.9672567857200702}","{""median"": 338.8893449152484, ""n"": 696, ""q90"": 395.4292698728453, ""q99"": 407.8523410556238}"
DS3,A3,target1,0.15721452988006848,0.965912356321839,0.994252823245654,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.6833333333333333,82,82.0,1,1.0,1.0,1,False,1.0,1.0,True,False,120.62328116,20.623281160000005,0.9698275862068966,"{""median"": 0.8926060137998064, ""n"": 120, ""q90"": 2.5310887498881462, ""q99"": 2.9672567857200702}","{""median"": 338.8893449152484, ""n"": 696, ""q90"": 395.4292698728453, ""q99"": 407.8523410556238}"
DS3,A4,q99,2.067049237638354,0.9832375478927204,0.9972639257799232,0.13108614232209737,0.13108614232209737,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.041666666666666664,5,5.0,1,1.0,1.0,1,False,1.0,1.0,True,False,120.62328116,20.623281160000005,0.9655172413793104,"{""median"": 0.5719776199600428, ""n"": 120, ""q90"": 0.7624506630187872, ""q99"": 5.063545600992195}","{""median"": 11.324774911052998, ""n"": 696, ""q90"": 27.721756005376513, ""q99"": 27.721756005376516}"
DS3,A4,q995,2.5606663272854315,0.9832375478927204,0.9972639257799232,0.13108614232209737,0.13108614232209737,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.041666666666666664,5,5.0,1,1.0,1.0,1,False,1.0,1.0,True,False,121.12328116,21.123281160000005,0.9583333333333334,"{""median"": 0.5719776199600428, ""n"": 120, ""q90"": 0.7624506630187872, ""q99"": 5.063545600992195}","{""median"": 11.324774911052998, ""n"": 696, ""q90"": 27.721756005376513, ""q99"": 27.721756005376516}"
DS3,A4,target1,2.067049237638354,0.9832375478927204,0.9972639257799232,0.13108614232209737,0.13108614232209737,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.041666666666666664,5,5.0,1,1.0,1.0,1,False,1.0,1.0,True,False,120.62328116,20.623281160000005,0.9655172413793104,"{""median"": 0.5719776199600428, ""n"": 120, ""q90"": 0.7624506630187872, ""q99"": 5.063545600992195}","{""median"": 11.324774911052998, ""n"": 696, ""q90"": 27.721756005376513, ""q99"": 27.721756005376516}"
