scenario,threshold,comparison,held_out_clean_fpr,stable_pre_fpr,roc_auc,pr_auc,post_detection,persistent_detection,first_sustained_3_delay_s,q99,q995,count,alarms,exact_binomial_ci_low,exact_binomial_ci_high,held_out_clean_exact_binomial_ci_low,held_out_clean_exact_binomial_ci_high,held_out_clean_count,stable_pre_exact_binomial_ci_low,stable_pre_exact_binomial_ci_high,stable_pre_count,post_exact_binomial_ci_low,post_exact_binomial_ci_high,post_count,persistent_exact_binomial_ci_low,persistent_exact_binomial_ci_high,persistent_count,model,operating_point,calibration_q99,calibration_q995,calibration_count,model_seed,policy_seed,seed_count,held_out_clean_fpr_mean,held_out_clean_fpr_std,stable_pre_fpr_mean,stable_pre_fpr_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,post_detection_mean,post_detection_std,persistent_detection_mean,persistent_detection_std
DS1,1.1657154741749522,strict_greater,,0.0,0.9635961272475795,0.9952918690579763,0.8934993084370678,0.9611197511664075,26.5,1.1507151338257962,1.1507151338257962,723,646,0.8686948687676009,0.915033632754831,,,0,0.0,0.03621669264517641,100,0.8686948687676009,0.915033632754831,723,0.9431380558717386,0.9746835097919883,643,seed::complex all9 phase-destroyed::model202::policyNone,q995,1.1641612686939646,1.1657154741749522,125,202,None,,,,,,,,,,,,,
DS2,1.1641612686939646,strict_greater,,0.0,0.4403361344537815,0.8799339914148454,0.0,0.0,,1.1525352457657774,1.1525352457657774,714,0,0.0,0.005153174439926982,,,0,0.0,0.03621669264517641,100,0.0,0.005153174439926982,714,0.0,0.005801527617300256,634,seed::complex all9 phase-destroyed::model202::policyNone,q99,1.1641612686939646,1.1657154741749522,125,202,None,,,,,,,,,,,,,
DS2,1.1657154741749522,strict_greater,,0.0,0.4403361344537815,0.8799339914148454,0.0,0.0,,1.1525352457657774,1.1525352457657774,714,0,0.0,0.005153174439926982,,,0,0.0,0.03621669264517641,100,0.0,0.005153174439926982,714,0.0,0.005801527617300256,634,seed::complex all9 phase-destroyed::model202::policyNone,q995,1.1641612686939646,1.1657154741749522,125,202,None,,,,,,,,,,,,,
DS3,1.1641612686939646,strict_greater,,0.0,0.050391061452513965,0.7347833024298454,0.002793296089385475,0.0,,1.151120120463078,1.151120120463078,716,2,0.0003384603089053054,0.01005359805119959,,,0,0.0,0.03621669264517641,100,0.0003384603089053054,0.01005359805119959,716,0.0,0.005783336676929272,636,seed::complex all9 phase-destroyed::model202::policyNone,q99,1.1641612686939646,1.1657154741749522,125,202,None,,,,,,,,,,,,,
DS3,1.1657154741749522,strict_greater,,0.0,0.050391061452513965,0.7347833024298454,0.0013966480446927375,0.0,,1.151120120463078,1.151120120463078,716,1,3.535944185736349e-05,0.007756827504179425,,,0,0.0,0.03621669264517641,100,3.535944185736349e-05,0.007756827504179425,716,0.0,0.005783336676929272,636,seed::complex all9 phase-destroyed::model202::policyNone,q995,1.1641612686939646,1.1657154741749522,125,202,None,,,,,,,,,,,,,
DS7,1.1641612686939646,strict_greater,,1.0,0.21991173416407062,0.6442815529035362,1.0,1.0,0.0,1.2033247218545906,1.2035662699140621,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex all9 phase-destroyed::model202::policyNone,q99,1.1641612686939646,1.1657154741749522,125,202,None,,,,,,,,,,,,,
DS7,1.1657154741749522,strict_greater,,1.0,0.21991173416407062,0.6442815529035362,1.0,1.0,0.0,1.2033247218545906,1.2035662699140621,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex all9 phase-destroyed::model202::policyNone,q995,1.1641612686939646,1.1657154741749522,125,202,None,,,,,,,,,,,,,
DS8,1.1641612686939646,strict_greater,,1.0,0.4093865740740741,0.8790232390753479,1.0,1.0,0.0,1.201858033671142,1.2019040371384015,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex all9 phase-destroyed::model202::policyNone,q99,1.1641612686939646,1.1657154741749522,125,202,None,,,,,,,,,,,,,
DS8,1.1657154741749522,strict_greater,,1.0,0.4093865740740741,0.8790232390753479,1.0,1.0,0.0,1.201858033671142,1.2019040371384015,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex all9 phase-destroyed::model202::policyNone,q995,1.1641612686939646,1.1657154741749522,125,202,None,,,,,,,,,,,,,
cleanStatic,0.7382257849505657,strict_greater,0.06542056074766354,,,,,,,0.7501126593840515,0.7816491996309043,107,7,0.02670489688560792,0.1301534646875577,0.02670489688560792,0.1301534646875577,107,,,0,,,0,,,0,seed::complex all9 phase-destroyed::model303::policyNone,q99,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
cleanStatic,0.745744517172599,strict_greater,0.028037383177570093,,,,,,,0.7501126593840515,0.7816491996309043,107,3,0.005819728791506875,0.07975465583240321,0.005819728791506875,0.07975465583240321,107,,,0,,,0,,,0,seed::complex all9 phase-destroyed::model303::policyNone,q995,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
DS1,0.7382257849505657,strict_greater,,0.0,0.6199031811894883,0.9287110591804955,0.059474412171507604,0.06687402799377916,45.5,0.7335736768190342,0.7335736768190342,723,43,0.043372630669800225,0.07927871695957715,,,0,0.0,0.03621669264517641,100,0.043372630669800225,0.07927871695957715,723,0.04881629140941759,0.08902476667221434,643,seed::complex all9 phase-destroyed::model303::policyNone,q99,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
DS1,0.745744517172599,strict_greater,,0.0,0.6199031811894883,0.9287110591804955,0.04149377593360996,0.04665629860031104,45.5,0.7335736768190342,0.7335736768190342,723,30,0.028167830119695154,0.058707373364289814,,,0,0.0,0.03621669264517641,100,0.028167830119695154,0.058707373364289814,723,0.031696879405122655,0.06593740579360272,643,seed::complex all9 phase-destroyed::model303::policyNone,q995,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
DS2,0.7382257849505657,strict_greater,,0.0,0.7269047619047619,0.9559791413761974,0.17086834733893558,0.1277602523659306,15.5,0.7216846079684207,0.7216846079684207,714,122,0.14396574474060383,0.20052220540660143,,,0,0.0,0.03621669264517641,100,0.14396574474060383,0.20052220540660143,714,0.10276951204834234,0.1562759458388895,634,seed::complex all9 phase-destroyed::model303::policyNone,q99,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
DS2,0.745744517172599,strict_greater,,0.0,0.7269047619047619,0.9559791413761974,0.1330532212885154,0.08990536277602523,15.5,0.7216846079684207,0.7216846079684207,714,95,0.10899857378735237,0.16018566568825332,,,0,0.0,0.03621669264517641,100,0.10899857378735237,0.16018566568825332,714,0.06880402514806416,0.11491414011291624,634,seed::complex all9 phase-destroyed::model303::policyNone,q995,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
DS3,0.7382257849505657,strict_greater,,0.02,0.34432960893854747,0.8753014757448944,0.20670391061452514,0.17452830188679244,20.5,0.7755631826518452,0.7755631826518452,716,148,0.17760325207663435,0.23824389718204383,,,0,0.0024313368239425423,0.07038393247107011,100,0.17760325207663435,0.23824389718204383,716,0.1458102160517988,0.20630483243899247,636,seed::complex all9 phase-destroyed::model303::policyNone,q99,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
DS3,0.745744517172599,strict_greater,,0.02,0.34432960893854747,0.8753014757448944,0.19273743016759776,0.16037735849056603,20.5,0.7755631826518452,0.7755631826518452,716,138,0.16446132796680926,0.22357101609639565,,,0,0.0024313368239425423,0.07038393247107011,100,0.16446132796680926,0.22357101609639565,716,0.1327027479223198,0.19124700409417808,636,seed::complex all9 phase-destroyed::model303::policyNone,q995,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
DS7,0.7382257849505657,strict_greater,,1.0,0.3739096573208723,0.7541159136198865,1.0,1.0,0.0,1.226217020953382,1.2265482314815044,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex all9 phase-destroyed::model303::policyNone,q99,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
DS7,0.745744517172599,strict_greater,,1.0,0.3739096573208723,0.7541159136198865,1.0,1.0,0.0,1.226217020953382,1.2265482314815044,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex all9 phase-destroyed::model303::policyNone,q995,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
DS8,0.7382257849505657,strict_greater,,1.0,0.5348379629629629,0.9125973721624572,1.0,1.0,0.0,1.228261457108022,1.2291612935972966,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex all9 phase-destroyed::model303::policyNone,q99,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
DS8,0.745744517172599,strict_greater,,1.0,0.5348379629629629,0.9125973721624572,1.0,1.0,0.0,1.228261457108022,1.2291612935972966,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex all9 phase-destroyed::model303::policyNone,q995,0.7382257849505657,0.745744517172599,125,303,None,,,,,,,,,,,,,
cleanStatic,0.1315431623904781,strict_greater,0.0,,,,,,,0.08883235269867538,0.12047676522456272,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex all9 temporal-shuffled::model101::policyNone,q99,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
cleanStatic,0.1360171584073592,strict_greater,0.0,,,,,,,0.08883235269867538,0.12047676522456272,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex all9 temporal-shuffled::model101::policyNone,q995,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
DS1,0.1315431623904781,strict_greater,,0.65,0.9765698478561549,0.9969426770139067,0.9861687413554634,1.0,0.0,0.3318422059170577,0.3318422059170577,723,713,0.9747113155837317,0.9933479801206614,,,0,0.5481506381760306,0.7427062214685488,100,0.9747113155837317,0.9933479801206614,723,0.9942794430126666,1.0,643,seed::complex all9 temporal-shuffled::model101::policyNone,q99,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
DS1,0.1360171584073592,strict_greater,,0.59,0.9765698478561549,0.9969426770139067,0.9820193637621023,1.0,0.0,0.3318422059170577,0.3318422059170577,723,710,0.9694488242580253,0.990392208052127,,,0,0.48714420376677076,0.6873800234324292,100,0.9694488242580253,0.990392208052127,723,0.9942794430126666,1.0,643,seed::complex all9 temporal-shuffled::model101::policyNone,q995,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
DS2,0.1315431623904781,strict_greater,,0.61,0.5309943977591036,0.9052201673475551,0.6134453781512605,0.5757097791798107,0.0,0.26213850066770383,0.26213850066770383,714,438,0.5766174814189411,0.6493317834076837,,,0,0.5073144796323634,0.7059895851465829,100,0.5766174814189411,0.6493317834076837,714,0.5361717580008554,0.6145395782983945,634,seed::complex all9 temporal-shuffled::model101::policyNone,q99,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
DS2,0.1360171584073592,strict_greater,,0.56,0.5309943977591036,0.9052201673475551,0.5770308123249299,0.5362776025236593,0.0,0.26213850066770383,0.26213850066770383,714,412,0.5398373477815421,0.6135852189268218,,,0,0.4571874970633177,0.6591639762765417,100,0.5398373477815421,0.6135852189268218,714,0.4965792377443311,0.5756366890028275,634,seed::complex all9 temporal-shuffled::model101::policyNone,q995,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
DS3,0.1315431623904781,strict_greater,,0.62,0.44379888268156426,0.9025283550875054,0.43854748603351956,0.3742138364779874,0.0,0.24043290543285284,0.24043290543285284,716,314,0.40182103005190434,0.4757822673509501,,,0,0.5174606942491935,0.7152325238585204,100,0.40182103005190434,0.4757822673509501,716,0.3364778699334347,0.4131233658189438,636,seed::complex all9 temporal-shuffled::model101::policyNone,q99,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
DS3,0.1360171584073592,strict_greater,,0.58,0.44379888268156426,0.9025283550875054,0.43435754189944137,0.3694968553459119,0.0,0.24043290543285284,0.24043290543285284,716,311,0.39768760925604435,0.47157047269768876,,,0,0.4771191957239138,0.6780144606452031,100,0.39768760925604435,0.47157047269768876,716,0.3318797467278523,0.408331618286023,636,seed::complex all9 temporal-shuffled::model101::policyNone,q995,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
DS7,0.1315431623904781,strict_greater,,1.0,0.14748182762201453,0.5798701408339315,1.0,1.0,0.0,2.076319770532195,2.0776951989209795,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex all9 temporal-shuffled::model101::policyNone,q99,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
DS7,0.1360171584073592,strict_greater,,1.0,0.14748182762201453,0.5798701408339315,1.0,1.0,0.0,2.076319770532195,2.0776951989209795,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex all9 temporal-shuffled::model101::policyNone,q995,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
DS8,0.1315431623904781,strict_greater,,1.0,0.10023148148148148,0.7271811076241022,1.0,1.0,0.0,2.0745712900639393,2.080550931182136,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex all9 temporal-shuffled::model101::policyNone,q99,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
DS8,0.1360171584073592,strict_greater,,1.0,0.10023148148148148,0.7271811076241022,1.0,1.0,0.0,2.0745712900639393,2.080550931182136,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex all9 temporal-shuffled::model101::policyNone,q995,0.1315431623904781,0.1360171584073592,125,101,None,,,,,,,,,,,,,
cleanStatic,1.1496229641192588,strict_greater,0.0,,,,,,,1.146491473709051,1.1471529503928783,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex all9 temporal-shuffled::model202::policyNone,q99,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
cleanStatic,1.1496985557590629,strict_greater,0.0,,,,,,,1.146491473709051,1.1471529503928783,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex all9 temporal-shuffled::model202::policyNone,q995,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
DS1,1.1496229641192588,strict_greater,,0.65,0.9612448132780083,0.9949802302160201,0.9695712309820194,1.0,0.0,1.1577245989215916,1.1577245989215916,723,701,0.9542914807570719,0.9808342444861822,,,0,0.5481506381760306,0.7427062214685488,100,0.9542914807570719,0.9808342444861822,723,0.9942794430126666,1.0,643,seed::complex all9 temporal-shuffled::model202::policyNone,q99,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
DS1,1.1496985557590629,strict_greater,,0.65,0.9612448132780083,0.9949802302160201,0.966804979253112,1.0,0.0,1.1577245989215916,1.1577245989215916,723,699,0.9510094260128745,0.978617815942695,,,0,0.5481506381760306,0.7427062214685488,100,0.9510094260128745,0.978617815942695,723,0.9942794430126666,1.0,643,seed::complex all9 temporal-shuffled::model202::policyNone,q995,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
DS2,1.1496229641192588,strict_greater,,0.74,0.07450980392156863,0.7272143030297267,0.06582633053221289,0.033123028391167195,0.0,1.1586990412413063,1.1586990412413063,714,47,0.04876407839110207,0.08657650709319707,,,0,0.6426879368998963,0.8226055621323475,100,0.04876407839110207,0.08657650709319707,714,0.02061829711295641,0.05018791481760153,634,seed::complex all9 temporal-shuffled::model202::policyNone,q99,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
DS2,1.1496985557590629,strict_greater,,0.74,0.07450980392156863,0.7272143030297267,0.06442577030812324,0.031545741324921134,0.0,1.1586990412413063,1.1586990412413063,714,46,0.04755024125330309,0.08500283363901072,,,0,0.6426879368998963,0.8226055621323475,100,0.04755024125330309,0.08500283363901072,714,0.01937327868932002,0.0483007516326122,634,seed::complex all9 temporal-shuffled::model202::policyNone,q995,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
DS3,1.1496229641192588,strict_greater,,0.63,0.17699720670391061,0.814990791222481,0.19273743016759776,0.16981132075471697,0.0,1.159945450996736,1.159945450996736,716,138,0.16446132796680926,0.22357101609639565,,,0,0.527648359448317,0.7244334203854486,100,0.16446132796680926,0.22357101609639565,716,0.1414328057318605,0.201293722157406,636,seed::complex all9 temporal-shuffled::model202::policyNone,q99,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
DS3,1.1496985557590629,strict_greater,,0.63,0.17699720670391061,0.814990791222481,0.18994413407821228,0.16823899371069181,0.0,1.159945450996736,1.159945450996736,716,136,0.1618397721552981,0.22062966395363398,,,0,0.527648359448317,0.7244334203854486,100,0.1618397721552981,0.22062966395363398,716,0.13997546896998364,0.1996215709483133,636,seed::complex all9 temporal-shuffled::model202::policyNone,q995,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
DS7,1.1496229641192588,strict_greater,,1.0,0.22453271028037383,0.6650284330699092,1.0,1.0,0.0,1.1996638255879837,1.1998545900135353,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex all9 temporal-shuffled::model202::policyNone,q99,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
DS7,1.1496985557590629,strict_greater,,1.0,0.22453271028037383,0.6650284330699092,1.0,1.0,0.0,1.1996638255879837,1.1998545900135353,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex all9 temporal-shuffled::model202::policyNone,q995,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
DS8,1.1496229641192588,strict_greater,,1.0,0.4469328703703704,0.8902083405441674,1.0,1.0,0.0,1.1998184769042781,1.1998953277121716,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex all9 temporal-shuffled::model202::policyNone,q99,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
DS8,1.1496985557590629,strict_greater,,1.0,0.4469328703703704,0.8902083405441674,1.0,1.0,0.0,1.1998184769042781,1.1998953277121716,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex all9 temporal-shuffled::model202::policyNone,q995,1.1496229641192588,1.1496985557590629,125,202,None,,,,,,,,,,,,,
cleanStatic,0.733831892489849,strict_greater,0.037383177570093455,,,,,,,0.7440765700779894,0.7571714215916702,107,4,0.010278000727758071,0.09295471054939439,0.010278000727758071,0.09295471054939439,107,,,0,,,0,,,0,seed::complex all9 temporal-shuffled::model303::policyNone,q99,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
cleanStatic,0.736871344214922,strict_greater,0.028037383177570093,,,,,,,0.7440765700779894,0.7571714215916702,107,3,0.005819728791506875,0.07975465583240321,0.005819728791506875,0.07975465583240321,107,,,0,,,0,,,0,seed::complex all9 temporal-shuffled::model303::policyNone,q995,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
DS1,0.733831892489849,strict_greater,,0.0,0.617731673582296,0.9258814222379301,0.04149377593360996,0.041990668740279936,45.5,0.7318525119023511,0.7318525119023511,723,30,0.028167830119695154,0.058707373364289814,,,0,0.0,0.03621669264517641,100,0.028167830119695154,0.058707373364289814,723,0.027851451173216826,0.06050851313541715,643,seed::complex all9 temporal-shuffled::model303::policyNone,q99,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
DS1,0.736871344214922,strict_greater,,0.0,0.617731673582296,0.9258814222379301,0.03734439834024896,0.038880248833592534,45.5,0.7318525119023511,0.7318525119023511,723,27,0.024751793617944388,0.05387107270808469,,,0,0.0,0.03621669264517641,100,0.024751793617944388,0.05387107270808469,723,0.025316490208011754,0.05686194412826136,643,seed::complex all9 temporal-shuffled::model303::policyNone,q995,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
DS2,0.733831892489849,strict_greater,,0.0,0.7424789915966387,0.9589411449157327,0.16946778711484595,0.13249211356466878,15.5,0.7080317379552152,0.7080317379552152,714,121,0.14266097188145976,0.19903785054496115,,,0,0.0,0.03621669264517641,100,0.14266097188145976,0.19903785054496115,714,0.10707511934231663,0.16138726596098513,634,seed::complex all9 temporal-shuffled::model303::policyNone,q99,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
DS2,0.736871344214922,strict_greater,,0.0,0.7424789915966387,0.9589411449157327,0.1568627450980392,0.11829652996845426,15.5,0.7080317379552152,0.7080317379552152,714,112,0.1309494912913975,0.18564748881909213,,,0,0.0,0.03621669264517641,100,0.1309494912913975,0.18564748881909213,714,0.09419402460028047,0.14601812287398502,634,seed::complex all9 temporal-shuffled::model303::policyNone,q995,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
DS3,0.733831892489849,strict_greater,,0.02,0.3385195530726257,0.8753222146063953,0.22486033519553073,0.19811320754716982,21.0,0.749326055489105,0.749326055489105,716,161,0.19476758489188353,0.25723938462629314,,,0,0.0024313368239425423,0.07038393247107011,100,0.19476758489188353,0.25723938462629314,716,0.16781107881072618,0.23124768586051503,636,seed::complex all9 temporal-shuffled::model303::policyNone,q99,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
DS3,0.736871344214922,strict_greater,,0.01,0.3385195530726257,0.8753222146063953,0.21508379888268156,0.1871069182389937,21.0,0.749326055489105,0.749326055489105,716,154,0.18551447394591475,0.2470217496777218,,,0,0.00025314603297742064,0.054459385392080645,100,0.18551447394591475,0.2470217496777218,716,0.15752126810113726,0.21963021594981214,636,seed::complex all9 temporal-shuffled::model303::policyNone,q995,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
DS7,0.733831892489849,strict_greater,,1.0,0.37642782969885774,0.7557965424018309,1.0,1.0,0.0,1.230254055346264,1.2310838702862936,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex all9 temporal-shuffled::model303::policyNone,q99,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
DS7,0.736871344214922,strict_greater,,1.0,0.37642782969885774,0.7557965424018309,1.0,1.0,0.0,1.230254055346264,1.2310838702862936,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex all9 temporal-shuffled::model303::policyNone,q995,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
DS8,0.733831892489849,strict_greater,,1.0,0.5361458333333333,0.9129923856254402,1.0,1.0,0.0,1.2303235603189355,1.2307472958903167,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex all9 temporal-shuffled::model303::policyNone,q99,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
DS8,0.736871344214922,strict_greater,,1.0,0.5361458333333333,0.9129923856254402,1.0,1.0,0.0,1.2303235603189355,1.2307472958903167,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex all9 temporal-shuffled::model303::policyNone,q995,0.733831892489849,0.736871344214922,125,303,None,,,,,,,,,,,,,
cleanStatic,0.13409811135743654,strict_greater,0.0,,,,,,,0.0887172418727572,0.12076301876876422,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex all9::model101::policyNone,q99,0.13409811135743654,0.13600487201729766,125,101,None,,,,,,,,,,,,,
cleanStatic,0.13600487201729766,strict_greater,0.0,,,,,,,0.0887172418727572,0.12076301876876422,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex all9::model101::policyNone,q995,0.13409811135743654,0.13600487201729766,125,101,None,,,,,,,,,,,,,
DS1,0.13409811135743654,strict_greater,,0.62,0.9765836791147995,0.9969442878137508,0.9847856154910097,1.0,0.0,0.33175106997863324,0.33175106997863324,723,712,0.9729406352150275,0.9923812074750656,,,0,0.5174606942491935,0.7152325238585204,100,0.9729406352150275,0.9923812074750656,723,0.9942794430126666,1.0,643,seed::complex all9::model101::policyNone,q99,0.13409811135743654,0.13600487201729766,125,101,None,,,,,,,,,,,,,
DS1,0.13600487201729766,strict_greater,,0.59,0.9765836791147995,0.9969442878137508,0.9820193637621023,1.0,0.0,0.33175106997863324,0.33175106997863324,723,710,0.9694488242580253,0.990392208052127,,,0,0.48714420376677076,0.6873800234324292,100,0.9694488242580253,0.990392208052127,723,0.9942794430126666,1.0,643,seed::complex all9::model101::policyNone,q995,0.13409811135743654,0.13600487201729766,125,101,None,,,,,,,,,,,,,
DS2,0.13409811135743654,strict_greater,,0.59,0.530672268907563,0.9051357556200536,0.5854341736694678,0.5457413249211357,0.0,0.2622929373287963,0.2622929373287963,714,418,0.5483069619969996,0.6218525634099705,,,0,0.48714420376677076,0.6873800234324292,100,0.5483069619969996,0.6218525634099705,714,0.5060590850585982,0.5849957619797558,634,seed::complex all9::model101::policyNone,q99,0.13409811135743654,0.13600487201729766,125,101,None,,,,,,,,,,,,,
DS2,0.13600487201729766,strict_greater,,0.56,0.530672268907563,0.9051357556200536,0.5770308123249299,0.5362776025236593,0.0,0.2622929373287963,0.2622929373287963,714,412,0.5398373477815421,0.6135852189268218,,,0,0.4571874970633177,0.6591639762765417,100,0.5398373477815421,0.6135852189268218,714,0.4965792377443311,0.5756366890028275,634,seed::complex all9::model101::policyNone,q995,0.13409811135743654,0.13600487201729766,125,101,None,,,,,,,,,,,,,
DS3,0.13409811135743654,strict_greater,,0.61,0.44385474860335195,0.9025338866279368,0.4371508379888268,0.37264150943396224,0.0,0.24249670510246674,0.24249670510246674,716,313,0.40044293123137115,0.47437862738103515,,,0,0.5073144796323634,0.7059895851465829,100,0.40044293123137115,0.47437862738103515,716,0.33494473811349573,0.4115265396604191,636,seed::complex all9::model101::policyNone,q99,0.13409811135743654,0.13600487201729766,125,101,None,,,,,,,,,,,,,
DS3,0.13600487201729766,strict_greater,,0.58,0.44385474860335195,0.9025338866279368,0.43435754189944137,0.3694968553459119,0.0,0.24249670510246674,0.24249670510246674,716,311,0.39768760925604435,0.47157047269768876,,,0,0.4771191957239138,0.6780144606452031,100,0.39768760925604435,0.47157047269768876,716,0.3318797467278523,0.408331618286023,636,seed::complex all9::model101::policyNone,q995,0.13409811135743654,0.13600487201729766,125,101,None,,,,,,,,,,,,,
