scenario,threshold,comparison,held_out_clean_fpr,stable_pre_fpr,roc_auc,pr_auc,post_detection,persistent_detection,first_sustained_3_delay_s,q99,q995,count,alarms,exact_binomial_ci_low,exact_binomial_ci_high,held_out_clean_exact_binomial_ci_low,held_out_clean_exact_binomial_ci_high,held_out_clean_count,stable_pre_exact_binomial_ci_low,stable_pre_exact_binomial_ci_high,stable_pre_count,post_exact_binomial_ci_low,post_exact_binomial_ci_high,post_count,persistent_exact_binomial_ci_low,persistent_exact_binomial_ci_high,persistent_count,model,operating_point,calibration_q99,calibration_q995,calibration_count,model_seed,policy_seed,delta_roc_auc_vs_primary,delta_post_detection_vs_primary,matched_target_fpr,common_timestamp_count
DS8,1.1468543342582445,strict_greater,,1.0,0.4325347222222222,0.8858269970456109,1.0,1.0,0.0,1.1989357356421377,1.1990192717185157,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K7 policy23::model202::policy23,q99,1.1468543342582445,1.148183547282857,125,202,23,,,,
DS8,1.148183547282857,strict_greater,,1.0,0.4325347222222222,0.8858269970456109,1.0,1.0,0.0,1.1989357356421377,1.1990192717185157,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K7 policy23::model202::policy23,q995,1.1468543342582445,1.148183547282857,125,202,23,,,,
cleanStatic,0.7134063860674302,strict_greater,0.018691588785046728,,,,,,,0.7191094674617864,0.7242824511121908,107,2,0.002271708370415114,0.06589189699243272,0.002271708370415114,0.06589189699243272,107,,,0,,,0,,,0,seed::complex random K7 policy23::model303::policy23,q99,0.7134063860674302,0.7299708946845207,125,303,23,,,,
cleanStatic,0.7299708946845207,strict_greater,0.0,,,,,,,0.7191094674617864,0.7242824511121908,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K7 policy23::model303::policy23,q995,0.7134063860674302,0.7299708946845207,125,303,23,,,,
DS1,0.7134063860674302,strict_greater,,0.0,0.8068326417704011,0.9633842240996034,0.06915629322268327,0.07620528771384137,45.5,0.6894033750039559,0.6894033750039559,723,50,0.0517613938626678,0.09016057853006122,,,0,0.0,0.03621669264517641,100,0.0517613938626678,0.09016057853006122,723,0.05690602264224106,0.09949811946936396,643,seed::complex random K7 policy23::model303::policy23,q99,0.7134063860674302,0.7299708946845207,125,303,23,,,,
DS1,0.7299708946845207,strict_greater,,0.0,0.8068326417704011,0.9633842240996034,0.030428769017980636,0.03421461897356143,271.5,0.6894033750039559,0.6894033750039559,723,22,0.01916575551381781,0.04570851924292805,,,0,0.0,0.03621669264517641,100,0.01916575551381781,0.04570851924292805,723,0.02156393085215292,0.051344806498772266,643,seed::complex random K7 policy23::model303::policy23,q995,0.7134063860674302,0.7299708946845207,125,303,23,,,,
DS2,0.7134063860674302,strict_greater,,0.0,0.6945098039215686,0.9493523973061524,0.13165266106442577,0.10252365930599369,20.0,0.6919169352967129,0.6919169352967129,714,94,0.10771507286323787,0.15868027461250764,,,0,0.0,0.03621669264517641,100,0.10771507286323787,0.15868027461250764,714,0.08001963427806882,0.12880564785211432,634,seed::complex random K7 policy23::model303::policy23,q99,0.7134063860674302,0.7299708946845207,125,303,23,,,,
DS2,0.7299708946845207,strict_greater,,0.0,0.6945098039215686,0.9493523973061524,0.08543417366946779,0.055205047318611984,20.0,0.6919169352967129,0.6919169352967129,714,61,0.06597891779680262,0.10839242277600114,,,0,0.0,0.03621669264517641,100,0.06597891779680262,0.10839242277600114,714,0.03874992922381518,0.0759436455615609,634,seed::complex random K7 policy23::model303::policy23,q995,0.7134063860674302,0.7299708946845207,125,303,23,,,,
DS3,0.7134063860674302,strict_greater,,0.02,0.4096648044692737,0.8859982434965522,0.1857541899441341,0.16352201257861634,22.0,0.7507745788041701,0.7507745788041701,716,133,0.1579118850818524,0.21621322538337762,,,0,0.0024313368239425423,0.07038393247107011,100,0.1579118850818524,0.21621322538337762,716,0.1356090009443404,0.19459963488086895,636,seed::complex random K7 policy23::model303::policy23,q99,0.7134063860674302,0.7299708946845207,125,303,23,,,,
DS3,0.7299708946845207,strict_greater,,0.01,0.4096648044692737,0.8859982434965522,0.1634078212290503,0.14150943396226415,22.0,0.7507745788041701,0.7507745788041701,716,117,0.13705914193189275,0.19256374151023256,,,0,0.00025314603297742064,0.054459385392080645,100,0.13705914193189275,0.19256374151023256,716,0.11535032595558116,0.17104713459322363,636,seed::complex random K7 policy23::model303::policy23,q995,0.7134063860674302,0.7299708946845207,125,303,23,,,,
DS7,0.7134063860674302,strict_greater,,1.0,0.36780893042575286,0.7505982724034953,1.0,1.0,0.0,1.2290331824766125,1.2298327015691202,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K7 policy23::model303::policy23,q99,0.7134063860674302,0.7299708946845207,125,303,23,,,,
DS7,0.7299708946845207,strict_greater,,1.0,0.36780893042575286,0.7505982724034953,1.0,1.0,0.0,1.2290331824766125,1.2298327015691202,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K7 policy23::model303::policy23,q995,0.7134063860674302,0.7299708946845207,125,303,23,,,,
DS8,0.7134063860674302,strict_greater,,1.0,0.5258564814814815,0.9105328596615515,1.0,1.0,0.0,1.229515342373226,1.2299145877402666,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K7 policy23::model303::policy23,q99,0.7134063860674302,0.7299708946845207,125,303,23,,,,
DS8,0.7299708946845207,strict_greater,,1.0,0.5258564814814815,0.9105328596615515,1.0,1.0,0.0,1.229515342373226,1.2299145877402666,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K7 policy23::model303::policy23,q995,0.7134063860674302,0.7299708946845207,125,303,23,,,,
cleanStatic,0.12571621752469236,strict_greater,0.0,,,,,,,0.0940163491874208,0.11698235760589215,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K7 policy37::model101::policy37,q99,0.12571621752469236,0.12941531801385564,125,101,37,,,,
cleanStatic,0.12941531801385564,strict_greater,0.0,,,,,,,0.0940163491874208,0.11698235760589215,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K7 policy37::model101::policy37,q995,0.12571621752469236,0.12941531801385564,125,101,37,,,,
DS1,0.12571621752469236,strict_greater,,0.5,0.976984785615491,0.9969832960525821,0.979253112033195,1.0,0.0,0.3322847396608093,0.3322847396608093,723,708,0.9660117446773975,0.9883427532750833,,,0,0.39832112950330095,0.601678870496699,100,0.9660117446773975,0.9883427532750833,723,0.9942794430126666,1.0,643,seed::complex random K7 policy37::model101::policy37,q99,0.12571621752469236,0.12941531801385564,125,101,37,,,,
DS1,0.12941531801385564,strict_greater,,0.48,0.976984785615491,0.9969832960525821,0.9778699861687413,1.0,0.0,0.3322847396608093,0.3322847396608093,723,707,0.9643104995137608,0.9872991311635048,,,0,0.37900548017795854,0.5822102345936933,100,0.9643104995137608,0.9872991311635048,723,0.9942794430126666,1.0,643,seed::complex random K7 policy37::model101::policy37,q995,0.12571621752469236,0.12941531801385564,125,101,37,,,,
DS2,0.12571621752469236,strict_greater,,0.54,0.5982913165266106,0.9185190660613407,0.6372549019607843,0.5993690851735016,0.0,0.23640524548900566,0.23640524548900566,714,455,0.6007788309754887,0.6725915230407686,,,0,0.4374115798664712,0.640156647020588,100,0.6007788309754887,0.6725915230407686,714,0.5600465864693827,0.6377618364570243,634,seed::complex random K7 policy37::model101::policy37,q99,0.12571621752469236,0.12941531801385564,125,101,37,,,,
DS2,0.12941531801385564,strict_greater,,0.5,0.5982913165266106,0.9185190660613407,0.6008403361344538,0.5646687697160884,0.0,0.23640524548900566,0.23640524548900566,714,429,0.5638626697369702,0.6369812381471751,,,0,0.39832112950330095,0.601678870496699,100,0.5638626697369702,0.6369812381471751,714,0.5250610374354432,0.6036716116103567,634,seed::complex random K7 policy37::model101::policy37,q995,0.12571621752469236,0.12941531801385564,125,101,37,,,,
DS3,0.12571621752469236,strict_greater,,0.56,0.4583798882681564,0.9053325890113495,0.43156424581005587,0.37264150943396224,0.0,0.2221400532771317,0.2221400532771317,716,309,0.39493345699914545,0.4687611495746364,,,0,0.4571874970633177,0.6591639762765417,100,0.39493345699914545,0.4687611495746364,716,0.33494473811349573,0.4115265396604191,636,seed::complex random K7 policy37::model101::policy37,q99,0.12571621752469236,0.12941531801385564,125,101,37,,,,
DS3,0.12941531801385564,strict_greater,,0.52,0.4583798882681564,0.9053325890113495,0.4259776536312849,0.3694968553459119,0.0,0.2221400532771317,0.2221400532771317,716,305,0.3894286725756869,0.4631389873128676,,,0,0.41778976540630663,0.6209945198220415,100,0.3894286725756869,0.4631389873128676,716,0.3318797467278523,0.408331618286023,636,seed::complex random K7 policy37::model101::policy37,q995,0.12571621752469236,0.12941531801385564,125,101,37,,,,
DS7,0.12571621752469236,strict_greater,,1.0,0.17484423676012462,0.5772502030279457,1.0,1.0,0.0,2.0682316891482726,2.0741353181335547,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K7 policy37::model101::policy37,q99,0.12571621752469236,0.12941531801385564,125,101,37,,,,
DS7,0.12941531801385564,strict_greater,,1.0,0.17484423676012462,0.5772502030279457,1.0,1.0,0.0,2.0682316891482726,2.0741353181335547,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K7 policy37::model101::policy37,q995,0.12571621752469236,0.12941531801385564,125,101,37,,,,
DS8,0.12571621752469236,strict_greater,,1.0,0.1212037037037037,0.7254001786056719,1.0,1.0,0.0,2.06979429936489,2.0708772760528644,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K7 policy37::model101::policy37,q99,0.12571621752469236,0.12941531801385564,125,101,37,,,,
DS8,0.12941531801385564,strict_greater,,1.0,0.1212037037037037,0.7254001786056719,1.0,1.0,0.0,2.06979429936489,2.0708772760528644,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K7 policy37::model101::policy37,q995,0.12571621752469236,0.12941531801385564,125,101,37,,,,
cleanStatic,1.1445791385930215,strict_greater,0.0,,,,,,,1.143161131237331,1.1435446072810094,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K7 policy37::model202::policy37,q99,1.1445791385930215,1.1485591772988397,125,202,37,,,,
cleanStatic,1.1485591772988397,strict_greater,0.0,,,,,,,1.143161131237331,1.1435446072810094,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K7 policy37::model202::policy37,q995,1.1445791385930215,1.1485591772988397,125,202,37,,,,
DS1,1.1445791385930215,strict_greater,,0.46,0.962475795297372,0.9951414610373625,0.9543568464730291,1.0,0.5,1.154766092826033,1.154766092826033,723,690,0.9364944449624127,0.9683762888328766,,,0,0.35984335297941195,0.5625884201335287,100,0.9364944449624127,0.9683762888328766,723,0.9942794430126666,1.0,643,seed::complex random K7 policy37::model202::policy37,q99,1.1445791385930215,1.1485591772988397,125,202,37,,,,
DS1,1.1485591772988397,strict_greater,,0.2,0.962475795297372,0.9951414610373625,0.941908713692946,1.0,0.5,1.154766092826033,1.154766092826033,723,681,0.9222854855091923,0.95781582620302,,,0,0.12665555210195584,0.2918426890886281,100,0.9222854855091923,0.95781582620302,723,0.9942794430126666,1.0,643,seed::complex random K7 policy37::model202::policy37,q995,1.1445791385930215,1.1485591772988397,125,202,37,,,,
DS2,1.1445791385930215,strict_greater,,0.54,0.10525210084033614,0.7350263863064994,0.04341736694677871,0.022082018927444796,0.0,1.1572163380854548,1.1572163380854548,714,31,0.029687537565803748,0.061063917713215524,,,0,0.4374115798664712,0.640156647020588,100,0.029687537565803748,0.061063917713215524,714,0.012123786031826749,0.03677254989524298,634,seed::complex random K7 policy37::model202::policy37,q99,1.1445791385930215,1.1485591772988397,125,202,37,,,,
DS2,1.1485591772988397,strict_greater,,0.33,0.10525210084033614,0.7350263863064994,0.018207282913165267,0.00473186119873817,0.5,1.1572163380854548,1.1572163380854548,714,13,0.009729333877335716,0.030933769677268283,,,0,0.2391985346226018,0.43117275077756323,100,0.009729333877335716,0.030933769677268283,714,0.0009768885952423697,0.013765734606649033,634,seed::complex random K7 policy37::model202::policy37,q995,1.1445791385930215,1.1485591772988397,125,202,37,,,,
DS3,1.1445791385930215,strict_greater,,0.47,0.13743016759776536,0.7899461867881669,0.12569832402234637,0.10377358490566038,1.0,1.1553108398551077,1.1553108398551077,716,90,0.10230035691899661,0.15222952798898484,,,0,0.3694051641943945,0.5724185151099548,100,0.10230035691899661,0.15222952798898484,716,0.08117074730010712,0.1301296365893111,636,seed::complex random K7 policy37::model202::policy37,q99,1.1445791385930215,1.1485591772988397,125,202,37,,,,
DS3,1.1485591772988397,strict_greater,,0.18,0.13743016759776536,0.7899461867881669,0.09078212290502793,0.08018867924528301,27.5,1.1553108398551077,1.1553108398551077,716,65,0.07076181217473557,0.1142465400218927,,,0,0.11031122915326058,0.26947708596681186,100,0.07076181217473557,0.1142465400218927,716,0.06028620578548406,0.10408740817040736,636,seed::complex random K7 policy37::model202::policy37,q995,1.1445791385930215,1.1485591772988397,125,202,37,,,,
DS7,1.1445791385930215,strict_greater,,1.0,0.205607476635514,0.6478920778587277,1.0,1.0,0.0,1.1987158926060473,1.19902014691072,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K7 policy37::model202::policy37,q99,1.1445791385930215,1.1485591772988397,125,202,37,,,,
DS7,1.1485591772988397,strict_greater,,1.0,0.205607476635514,0.6478920778587277,1.0,1.0,0.0,1.1987158926060473,1.19902014691072,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K7 policy37::model202::policy37,q995,1.1445791385930215,1.1485591772988397,125,202,37,,,,
DS8,1.1445791385930215,strict_greater,,1.0,0.43341435185185184,0.8861856097004814,1.0,1.0,0.0,1.1989357356421377,1.1990192717185157,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K7 policy37::model202::policy37,q99,1.1445791385930215,1.1485591772988397,125,202,37,,,,
DS8,1.1485591772988397,strict_greater,,1.0,0.43341435185185184,0.8861856097004814,1.0,1.0,0.0,1.1989357356421377,1.1990192717185157,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K7 policy37::model202::policy37,q995,1.1445791385930215,1.1485591772988397,125,202,37,,,,
cleanStatic,0.7040347550213211,strict_greater,0.009345794392523364,,,,,,,0.7026162049306228,0.7079994665818028,107,1,0.0002365870367625985,0.05097254256944198,0.0002365870367625985,0.05097254256944198,107,,,0,,,0,,,0,seed::complex random K7 policy37::model303::policy37,q99,0.7040347550213211,0.7089754057162947,125,303,37,,,,
cleanStatic,0.7089754057162947,strict_greater,0.0,,,,,,,0.7026162049306228,0.7079994665818028,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K7 policy37::model303::policy37,q995,0.7040347550213211,0.7089754057162947,125,303,37,,,,
DS1,0.7040347550213211,strict_greater,,0.01,0.8263623789764869,0.9665784011467169,0.10926694329183956,0.1166407465007776,27.5,0.724695669536946,0.724695669536946,723,79,0.08746682052142853,0.13431282281638138,,,0,0.00025314603297742064,0.054459385392080645,100,0.08746682052142853,0.13431282281638138,723,0.09285912876849553,0.14400626073262335,643,seed::complex random K7 policy37::model303::policy37,q99,0.7040347550213211,0.7089754057162947,125,303,37,,,,
DS1,0.7089754057162947,strict_greater,,0.01,0.8263623789764869,0.9665784011467169,0.08990318118948824,0.09642301710730948,234.0,0.724695669536946,0.724695669536946,723,65,0.07006980006207422,0.11315464933662285,,,0,0.00025314603297742064,0.054459385392080645,100,0.07006980006207422,0.11315464933662285,723,0.0747269865498684,0.1219045615072034,643,seed::complex random K7 policy37::model303::policy37,q995,0.7040347550213211,0.7089754057162947,125,303,37,,,,
DS2,0.7040347550213211,strict_greater,,0.0,0.6805322128851541,0.9456739474798812,0.16526610644257703,0.13564668769716087,11.0,0.6959191123119204,0.6959191123119204,714,118,0.13875076438343345,0.1945807141193838,,,0,0.0,0.03621669264517641,100,0.13875076438343345,0.1945807141193838,714,0.10995176731685731,0.16478865979801863,634,seed::complex random K7 policy37::model303::policy37,q99,0.7040347550213211,0.7089754057162947,125,303,37,,,,
DS2,0.7089754057162947,strict_greater,,0.0,0.6805322128851541,0.9456739474798812,0.14285714285714285,0.11356466876971609,16.0,0.6959191123119204,0.6959191123119204,714,102,0.11800812349457637,0.17069867172831757,,,0,0.0,0.03621669264517641,100,0.11800812349457637,0.17069867172831757,714,0.08992537067560923,0.1408704301972418,634,seed::complex random K7 policy37::model303::policy37,q995,0.7040347550213211,0.7089754057162947,125,303,37,,,,
DS3,0.7040347550213211,strict_greater,,0.04,0.3829050279329609,0.8812583846371718,0.20251396648044692,0.18081761006289307,21.0,0.7521232168074483,0.7521232168074483,716,145,0.1736548414374633,0.23384782224143238,,,0,0.011004493986188198,0.09925715671265992,100,0.1736548414374633,0.23384782224143238,716,0.15165900715268177,0.21297419341515295,636,seed::complex random K7 policy37::model303::policy37,q99,0.7040347550213211,0.7089754057162947,125,303,37,,,,
DS3,0.7089754057162947,strict_greater,,0.02,0.3829050279329609,0.8812583846371718,0.19553072625698323,0.17452830188679244,21.5,0.7521232168074483,0.7521232168074483,716,140,0.16708520927868833,0.22651006128075368,,,0,0.0024313368239425423,0.07038393247107011,100,0.16708520927868833,0.22651006128075368,716,0.1458102160517988,0.20630483243899247,636,seed::complex random K7 policy37::model303::policy37,q995,0.7040347550213211,0.7089754057162947,125,303,37,,,,
DS7,0.7040347550213211,strict_greater,,1.0,0.36780893042575286,0.7505982724034953,1.0,1.0,0.0,1.2290331824766125,1.2298327015691202,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K7 policy37::model303::policy37,q99,0.7040347550213211,0.7089754057162947,125,303,37,,,,
DS7,0.7089754057162947,strict_greater,,1.0,0.36780893042575286,0.7505982724034953,1.0,1.0,0.0,1.2290331824766125,1.2298327015691202,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K7 policy37::model303::policy37,q995,0.7040347550213211,0.7089754057162947,125,303,37,,,,
DS8,0.7040347550213211,strict_greater,,1.0,0.5258564814814815,0.9105328596615515,1.0,1.0,0.0,1.229515342373226,1.2299145877402666,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K7 policy37::model303::policy37,q99,0.7040347550213211,0.7089754057162947,125,303,37,,,,
DS8,0.7089754057162947,strict_greater,,1.0,0.5258564814814815,0.9105328596615515,1.0,1.0,0.0,1.229515342373226,1.2299145877402666,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K7 policy37::model303::policy37,q995,0.7040347550213211,0.7089754057162947,125,303,37,,,,
cleanStatic,-0.1522200857237477,strict_greater,0.0,,,,,,,-0.18274470855025127,-0.18171793771496111,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::magnitude K3::model101::policyNone,q99,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
cleanStatic,-0.14610697326927258,strict_greater,0.0,,,,,,,-0.18274470855025127,-0.18171793771496111,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::magnitude K3::model101::policyNone,q995,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
DS1,-0.1522200857237477,strict_greater,,1.0,0.9657676348547718,0.9955467600427736,1.0,1.0,0.0,0.004217246816593426,0.004217246816593426,723,723,0.9949108094512122,1.0,,,0,0.9637833073548235,1.0,100,0.9949108094512122,1.0,723,0.9942794430126666,1.0,643,seed::magnitude K3::model101::policyNone,q99,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
DS1,-0.14610697326927258,strict_greater,,1.0,0.9657676348547718,0.9955467600427736,1.0,1.0,0.0,0.004217246816593426,0.004217246816593426,723,723,0.9949108094512122,1.0,,,0,0.9637833073548235,1.0,100,0.9949108094512122,1.0,723,0.9942794430126666,1.0,643,seed::magnitude K3::model101::policyNone,q995,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
DS2,-0.1522200857237477,strict_greater,,1.0,0.11028011204481793,0.7797476501459127,0.2647058823529412,0.22555205047318613,0.0,-0.0414230804189145,-0.0414230804189145,714,189,0.23267354947781138,0.29869594435718383,,,0,0.9637833073548235,1.0,100,0.23267354947781138,0.29869594435718383,714,0.19357149729067852,0.2601119678858487,634,seed::magnitude K3::model101::policyNone,q99,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
DS2,-0.14610697326927258,strict_greater,,1.0,0.11028011204481793,0.7797476501459127,0.22128851540616246,0.18454258675078863,0.0,-0.0414230804189145,-0.0414230804189145,714,158,0.19134310365344218,0.25355685396637284,,,0,0.9637833073548235,1.0,100,0.19134310365344218,0.25355685396637284,714,0.1550844040444983,0.21697247605485834,634,seed::magnitude K3::model101::policyNone,q995,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
DS3,-0.1522200857237477,strict_greater,,1.0,0.21553072625698325,0.8183814583437433,0.7374301675977654,0.7044025157232704,0.0,0.03400252364006066,0.03400252364006066,716,528,0.7035645318130768,0.7693257442925425,,,0,0.9637833073548235,1.0,100,0.7035645318130768,0.7693257442925425,716,0.667261662646226,0.7396332993788037,636,seed::magnitude K3::model101::policyNone,q99,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
DS3,-0.14610697326927258,strict_greater,,1.0,0.21553072625698325,0.8183814583437433,0.6620111731843575,0.6194968553459119,0.0,0.03400252364006066,0.03400252364006066,716,474,0.6260518595467053,0.6966287633121699,,,0,0.9637833073548235,1.0,100,0.6260518595467053,0.6966287633121699,716,0.5804935350374656,0.6573853870457333,636,seed::magnitude K3::model101::policyNone,q995,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
DS7,-0.1522200857237477,strict_greater,,1.0,0.06440809968847352,0.5294618763009216,1.0,1.0,0.0,2.0235358782041644,2.0247183967679327,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::magnitude K3::model101::policyNone,q99,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
DS7,-0.14610697326927258,strict_greater,,1.0,0.06440809968847352,0.5294618763009216,1.0,1.0,0.0,2.0235358782041644,2.0247183967679327,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::magnitude K3::model101::policyNone,q995,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
DS8,-0.1522200857237477,strict_greater,,1.0,0.03701388888888889,0.6858740185547625,1.0,1.0,0.0,2.0221402125704335,2.023784835582135,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::magnitude K3::model101::policyNone,q99,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
DS8,-0.14610697326927258,strict_greater,,1.0,0.03701388888888889,0.6858740185547625,1.0,1.0,0.0,2.0221402125704335,2.023784835582135,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::magnitude K3::model101::policyNone,q995,-0.1522200857237477,-0.14610697326927258,125,101,None,,,,
cleanStatic,1.2386929657371772,strict_greater,0.0,,,,,,,1.2338608550849999,1.233915918435279,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::magnitude K3::model202::policyNone,q99,1.2386929657371772,1.2388242165232974,125,202,None,,,,
cleanStatic,1.2388242165232974,strict_greater,0.0,,,,,,,1.2338608550849999,1.233915918435279,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::magnitude K3::model202::policyNone,q995,1.2386929657371772,1.2388242165232974,125,202,None,,,,
DS1,1.2386929657371772,strict_greater,,0.0,0.08453665283540802,0.7355167824728324,0.0,0.0,,1.2335291614359707,1.2335291614359707,723,0,0.0,0.005089190548787739,,,0,0.0,0.03621669264517641,100,0.0,0.005089190548787739,723,0.0,0.0057205569873334415,643,seed::magnitude K3::model202::policyNone,q99,1.2386929657371772,1.2388242165232974,125,202,None,,,,
DS1,1.2388242165232974,strict_greater,,0.0,0.08453665283540802,0.7355167824728324,0.0,0.0,,1.2335291614359707,1.2335291614359707,723,0,0.0,0.005089190548787739,,,0,0.0,0.03621669264517641,100,0.0,0.005089190548787739,723,0.0,0.0057205569873334415,643,seed::magnitude K3::model202::policyNone,q995,1.2386929657371772,1.2388242165232974,125,202,None,,,,
DS2,1.2386929657371772,strict_greater,,0.0,0.6749159663865546,0.9484945533188899,0.13725490196078433,0.13722397476340695,23.5,1.2332543597747654,1.2332543597747654,714,98,0.11285453584595531,0.16469644866440758,,,0,0.0,0.03621669264517641,100,0.11285453584595531,0.16469644866440758,714,0.11139190852622886,0.16648756502364667,634,seed::magnitude K3::model202::policyNone,q99,1.2386929657371772,1.2388242165232974,125,202,None,,,,
DS2,1.2388242165232974,strict_greater,,0.0,0.6749159663865546,0.9484945533188899,0.13585434173669467,0.13564668769716087,23.5,1.2332543597747654,1.2332543597747654,714,97,0.11156831725979381,0.16319374102441098,,,0,0.0,0.03621669264517641,100,0.11156831725979381,0.16319374102441098,714,0.10995176731685731,0.16478865979801863,634,seed::magnitude K3::model202::policyNone,q995,1.2386929657371772,1.2388242165232974,125,202,None,,,,
DS3,1.2386929657371772,strict_greater,,0.0,0.06615921787709497,0.746742587366839,0.02094972067039106,0.0031446540880503146,26.0,1.234157099469545,1.234157099469545,716,15,0.011771665798389603,0.034318265515521945,,,0,0.0,0.03621669264517641,100,0.011771665798389603,0.034318265515521945,716,0.000381059336842021,0.011313008446179603,636,seed::magnitude K3::model202::policyNone,q99,1.2386929657371772,1.2388242165232974,125,202,None,,,,
DS3,1.2388242165232974,strict_greater,,0.0,0.06615921787709497,0.746742587366839,0.019553072625698324,0.0015723270440251573,26.0,1.234157099469545,1.234157099469545,716,14,0.010730061247729213,0.03258929665619281,,,0,0.0,0.03621669264517641,100,0.010730061247729213,0.03258929665619281,716,3.98070818662249e-05,0.008729024794212632,636,seed::magnitude K3::model202::policyNone,q995,1.2386929657371772,1.2388242165232974,125,202,None,,,,
