scenario,model,model_seed,policy_seed,unique_ordered_paths,modal_path,modal_fraction,collapsed_ge_95pct,path_entropy,scenario_phase_entropy_json,tap_frequency_json,mean_inference_ms,mean_queried_side_count,correlation_fraction,interpretation,roc_auc,delta_roc_auc_vs_fixed,delta_roc_auc_vs_random_mean
DS2,complex random K7 policy11,303,11,360,3-5-1-2-6-7,0.004474505723204995,False,5.868567620709381,"{""excluded"": 5.416013215545851, ""persistent"": 5.860767176755041, ""ramp"": 5.386744280605147, ""stable_pre"": 5.699806678369669, ""takeover"": 5.367327608697924, ""transition"": 5.386587196639594}","{""0"": 6402, ""1"": 6430, ""2"": 6433, ""3"": 9610, ""5"": 9610, ""6"": 6375, ""7"": 6452, ""8"": 6348}",0.2717026300741889,6.0,0.75,offline replay only; not measured SDR savings,0.653375350140056,-0.15127450980392165,0.009514472455648959
DS2,complex random K7 policy23,101,23,360,3-5-7-6-8-1,0.004682622268470343,False,5.866948256604392,"{""excluded"": 5.409080945481174, ""persistent"": 5.8585997331864625, ""ramp"": 5.400276546484949, ""stable_pre"": 5.714318441019632, ""takeover"": 5.426773387768616, ""transition"": 5.383806613127847}","{""0"": 6423, ""1"": 6387, ""2"": 6401, ""3"": 9610, ""5"": 9610, ""6"": 6385, ""7"": 6401, ""8"": 6443}",0.2596694388442346,6.0,0.75,offline replay only; not measured SDR savings,0.6526750700280112,-0.15197478991596647,0.008814192343604144
DS2,complex random K7 policy23,202,23,360,3-5-7-6-8-1,0.004682622268470343,False,5.866948256604392,"{""excluded"": 5.409080945481174, ""persistent"": 5.8585997331864625, ""ramp"": 5.400276546484949, ""stable_pre"": 5.714318441019632, ""takeover"": 5.426773387768616, ""transition"": 5.383806613127847}","{""0"": 6423, ""1"": 6387, ""2"": 6401, ""3"": 9610, ""5"": 9610, ""6"": 6385, ""7"": 6401, ""8"": 6443}",0.26256202353778973,6.0,0.75,offline replay only; not measured SDR savings,0.6526750700280112,-0.15197478991596647,0.008814192343604144
DS2,complex random K7 policy23,303,23,360,3-5-7-6-8-1,0.004682622268470343,False,5.866948256604392,"{""excluded"": 5.409080945481174, ""persistent"": 5.8585997331864625, ""ramp"": 5.400276546484949, ""stable_pre"": 5.714318441019632, ""takeover"": 5.426773387768616, ""transition"": 5.383806613127847}","{""0"": 6423, ""1"": 6387, ""2"": 6401, ""3"": 9610, ""5"": 9610, ""6"": 6385, ""7"": 6401, ""8"": 6443}",0.2684369188651993,6.0,0.75,offline replay only; not measured SDR savings,0.6526750700280112,-0.15197478991596647,0.008814192343604144
DS2,complex random K7 policy37,101,37,360,3-5-0-2-6-7,0.004682622268470343,False,5.866859772742917,"{""excluded"": 5.346239070094597, ""persistent"": 5.860242619314513, ""ramp"": 5.395068682892311, ""stable_pre"": 5.6927444917912045, ""takeover"": 5.422169585323169, ""transition"": 5.331836338279068}","{""0"": 6455, ""1"": 6347, ""2"": 6426, ""3"": 9610, ""5"": 9610, ""6"": 6398, ""7"": 6422, ""8"": 6392}",0.26231969642025516,6.0,0.75,offline replay only; not measured SDR savings,0.625532212885154,-0.1791176470588236,-0.01832866479925299
DS2,complex random K7 policy37,202,37,360,3-5-0-2-6-7,0.004682622268470343,False,5.866859772742917,"{""excluded"": 5.346239070094597, ""persistent"": 5.860242619314513, ""ramp"": 5.395068682892311, ""stable_pre"": 5.6927444917912045, ""takeover"": 5.422169585323169, ""transition"": 5.331836338279068}","{""0"": 6455, ""1"": 6347, ""2"": 6426, ""3"": 9610, ""5"": 9610, ""6"": 6398, ""7"": 6422, ""8"": 6392}",0.2597809241407209,6.0,0.75,offline replay only; not measured SDR savings,0.625532212885154,-0.1791176470588236,-0.01832866479925299
DS2,complex random K7 policy37,303,37,360,3-5-0-2-6-7,0.004682622268470343,False,5.866859772742917,"{""excluded"": 5.346239070094597, ""persistent"": 5.860242619314513, ""ramp"": 5.395068682892311, ""stable_pre"": 5.6927444917912045, ""takeover"": 5.422169585323169, ""transition"": 5.331836338279068}","{""0"": 6455, ""1"": 6347, ""2"": 6426, ""3"": 9610, ""5"": 9610, ""6"": 6398, ""7"": 6422, ""8"": 6392}",0.26581678403837994,6.0,0.75,offline replay only; not measured SDR savings,0.625532212885154,-0.1791176470588236,-0.01832866479925299
DS2,magnitude K3,101,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9610, ""5"": 9610}",0.01755959531689658,2.0,0.25,offline replay only; not measured SDR savings,0.9110504201680673,,
DS2,magnitude K3,202,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9610, ""5"": 9610}",0.017022714515494787,2.0,0.25,offline replay only; not measured SDR savings,0.9110504201680673,,
DS2,magnitude K3,303,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9610, ""5"": 9610}",0.016159861460987104,2.0,0.25,offline replay only; not measured SDR savings,0.9110504201680673,,
DS2,magnitude all9,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9610, ""1"": 9610, ""2"": 9610, ""3"": 9610, ""5"": 9610, ""6"": 9610, ""7"": 9610, ""8"": 9610}",0.014305834764562368,8.0,1.0,offline replay only; not measured SDR savings,0.43252100840336133,,
DS2,magnitude all9,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9610, ""1"": 9610, ""2"": 9610, ""3"": 9610, ""5"": 9610, ""6"": 9610, ""7"": 9610, ""8"": 9610}",0.012984501745970484,8.0,1.0,offline replay only; not measured SDR savings,0.43252100840336133,,
DS2,magnitude all9,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9610, ""1"": 9610, ""2"": 9610, ""3"": 9610, ""5"": 9610, ""6"": 9610, ""7"": 9610, ""8"": 9610}",0.01299066858416526,8.0,1.0,offline replay only; not measured SDR savings,0.43252100840336133,,
DS3,complex IG K5,101,,27,3-5-0-1,0.32369402985074625,False,1.8782475982055946,"{""excluded"": 1.7812586604781995, ""persistent"": 1.8884699767813804, ""ramp"": 1.801936277007382, ""stable_pre"": 1.83172781661594, ""takeover"": 1.9105001986532277, ""transition"": 1.8440119909204926}","{""0"": 8428, ""1"": 6597, ""2"": 3679, ""3"": 9648, ""5"": 9648, ""6"": 255, ""7"": 185, ""8"": 152}",2.7898977142054964,4.0,0.5,offline replay only; not measured SDR savings,0.40121508379888265,-0.43072625698324024,-0.0811173184357542
DS3,complex IG K5,202,,6,3-5-1-2,0.17444029850746268,False,1.791432243336659,"{""excluded"": 1.7885570597696505, ""persistent"": 1.7911085693683932, ""ramp"": 1.788639772768061, ""stable_pre"": 1.7898717972520362, ""takeover"": 1.7835710493952615, ""transition"": 1.7892590371217436}","{""0"": 6349, ""1"": 6465, ""2"": 6482, ""3"": 9648, ""5"": 9648}",2.8262659150303557,4.0,0.5,offline replay only; not measured SDR savings,0.40121508379888265,-0.43072625698324024,-0.0811173184357542
DS3,complex IG K5,303,,14,3-5-8-7,0.3836028192371476,False,1.5473878250314577,"{""excluded"": 1.5971287683242297, ""persistent"": 1.5351790268624075, ""ramp"": 1.541133442307249, ""stable_pre"": 1.5956680753154329, ""takeover"": 1.5040901240284539, ""transition"": 1.5550480865173522}","{""0"": 1, ""1"": 10, ""2"": 45, ""3"": 9648, ""5"": 9648, ""6"": 3328, ""7"": 7050, ""8"": 8862}",2.749401015996648,4.0,0.5,offline replay only; not measured SDR savings,0.40121508379888265,-0.43072625698324024,-0.0811173184357542
DS3,complex IG K7,101,,64,3-5-0-1-2-6,0.27560116086235487,False,2.3755516527469385,"{""excluded"": 2.23653671291519, ""persistent"": 2.4014828781645052, ""ramp"": 2.2724521588240165, ""stable_pre"": 2.241856566516046, ""takeover"": 2.403058898341013, ""transition"": 2.1706983392871244}","{""0"": 9648, ""1"": 9648, ""2"": 9644, ""3"": 9648, ""5"": 9648, ""6"": 7999, ""7"": 1259, ""8"": 394}",4.101761176251261,6.0,0.75,offline replay only; not measured SDR savings,0.3980586592178771,-0.13631284916201114,-0.012234636871508386
DS3,complex IG K7,202,,18,3-5-0-2-1-8,0.06053067993366501,False,2.889346059114761,"{""excluded"": 2.8761130467466516, ""persistent"": 2.888230372970551, ""ramp"": 2.8765305901800517, ""stable_pre"": 2.8786684228938437, ""takeover"": 2.8660340331600276, ""transition"": 2.87278720944786}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 3180, ""7"": 3180, ""8"": 3288}",3.82972551210929,6.0,0.75,offline replay only; not measured SDR savings,0.3980586592178771,-0.13631284916201114,-0.012234636871508386
DS3,complex IG K7,303,,26,3-5-8-7-6-2,0.3661898839137645,False,1.734741532017914,"{""excluded"": 1.8141936613232308, ""persistent"": 1.7129128980366974, ""ramp"": 1.7315239292104068, ""stable_pre"": 1.8160861824821155, ""takeover"": 1.6876662939255012, ""transition"": 1.72112047651273}","{""0"": 3, ""1"": 444, ""2"": 9201, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",3.87043654498282,6.0,0.75,offline replay only; not measured SDR savings,0.3980586592178771,-0.13631284916201114,-0.012234636871508386
DS3,complex K3,101,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9648, ""5"": 9648}",0.016651435741775546,2.0,0.25,offline replay only; not measured SDR savings,0.8813128491620111,,
DS3,complex K3,202,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9648, ""5"": 9648}",0.017447512562867026,2.0,0.25,offline replay only; not measured SDR savings,0.8813128491620111,,
DS3,complex K3,303,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9648, ""5"": 9648}",0.01643175345337386,2.0,0.25,offline replay only; not measured SDR savings,0.8813128491620111,,
DS3,complex all9 phase-destroyed,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.013050984345190381,8.0,1.0,offline replay only; not measured SDR savings,0.25526536312849163,,
DS3,complex all9 phase-destroyed,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.01328860517526756,8.0,1.0,offline replay only; not measured SDR savings,0.25526536312849163,,
DS3,complex all9 phase-destroyed,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.012736164060344836,8.0,1.0,offline replay only; not measured SDR savings,0.25526536312849163,,
DS3,complex all9 temporal-shuffled,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.012813719626783298,8.0,1.0,offline replay only; not measured SDR savings,0.39494413407821227,,
DS3,complex all9 temporal-shuffled,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.013597990621431928,8.0,1.0,offline replay only; not measured SDR savings,0.39494413407821227,,
DS3,complex all9 temporal-shuffled,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.013061669903419677,8.0,1.0,offline replay only; not measured SDR savings,0.39494413407821227,,
DS3,complex all9,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.013722491788559719,8.0,1.0,offline replay only; not measured SDR savings,0.39553072625698327,,
DS3,complex all9,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.01428520006398326,8.0,1.0,offline replay only; not measured SDR savings,0.39553072625698327,,
DS3,complex all9,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.013553021945484803,8.0,1.0,offline replay only; not measured SDR savings,0.39553072625698327,,
DS3,complex fixed K5,101,,1,3-5-2-6,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648}",0.034144861925977155,4.0,0.5,offline replay only; not measured SDR savings,0.8319413407821229,0.0,0.34960893854748604
DS3,complex fixed K5,202,,1,3-5-2-6,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648}",0.03438552156035521,4.0,0.5,offline replay only; not measured SDR savings,0.8319413407821229,0.0,0.34960893854748604
DS3,complex fixed K5,303,,1,3-5-2-6,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648}",0.033057998466401194,4.0,0.5,offline replay only; not measured SDR savings,0.8319413407821229,0.0,0.34960893854748604
DS3,complex fixed K7,101,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648}",0.04946100290989809,6.0,0.75,offline replay only; not measured SDR savings,0.5343715083798882,0.0,0.12407821229050275
DS3,complex fixed K7,202,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648}",0.049339461573368715,6.0,0.75,offline replay only; not measured SDR savings,0.5343715083798882,0.0,0.12407821229050275
DS3,complex fixed K7,303,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648}",0.0485537056317885,6.0,0.75,offline replay only; not measured SDR savings,0.5343715083798882,0.0,0.12407821229050275
DS3,complex random K5 policy11,101,11,30,3-5-8-0,0.037209784411276946,False,3.399513406464276,"{""excluded"": 3.3701521946581603, ""persistent"": 3.3991816023439267, ""ramp"": 3.3793979286247575, ""stable_pre"": 3.384496400928407, ""takeover"": 3.3679922551174313, ""transition"": 3.36055271484265}","{""0"": 3255, ""1"": 3050, ""2"": 3232, ""3"": 9648, ""5"": 9648, ""6"": 3204, ""7"": 3273, ""8"": 3282}",0.1355873163678308,4.0,0.5,offline replay only; not measured SDR savings,0.4862569832402235,-0.3456843575418994,0.003924581005586625
DS3,complex random K5 policy11,202,11,30,3-5-8-0,0.037209784411276946,False,3.399513406464276,"{""excluded"": 3.3701521946581603, ""persistent"": 3.3991816023439267, ""ramp"": 3.3793979286247575, ""stable_pre"": 3.384496400928407, ""takeover"": 3.3679922551174313, ""transition"": 3.36055271484265}","{""0"": 3255, ""1"": 3050, ""2"": 3232, ""3"": 9648, ""5"": 9648, ""6"": 3204, ""7"": 3273, ""8"": 3282}",0.13815294411355802,4.0,0.5,offline replay only; not measured SDR savings,0.4862569832402235,-0.3456843575418994,0.003924581005586625
DS3,complex random K5 policy11,303,11,30,3-5-8-0,0.037209784411276946,False,3.399513406464276,"{""excluded"": 3.3701521946581603, ""persistent"": 3.3991816023439267, ""ramp"": 3.3793979286247575, ""stable_pre"": 3.384496400928407, ""takeover"": 3.3679922551174313, ""transition"": 3.36055271484265}","{""0"": 3255, ""1"": 3050, ""2"": 3232, ""3"": 9648, ""5"": 9648, ""6"": 3204, ""7"": 3273, ""8"": 3282}",0.13707339404114935,4.0,0.5,offline replay only; not measured SDR savings,0.4862569832402235,-0.3456843575418994,0.003924581005586625
DS3,complex random K5 policy23,101,23,30,3-5-8-1,0.04031923714759535,False,3.399451319431007,"{""excluded"": 3.367285826694135, ""persistent"": 3.399038461009693, ""ramp"": 3.3897319609537533, ""stable_pre"": 3.390607751610565, ""takeover"": 3.3539009802320816, ""transition"": 3.3710752261872536}","{""0"": 3202, ""1"": 3246, ""2"": 3211, ""3"": 9648, ""5"": 9648, ""6"": 3148, ""7"": 3224, ""8"": 3265}",0.13853311881136882,4.0,0.5,offline replay only; not measured SDR savings,0.48832402234636874,-0.34361731843575416,0.005991620111731877
DS3,complex random K5 policy23,202,23,30,3-5-8-1,0.04031923714759535,False,3.399451319431007,"{""excluded"": 3.367285826694135, ""persistent"": 3.399038461009693, ""ramp"": 3.3897319609537533, ""stable_pre"": 3.390607751610565, ""takeover"": 3.3539009802320816, ""transition"": 3.3710752261872536}","{""0"": 3202, ""1"": 3246, ""2"": 3211, ""3"": 9648, ""5"": 9648, ""6"": 3148, ""7"": 3224, ""8"": 3265}",0.13978102246463872,4.0,0.5,offline replay only; not measured SDR savings,0.48832402234636874,-0.34361731843575416,0.005991620111731877
DS3,complex random K5 policy23,303,23,30,3-5-8-1,0.04031923714759535,False,3.399451319431007,"{""excluded"": 3.367285826694135, ""persistent"": 3.399038461009693, ""ramp"": 3.3897319609537533, ""stable_pre"": 3.390607751610565, ""takeover"": 3.3539009802320816, ""transition"": 3.3710752261872536}","{""0"": 3202, ""1"": 3246, ""2"": 3211, ""3"": 9648, ""5"": 9648, ""6"": 3148, ""7"": 3224, ""8"": 3265}",0.13422447952822586,4.0,0.5,offline replay only; not measured SDR savings,0.48832402234636874,-0.34361731843575416,0.005991620111731877
DS3,complex random K5 policy37,101,37,30,3-5-8-7,0.037209784411276946,False,3.3998493675957007,"{""excluded"": 3.375329025402973, ""persistent"": 3.3997915449887834, ""ramp"": 3.3637394319952527, ""stable_pre"": 3.390529401468745, ""takeover"": 3.356862839153459, ""transition"": 3.370618149275088}","{""0"": 3213, ""1"": 3274, ""2"": 3173, ""3"": 9648, ""5"": 9648, ""6"": 3229, ""7"": 3164, ""8"": 3243}",0.1383657703141583,4.0,0.5,offline replay only; not measured SDR savings,0.4724162011173184,-0.3595251396648045,-0.009916201117318446
DS3,complex random K5 policy37,202,37,30,3-5-8-7,0.037209784411276946,False,3.3998493675957007,"{""excluded"": 3.375329025402973, ""persistent"": 3.3997915449887834, ""ramp"": 3.3637394319952527, ""stable_pre"": 3.390529401468745, ""takeover"": 3.356862839153459, ""transition"": 3.370618149275088}","{""0"": 3213, ""1"": 3274, ""2"": 3173, ""3"": 9648, ""5"": 9648, ""6"": 3229, ""7"": 3164, ""8"": 3243}",0.13874371616775247,4.0,0.5,offline replay only; not measured SDR savings,0.4724162011173184,-0.3595251396648045,-0.009916201117318446
DS3,complex random K5 policy37,303,37,30,3-5-8-7,0.037209784411276946,False,3.3998493675957007,"{""excluded"": 3.375329025402973, ""persistent"": 3.3997915449887834, ""ramp"": 3.3637394319952527, ""stable_pre"": 3.390529401468745, ""takeover"": 3.356862839153459, ""transition"": 3.370618149275088}","{""0"": 3213, ""1"": 3274, ""2"": 3173, ""3"": 9648, ""5"": 9648, ""6"": 3229, ""7"": 3164, ""8"": 3243}",0.13800031822095632,4.0,0.5,offline replay only; not measured SDR savings,0.4724162011173184,-0.3595251396648045,-0.009916201117318446
DS3,complex random K7 policy11,101,11,360,3-5-1-7-6-0,0.0046641791044776115,False,5.866535600372861,"{""excluded"": 5.505887867824434, ""persistent"": 5.859997220731451, ""ramp"": 5.426890015958863, ""stable_pre"": 5.699321874945111, ""takeover"": 5.355756533519614, ""transition"": 5.383436290082052}","{""0"": 6459, ""1"": 6356, ""2"": 6465, ""3"": 9648, ""5"": 9648, ""6"": 6494, ""7"": 6459, ""8"": 6359}",0.2631059664775151,6.0,0.75,offline replay only; not measured SDR savings,0.40874301675977653,-0.1256284916201117,-0.001550279329608939
DS3,complex random K7 policy11,202,11,360,3-5-1-7-6-0,0.0046641791044776115,False,5.866535600372861,"{""excluded"": 5.505887867824434, ""persistent"": 5.859997220731451, ""ramp"": 5.426890015958863, ""stable_pre"": 5.699321874945111, ""takeover"": 5.355756533519614, ""transition"": 5.383436290082052}","{""0"": 6459, ""1"": 6356, ""2"": 6465, ""3"": 9648, ""5"": 9648, ""6"": 6494, ""7"": 6459, ""8"": 6359}",0.26164981781029734,6.0,0.75,offline replay only; not measured SDR savings,0.40874301675977653,-0.1256284916201117,-0.001550279329608939
DS3,complex random K7 policy11,303,11,360,3-5-1-7-6-0,0.0046641791044776115,False,5.866535600372861,"{""excluded"": 5.505887867824434, ""persistent"": 5.859997220731451, ""ramp"": 5.426890015958863, ""stable_pre"": 5.699321874945111, ""takeover"": 5.355756533519614, ""transition"": 5.383436290082052}","{""0"": 6459, ""1"": 6356, ""2"": 6465, ""3"": 9648, ""5"": 9648, ""6"": 6494, ""7"": 6459, ""8"": 6359}",0.254862427742473,6.0,0.75,offline replay only; not measured SDR savings,0.40874301675977653,-0.1256284916201117,-0.001550279329608939
DS3,complex random K7 policy23,101,23,360,3-5-1-0-6-8,0.004456882255389718,False,5.866342864781638,"{""excluded"": 5.435878311965677, ""persistent"": 5.856693315627537, ""ramp"": 5.415216929818302, ""stable_pre"": 5.7026727648985105, ""takeover"": 5.290129599113997, ""transition"": 5.380793956312413}","{""0"": 6450, ""1"": 6508, ""2"": 6401, ""3"": 9648, ""5"": 9648, ""6"": 6506, ""7"": 6329, ""8"": 6398}",0.26014192867425623,6.0,0.75,offline replay only; not measured SDR savings,0.41624301675977654,-0.11812849162011169,0.005949720670391068
DS3,complex random K7 policy23,202,23,360,3-5-1-0-6-8,0.004456882255389718,False,5.866342864781638,"{""excluded"": 5.435878311965677, ""persistent"": 5.856693315627537, ""ramp"": 5.415216929818302, ""stable_pre"": 5.7026727648985105, ""takeover"": 5.290129599113997, ""transition"": 5.380793956312413}","{""0"": 6450, ""1"": 6508, ""2"": 6401, ""3"": 9648, ""5"": 9648, ""6"": 6506, ""7"": 6329, ""8"": 6398}",0.26560059411362025,6.0,0.75,offline replay only; not measured SDR savings,0.41624301675977654,-0.11812849162011169,0.005949720670391068
DS3,complex random K7 policy23,303,23,360,3-5-1-0-6-8,0.004456882255389718,False,5.866342864781638,"{""excluded"": 5.435878311965677, ""persistent"": 5.856693315627537, ""ramp"": 5.415216929818302, ""stable_pre"": 5.7026727648985105, ""takeover"": 5.290129599113997, ""transition"": 5.380793956312413}","{""0"": 6450, ""1"": 6508, ""2"": 6401, ""3"": 9648, ""5"": 9648, ""6"": 6506, ""7"": 6329, ""8"": 6398}",0.256166428196376,6.0,0.75,offline replay only; not measured SDR savings,0.41624301675977654,-0.11812849162011169,0.005949720670391068
DS3,complex random K7 policy37,101,37,360,3-5-8-7-2-0,0.004560530679933665,False,5.867201772213088,"{""excluded"": 5.489581826987274, ""persistent"": 5.8607279609207374, ""ramp"": 5.413474378269309, ""stable_pre"": 5.698183305032644, ""takeover"": 5.424521960969528, ""transition"": 5.393360261651338}","{""0"": 6529, ""1"": 6427, ""2"": 6498, ""3"": 9648, ""5"": 9648, ""6"": 6454, ""7"": 6317, ""8"": 6367}",0.26318664194561947,6.0,0.75,offline replay only; not measured SDR savings,0.40589385474860334,-0.12847765363128488,-0.004399441340782129
DS3,complex random K7 policy37,202,37,360,3-5-8-7-2-0,0.004560530679933665,False,5.867201772213088,"{""excluded"": 5.489581826987274, ""persistent"": 5.8607279609207374, ""ramp"": 5.413474378269309, ""stable_pre"": 5.698183305032644, ""takeover"": 5.424521960969528, ""transition"": 5.393360261651338}","{""0"": 6529, ""1"": 6427, ""2"": 6498, ""3"": 9648, ""5"": 9648, ""6"": 6454, ""7"": 6317, ""8"": 6367}",0.2675153990585054,6.0,0.75,offline replay only; not measured SDR savings,0.40589385474860334,-0.12847765363128488,-0.004399441340782129
