case_id,dataset,control,score,injected_minus_control
OAKBAT.cleanStatic.r1.04,OAKBAT.cleanStatic,collapsed_source,2.572588723935642,-0.24219618334891768
OAKBAT.cleanStatic.r1.04,OAKBAT.cleanStatic,common_gain_scaling,2.572588723935642,-0.24219618334891768
OAKBAT.cleanStatic.r1.04,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.9865795333098142,0.34381300727691033
OAKBAT.cleanStatic.r1.04,OAKBAT.cleanStatic,global_phase_rotation,2.572588723935642,-0.24219618334891768
OAKBAT.cleanStatic.r1.04,OAKBAT.cleanStatic,matched_output_rms_gain,2.572588723935642,-0.24219618334891768
OAKBAT.cleanStatic.r1.04,OAKBAT.cleanStatic,one_prn_secondary_path,2.698245938076095,-0.3678533974893705
OAKBAT.cleanStatic.r1.04,OAKBAT.cleanStatic,prn_drop_add,2.1636904297263375,0.166702110860387
OAKBAT.cleanStatic.r1.04,OAKBAT.cleanStatic,single_source_delay_drift,1.3077765101740089,1.0226160304127156
OAKBAT.cleanStatic.r1.04,OAKBAT.cleanStatic,single_source_doppler_drift,0.0075821991166044695,2.32281034147012
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,authentic_only,1.4483432074701537,1.4010431665424086
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,cn0_degradation_3db,1.2418006273603381,1.607585746652224
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,collapsed_source,1.4483432074701537,1.4010431665424086
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,common_gain_scaling,1.4483432074701537,1.4010431665424086
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.5521668125200954,1.2972195614924669
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,global_phase_rotation,1.4483432074701537,1.4010431665424086
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,matched_output_rms_gain,1.4483432074701537,1.4010431665424086
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,one_prn_secondary_path,1.5706424506278882,1.278743923384674
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,prn_drop_add,3.1685297783098343,-0.31914340429727206
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,single_source_delay_drift,1.21098844732858,1.6383979266839823
OAKBAT.cleanStatic.r1.05,OAKBAT.cleanStatic,single_source_doppler_drift,0.03710466203791765,2.8122817119746446
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,authentic_only,2.474233576812615,0.14649356234073796
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,cn0_degradation_3db,2.8231938064689173,-0.2024666673155644
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,collapsed_source,2.474233576812615,0.14649356234073796
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,common_gain_scaling,2.474233576812615,0.14649356234073796
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,empirical_raw_iq_awgn,2.7753212779897245,-0.15459413883637163
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,global_phase_rotation,2.474233576812615,0.14649356234073796
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,matched_output_rms_gain,2.474233576812615,0.14649356234073796
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,one_prn_secondary_path,3.716686901706619,-1.095959762553266
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,prn_drop_add,2.958120417317556,-0.3373932781642033
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,single_source_delay_drift,1.4741374917997674,1.1465896473535855
OAKBAT.cleanStatic.r1.06,OAKBAT.cleanStatic,single_source_doppler_drift,0.03531894585411906,2.5854081932992337
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,authentic_only,2.474233576812615,-0.3238424032415934
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,cn0_degradation_3db,2.8231938064689173,-0.6728026328978958
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,collapsed_source,2.474233576812615,-0.3238424032415934
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,common_gain_scaling,2.474233576812615,-0.3238424032415934
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,empirical_raw_iq_awgn,2.7753212779897245,-0.624930104418703
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,global_phase_rotation,2.474233576812615,-0.3238424032415934
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,matched_output_rms_gain,2.474233576812615,-0.3238424032415934
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,one_prn_secondary_path,2.5998907909530686,-0.44949961738204713
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,prn_drop_add,2.5901747340490155,-0.43978356047799405
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,single_source_delay_drift,1.4741374917997674,0.6762536817712541
OAKBAT.cleanStatic.r1.07,OAKBAT.cleanStatic,single_source_doppler_drift,0.03531894585411906,2.1150722277169023
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,authentic_only,2.474233576812615,2.0016863920081795
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,cn0_degradation_3db,2.8231938064689173,1.6527261623518772
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,collapsed_source,2.474233576812615,2.0016863920081795
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,common_gain_scaling,2.474233576812615,2.0016863920081795
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,empirical_raw_iq_awgn,2.7753212779897245,1.70059869083107
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,global_phase_rotation,2.474233576812615,2.0016863920081795
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,matched_output_rms_gain,2.474233576812615,2.0016863920081795
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,one_prn_secondary_path,2.474233576812615,2.0016863920081795
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,prn_drop_add,3.7767322259410867,0.6991877428797078
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,single_source_delay_drift,1.4741374917997674,3.001782477021027
OAKBAT.cleanStatic.r1.08,OAKBAT.cleanStatic,single_source_doppler_drift,0.03531894585411906,4.440601022966676
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,authentic_only,1.2441339987453528,1.0961777129512038
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,cn0_degradation_3db,1.708495391330421,0.6318163203661356
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,collapsed_source,1.2441339987453528,1.0961777129512038
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,common_gain_scaling,1.2441339987453528,1.0961777129512038
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.5539587601138716,0.786352951582685
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,global_phase_rotation,1.2441339987453528,1.0961777129512038
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,matched_output_rms_gain,1.2441339987453528,1.0961777129512038
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,one_prn_secondary_path,1.3262855243909906,1.014026187305566
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,prn_drop_add,2.4084659639427506,-0.06815425224619398
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,single_source_delay_drift,1.4386969308079556,0.901614780888601
OAKBAT.cleanStatic.r1.09,OAKBAT.cleanStatic,single_source_doppler_drift,0.02377169546414798,2.3165400162324086
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,authentic_only,1.2391759494172665,1.7254722539012115
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,cn0_degradation_3db,1.534077143527865,1.430571059790613
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,collapsed_source,1.2391759494172665,1.7254722539012115
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,common_gain_scaling,1.2391759494172665,1.7254722539012115
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.2944808851892513,1.6701673181292267
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,global_phase_rotation,1.2391759494172665,1.7254722539012115
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,matched_output_rms_gain,1.2391759494172665,1.7254722539012115
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,one_prn_secondary_path,1.28790784573751,1.676740357580968
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,prn_drop_add,3.2146600276044053,-0.2500118242859273
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,single_source_delay_drift,1.2594673979418387,1.7051808053766393
OAKBAT.cleanStatic.r1.10,OAKBAT.cleanStatic,single_source_doppler_drift,0.010119566536507293,2.9545286367819705
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,authentic_only,1.1727711700174623,1.1823290503509374
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,cn0_degradation_3db,1.272713205665327,1.0823870147030727
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,collapsed_source,1.1727711700174623,1.1823290503509374
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,common_gain_scaling,1.1727711700174623,1.1823290503509374
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.3797387240833658,0.9753614962850339
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,global_phase_rotation,1.1727711700174623,1.1823290503509374
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,matched_output_rms_gain,1.1727711700174623,1.1823290503509374
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,one_prn_secondary_path,1.7235193825102668,0.6315808378581329
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,prn_drop_add,2.603218757920806,-0.24811853755240643
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,single_source_delay_drift,1.45249090906737,0.9026093113010296
OAKBAT.cleanStatic.r1.11,OAKBAT.cleanStatic,single_source_doppler_drift,0.029820422800955627,2.325279797567444
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,authentic_only,1.3895026866331837,0.9963888889379013
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,cn0_degradation_3db,1.2515440711970864,1.1343475043739986
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,collapsed_source,1.3895026866331837,0.9963888889379013
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,common_gain_scaling,1.3895026866331837,0.9963888889379013
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.4413550442953402,0.9445365312757448
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,global_phase_rotation,1.3895026866331837,0.9963888889379013
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,matched_output_rms_gain,1.3895026866331837,0.9963888889379013
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,one_prn_secondary_path,1.5966405555283432,0.7892510200427418
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,prn_drop_add,2.2868131225314006,0.09907845303968443
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,single_source_delay_drift,1.544351477641559,0.841540097929526
OAKBAT.cleanStatic.r1.12,OAKBAT.cleanStatic,single_source_doppler_drift,0.0033627647936721487,2.382528810777413
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,authentic_only,1.4483432074701537,0.976075448868041
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,cn0_degradation_3db,1.2418006273603381,1.1826180289778565
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,collapsed_source,1.4483432074701537,0.976075448868041
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,common_gain_scaling,1.4483432074701537,0.976075448868041
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.5521668125200954,0.8722518438180993
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,global_phase_rotation,1.4483432074701537,0.976075448868041
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,matched_output_rms_gain,1.4483432074701537,0.976075448868041
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,one_prn_secondary_path,1.9905606254753958,0.43385803086279884
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,prn_drop_add,2.8325923499877868,-0.4081736936495921
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,single_source_delay_drift,1.21098844732858,1.2134302090096147
OAKBAT.cleanStatic.r1.13,OAKBAT.cleanStatic,single_source_doppler_drift,0.03710466203791765,2.387313994300277
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,authentic_only,1.2441339987453528,1.050375142656534
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,cn0_degradation_3db,1.708495391330421,0.5860137500714657
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,collapsed_source,1.2441339987453528,1.050375142656534
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,common_gain_scaling,1.2441339987453528,1.050375142656534
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.5539587601138716,0.7405503812880152
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,global_phase_rotation,1.2441339987453528,1.050375142656534
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,matched_output_rms_gain,1.2441339987453528,1.050375142656534
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,one_prn_secondary_path,1.4000163702292217,0.8944927711726651
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,prn_drop_add,2.409392223746497,-0.11488308234461009
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,single_source_delay_drift,1.4386969308079556,0.8558122105939312
OAKBAT.cleanStatic.r1.14,OAKBAT.cleanStatic,single_source_doppler_drift,0.02377169546414798,2.2707374459377387
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,authentic_only,2.081721403872373,0.8273975310598738
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,cn0_degradation_3db,2.196470675470666,0.7126482594615804
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,collapsed_source,2.081721403872373,0.8273975310598738
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,common_gain_scaling,2.081721403872373,0.8273975310598738
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.6852353835129743,1.2238835514192723
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,global_phase_rotation,2.081721403872373,0.8273975310598738
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,matched_output_rms_gain,2.081721403872373,0.8273975310598738
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,one_prn_secondary_path,2.081721403872373,0.8273975310598738
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,prn_drop_add,3.2365575059316316,-0.327438570999385
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,single_source_delay_drift,1.7496083119089092,1.1595106230233374
OAKBAT.cleanStatic.r1.15,OAKBAT.cleanStatic,single_source_doppler_drift,0.0075821991166044695,2.9015367358156423
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,authentic_only,1.2733057398053815,0.8720239299499153
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,cn0_degradation_3db,1.138186579356183,1.0071430903991139
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,collapsed_source,1.2733057398053815,0.8720239299499153
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,common_gain_scaling,1.2733057398053815,0.8720239299499153
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.754805231207242,0.39052443854805485
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,global_phase_rotation,1.2733057398053815,0.8720239299499153
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,matched_output_rms_gain,1.2733057398053815,0.8720239299499153
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,one_prn_secondary_path,1.3466074769013192,0.7987221928539776
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,prn_drop_add,2.391572418944829,-0.24624274918953226
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,single_source_delay_drift,1.73750630853147,0.4078233612238269
OAKBAT.cleanStatic.r1.16,OAKBAT.cleanStatic,single_source_doppler_drift,0.014408243700768115,2.130921426054529
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,authentic_only,1.2185636233845374,0.8392153919605256
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,cn0_degradation_3db,1.678483470938899,0.3792955444061641
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,collapsed_source,1.2185636233845374,0.8392153919605256
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,common_gain_scaling,1.2185636233845374,0.8392153919605256
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.2397804225918356,0.8179985927532274
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,global_phase_rotation,1.2185636233845374,0.8392153919605256
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,matched_output_rms_gain,1.2185636233845374,0.8392153919605256
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,one_prn_secondary_path,1.2385219270872585,0.8192570882578045
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,prn_drop_add,1.888492305541687,0.16928670980337612
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,single_source_delay_drift,1.0901763558901851,0.9676026594548779
OAKBAT.cleanStatic.r1.17,OAKBAT.cleanStatic,single_source_doppler_drift,0.0033627647936721487,2.054416250551391
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,authentic_only,2.081721403872373,1.837698051888327
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,cn0_degradation_3db,2.196470675470666,1.7229487802900336
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,collapsed_source,2.081721403872373,1.837698051888327
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,common_gain_scaling,2.081721403872373,1.837698051888327
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.6852353835129743,2.2341840722477255
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,global_phase_rotation,2.081721403872373,1.837698051888327
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,matched_output_rms_gain,2.081721403872373,1.837698051888327
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,one_prn_secondary_path,2.156239193452617,1.763180262308083
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,prn_drop_add,3.685696416304518,0.23372303945618178
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,single_source_delay_drift,1.7496083119089092,2.1698111438517906
OAKBAT.cleanStatic.r1.18,OAKBAT.cleanStatic,single_source_doppler_drift,0.0075821991166044695,3.9118372566440955
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,authentic_only,1.5442279140674717,0.5293252801450543
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,cn0_degradation_3db,1.8038175832910488,0.26973561092147724
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,collapsed_source,1.5442279140674717,0.5293252801450543
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,common_gain_scaling,1.5442279140674717,0.5293252801450543
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.649675378686477,0.423877815526049
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,global_phase_rotation,1.5442279140674717,0.5293252801450543
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,matched_output_rms_gain,1.5442279140674717,0.5293252801450543
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,one_prn_secondary_path,1.704011056339041,0.3695421378734851
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,prn_drop_add,2.006283032587217,0.06727016162530886
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,single_source_delay_drift,1.3462955292983962,0.7272576649141298
OAKBAT.cleanStatic.r1.19,OAKBAT.cleanStatic,single_source_doppler_drift,0.01864196925031739,2.0549112249622086
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,authentic_only,1.1727711700174623,2.143235349089064
