t,available_s,P0_median,P0_q90,P0_topk,P0_tracked,P1_median,P1_q90,P1_topk,P1_tracked,P2_median,P2_q90,P2_topk,P2_tracked,P3_median,P3_q90,P3_topk,P3_tracked,M1,m1_available_s,tracked,B0,P2,P3,mean_fusion,max_fusion,fisher_fusion,concordance,Full,minus_M1,minus_B0history,minus_concordance
15.5,16.1686342,2.618649750321576,4.841363951514802,7.397919333512451,10,2.6517700357094016,4.253700013555878,5.338380497145287,10,2.5065961144836812,4.6379029912311545,7.161470678298421,10,2.6263698789857064,4.07329629225586,5.210875908889644,10,3.7400975161748677,15.51,10,2.618649750321576,2.5065961144836812,2.6263698789857064,1.242861654847278,2.1690537003695227,4.971446619389112,0.6868733879010342,1.250505048068566,0.8486062021931428,1.4767463362001978,1.3479654333339854
16.0,16.6686342,3.1360279653004213,16.28382951633411,18.312752153189432,10,3.13326961816447,17.10331077462562,18.318589566631726,10,3.1848681303211306,15.174000271798445,15.98182824030215,10,3.1408270510779763,16.56931856231827,17.415942407268805,10,2.8681295007845,16.01,10,3.1360279653004213,3.1848681303211306,3.1408270510779763,1.604361726702091,2.543747149810933,6.417446906808364,1.6915315769571373,1.6770210053085455,1.6326853497597433,1.5196764136919092,1.7370508337251584
16.5,17.1686342,2.7416845578054407,15.246868212810496,28.6811201592155,10,2.742367731226005,10.662472601536367,14.33511932072632,10,2.757607996311086,13.741647514509848,24.16480456007523,10,2.843737648609716,10.466756692266749,13.762273896708031,10,2.0466743125836597,16.51,10,2.7416845578054407,2.757607996311086,2.843737648609716,0.3445369275861549,0.5596157879354228,1.3781477103446191,0.07244677830136736,1.2271087904672833,0.509928204509245,1.1548046618796395,1.2891434772152048
17.0,17.6686342,3.167530442237225,15.554435896443234,20.91856160946063,10,3.257794348706279,10.045280348451323,8.341313032179533,10,3.2129346292143577,13.980626738898835,17.688911343197415,10,3.265813782695438,9.650314947252799,7.930949007017649,10,3.226824270112677,17.01,10,3.167530442237225,3.2129346292143577,3.265813782695438,2.021321593922605,2.862200880929468,8.08528637569042,3.37866301074065,2.5884491397026066,2.518076266870597,2.326685957410235,2.199367992172992
17.5,18.1686342,3.2448519006318977,7.841406243994423,12.622804240288602,10,2.708465154091975,4.937745527963805,4.511857136622969,10,2.853185327982364,7.101035512672713,10.431471018208102,10,2.612390039883162,5.051580986495702,4.373992627851759,10,3.750082365566839,17.51,10,3.2448519006318977,2.853185327982364,2.612390039883162,2.894470141498254,3.5553480614894135,11.577880565993016,7.941197774893082,6.315524589106924,5.926629100369894,6.157502042324387,2.8617733969959263
18.0,18.6686342,2.44467053728427,5.219417125526341,8.593424785959352,10,2.410625452951736,5.6263036062134155,5.0786429576095165,10,2.5145578464054523,4.695782934113423,6.997289010552507,10,2.404857652972173,5.469089623508271,4.96775371456314,10,3.674989471917298,18.01,10,2.44467053728427,2.5145578464054523,2.404857652972173,1.1254418593085773,2.1690537003695227,4.501767437234309,0.17749370388133204,1.8325751729787105,1.5833910379427043,1.592865129584156,1.9483842764543526
18.5,19.1686342,2.409698414000365,4.007924992015477,5.736378388306147,10,2.6706232628926365,4.046581802586064,4.9641211948815,10,2.0973273920304627,3.6656376210369177,4.859674904476073,10,2.6730812452218253,3.8789946954739896,4.826979136948483,10,3.724538664824822,18.51,10,2.409698414000365,2.0973273920304627,2.6730812452218253,1.117749399888838,2.1690537003695227,4.470997599555351,0.14412298874267448,1.704158757928987,1.369062777142686,2.660251074653733,1.8669194129810307
19.0,19.6686342,2.5053783418218174,4.64763702231409,5.157448073189139,10,2.5947106672272957,4.020274427695336,3.9916557194612317,10,2.3114429478771985,4.058946625523472,4.53398178222261,10,2.5169269548593802,3.894094801719258,3.8881838479560287,10,2.780967181892536,19.01,10,2.5053783418218174,2.3114429478771985,2.5169269548593802,0.3548560987173203,0.5471932679368656,1.419424394869281,0.08892926413348853,1.2448066048777748,1.1481321453577626,1.7691365718736642,1.1960851358900506
19.5,20.1686342,2.0878525997062627,4.79346613954505,4.463413973308914,10,2.253569473672698,4.0599024293122286,4.246975489062364,10,2.0331791897191867,4.355920911463539,4.008927070652693,10,2.2111686430451947,4.055518388676615,4.286941183538096,10,2.5926904584157935,19.51,10,2.0878525997062627,2.0331791897191867,2.2111686430451947,0.19223136031004026,0.37729423114146804,0.7689254412401612,0.0027046297262788123,3.2168648243356035,2.883234308194717,3.355424563823667,2.9236007654990983
20.0,20.6686342,2.9264351862099804,4.191607734660301,4.503251670566098,10,2.468600194459486,3.940690296168695,4.009052833905977,10,2.922227426180232,3.980300485204107,4.11893408534547,10,2.363912034861423,4.006661491530775,3.979931156210933,10,3.184341056248555,20.01,10,2.9264351862099804,2.922227426180232,2.363912034861423,1.2465517084960895,1.3581234841531944,4.986206833984358,1.5414429008312405,2.212719855853056,2.1053210488151177,0.8491537625138119,2.340020697764363
20.5,21.1686342,1.957425917013194,2.835082797432576,3.4547349616561758,10,2.004135872849881,2.5267079676862827,2.5436761033451085,10,2.245039421761955,2.892752539861092,3.2543080426821382,10,2.1326042248471735,2.6015736131998977,2.606105599983656,10,2.4094172385046067,20.51,10,1.957425917013194,2.245039421761955,2.1326042248471735,0.16191904940182286,0.31666960932503313,0.6476761976072913,0.002270042762642836,3.8928005025553527,3.40563644796454,3.706877660142577,3.4649149628327
21.0,21.6686342,2.7215078150355794,5.007452060055633,6.898716622988492,10,2.629289056168094,4.9010953240707975,7.09651605249836,10,2.767452336874282,4.60355676217079,6.720494007658825,10,2.682939508672276,4.964289013137519,7.096308702499752,10,2.962405052454484,21.01,10,2.7215078150355794,2.767452336874282,2.682939508672276,0.6487494311683797,0.7985076962177717,2.5949977246735187,0.39844828649069236,0.333529003323813,0.3203193210200305,0.2586852841488777,0.330604518912151
21.5,22.1686342,3.126605009021393,4.102165148073052,5.151236687227795,10,2.632812211710127,3.6582421670426326,4.51988752888303,10,2.8467018184868103,4.063065043038996,4.936134459523129,10,2.584878264996771,3.6257879430267845,4.578114018834377,10,3.2284125532062107,21.51,10,3.126605009021393,2.8467018184868103,2.584878264996771,1.8620947283633373,2.543747149810933,7.44837891345335,3.0027467537331614,2.5176671749108572,2.419501612322742,2.1759437934678934,2.191229652373815
22.0,22.6686342,2.7172102976873105,5.218363644012374,6.430954462309894,10,2.610216359433542,5.63882438406307,5.918562654814973,10,2.6144399257827944,5.069624708382205,6.160771954221208,10,2.6172446651233985,5.527996984470734,5.806464286855935,10,3.3992645121576026,22.01,10,2.7172102976873105,2.6144399257827944,2.6172446651233985,0.9720630136309057,1.4451348611428239,3.8882520545236234,0.7211095295608592,0.8637205954230444,0.6851133063099587,0.9358533488179335,0.926291030763289
22.5,23.1686342,2.8554944489449836,4.667823132561318,4.546880962855321,10,2.7877051142720655,4.142366687830844,4.3030532313779135,10,2.9670251622013053,4.751516373793744,4.530226158768653,10,2.6622624637409382,4.209136023294569,4.322995085915771,10,3.4629241482670348,22.51,11,2.8554944489449836,2.9670251622013053,2.6622624637409382,1.3466813372364004,1.6835458845878222,5.3867253489456015,1.700072900798541,1.2062305107983684,1.1585187694538108,1.1068823033939286,1.0785642017831478
23.0,23.6686342,2.3505028945354858,3.716618432804778,3.705697520750542,10,1.9349500759831768,3.2989669787968823,3.4999005854685676,10,2.3055917183257626,3.48347029888127,3.5223665522377927,10,1.967459393677328,3.4498906560464593,3.5938184925123617,10,2.5989429409925755,23.01,11,2.3505028945354858,2.3055917183257626,1.967459393677328,0.20683093765617144,0.37729423114146804,0.8273237506246858,0.013721302345876712,3.2782217623185588,3.0678023405953843,2.1065080720979403,3.2327981312111707
23.5,24.1686342,1.8359576413483252,3.0177769014547136,2.901509766316814,10,2.213398800381822,3.271866702628976,3.3289987354529296,10,2.018777457442748,2.808757966595158,2.8499892265099223,10,2.3263466856519472,3.0748730283274237,3.108122131364153,10,2.4281917498444487,23.51,11,1.8359576413483252,2.018777457442748,2.3263466856519472,0.15833480466251654,0.31666960932503313,0.6333392186500663,-0.0,4.149372967521509,3.5743311309341763,4.307302940572154,3.7854813740304403
24.0,24.6686342,1.5595247371792877,3.322219262055402,3.0829879810354446,10,2.0917237237875628,3.1063347830926897,3.4078171195244686,10,1.7425962702000455,3.129045870751993,3.159604156706104,10,2.0838250358533066,3.140764365690505,3.3598510372295274,10,2.581451610182775,24.01,11,1.5595247371792877,1.7425962702000455,2.0838250358533066,0.18346572205296072,0.3669314441059215,0.733862888211843,-0.0,5.340421376802993,4.7555091567677445,5.512478738898145,4.846321573888014
24.5,25.1686342,2.0133090973380985,3.325879033428965,3.5071319541471184,10,2.693170672473596,4.5002483834573015,4.2904966012231185,10,2.2046563460763586,3.453088909093346,3.8204917187951515,10,2.678659583766433,4.521607064069706,4.243090377414493,10,3.2788269361029707,24.51,11,2.0133090973380985,2.2046563460763586,2.678659583766433,0.6426246329791353,1.2780807764796578,2.5704985319165408,0.009161908599011342,3.1605627588961176,2.929952450140219,3.132578983242263,3.347520762834761
25.0,25.6686342,2.093091989963121,2.897851925766931,3.031143387688731,10,1.6827274024180396,3.0067815429203613,2.989655407406832,10,2.221268324721111,3.4549585127199727,3.587610574377834,10,1.8134592330560806,3.110039167243383,3.0406641210244776,10,1.716028768131383,25.01,11,2.093091989963121,2.221268324721111,1.8134592330560806,0.03300449475077303,0.058840500022933465,0.13201797900309195,0.00042179750533069804,4.711830116182493,3.899279494904161,3.770331569469238,4.189148218796892
25.5,26.2332642,2.0643298149246,3.0865868938882417,3.1592433079877353,11,1.7151309778394415,3.3827977512460596,3.2762381289836617,11,2.4126124264683635,3.2239214551738287,3.120457092038816,11,1.802304263962013,3.229619150141948,3.264912839776678,11,2.429809083415195,25.51,11,2.0643298149246,2.4126124264683635,1.802304263962013,0.16191904940182286,0.31666960932503313,0.6476761976072913,0.002270042762642836,4.359994429124006,3.980750653969826,3.2338623809459994,4.0501162186727715
26.0,26.7332642,2.0953687446372027,3.481600523767695,3.5455371715913606,11,2.524101356556484,3.146572271812756,3.4227943135563064,11,1.6011516518013278,3.115177239707974,3.1958584215217534,11,2.305247747872921,3.146628454836218,3.3720952461136395,11,3.3846769346322656,26.01,11,2.0953687446372027,1.6011516518013278,2.305247747872921,0.7261516753107182,1.4451348611428239,2.904606701242873,0.010359434047278493,2.8344777166215773,2.7062558360744817,4.361330624862201,2.8382412215890267
26.5,27.2332642,2.373683296932224,3.6758468273838405,3.770518092330048,11,2.1813145739432467,3.8411128972860196,3.7644870184298944,11,2.3468008230737034,3.4677052800129657,3.520989206581914,11,2.27257260946864,3.7251640139067317,3.7216479081898677,11,3.4768319623420374,26.51,11,2.373683296932224,2.3468008230737034,2.27257260946864,0.8599567643793485,1.6835458845878222,3.439827057517394,0.06122659767603063,2.1827196573047947,2.056533679013183,1.8641294248227676,2.278702971120695
27.0,27.7332642,1.8496426222557463,3.3978410596137,3.5460189088699345,11,1.9526582728010988,3.0095189835974328,2.9506748012345416,11,1.9747730077478682,3.4126482478838454,3.3670829150328445,11,1.936258472260134,2.9411837868086077,2.993355313790141,11,2.945242479669557,27.01,11,1.8496426222557463,1.9747730077478682,1.936258472260134,0.3992538481088858,0.7985076962177717,1.5970153924355435,-0.0,4.36425948999938,4.094656570939063,4.041076165998825,4.066809195523952
27.5,28.2332642,2.5258310968240334,3.448049466384312,3.417588509469437,11,2.161617215624212,3.5522492017281793,3.4811643901363962,11,2.8464419494927817,3.440941121399059,3.402095284912933,11,2.3350978401596905,3.540571680975468,3.404601970111875,11,2.843097060443542,27.51,11,2.5258310968240334,2.8464419494927817,2.3350978401596905,0.404267563774387,0.6375773294051346,1.6170702550975482,0.10899881638140377,1.7170937058297806,1.6411464354485212,1.3936747649189796,1.7269358693240902
28.0,28.7332642,2.401921020916194,3.444502578246267,3.5276272263824726,11,2.3858631414900726,3.006994159694591,3.0838174912662875,11,2.5594092570448135,3.4113419507283766,3.3876792432499663,11,2.3651057153896327,3.1139443432700933,3.0695457128492976,11,2.8722911186490365,28.01,11,2.401921020916194,2.5594092570448135,2.3651057153896327,0.3619084018080913,0.6649763035932491,1.4476336072323652,0.03912753820682879,1.8361629138674083,1.7422968581873612,1.5141251714359658,1.7840728858967103
28.5,29.2332642,1.909161433203432,3.2563412827116602,3.2612110331949107,11,2.2721183527827153,2.7502376821023375,3.0904703978107855,11,1.6981482930905996,3.1603785106082816,3.123891504966169,11,2.2414756563090292,2.9712720683587515,3.1744003433107593,11,3.047333663599866,28.51,11,1.909161433203432,1.6981482930905996,2.2414756563090292,0.4441839507707488,0.881199412062885,1.776735803082995,0.006316868713932326,3.640519386743411,3.3968327942768846,4.364054474782931,3.4654348588908586
29.0,29.7332642,2.390555134536483,2.937437169136586,3.034856554723719,11,2.2506916616006594,2.9754848633466504,2.839749720989649,11,2.355901736549394,2.9492842110553013,2.9996710192714304,11,2.272454460905513,3.0318248682148408,2.8883556628382423,11,2.6720595183647173,29.01,11,2.390555134536483,2.355901736549394,2.272454460905513,0.255923276450049,0.4530060528771645,1.023693105800196,0.026655102664707796,2.1830851737925334,2.01693249570945,1.8630704299825795,2.081633359019287
29.5,30.2332642,1.7395826969411028,2.705264613295754,2.946044685245253,11,1.9534192629741591,2.792043989873601,2.839065330582852,11,1.5706478519056886,2.756072373874293,2.8331127175640756,11,1.6172722557476569,2.8654759825756986,2.8055491846048604,11,3.9630066753968074,29.51,11,1.7395826969411028,1.5706478519056886,1.6172722557476569,1.3195286648076294,2.639057329615259,5.278114659230518,-0.0,5.332461372955412,5.1316717944894465,4.9472224580356405,5.347803655250043
30.0,30.7332642,1.7955434823637741,3.5431087261017913,3.432779557388999,11,2.123626743329285,3.886050346540557,3.772671155311837,11,1.6928080935106564,2.9869819685329975,3.150605106014974,11,2.109831871288393,3.555331751138975,3.8026500224739017,11,2.6297766855509384,30.01,11,1.7955434823637741,1.6928080935106564,2.109831871288393,0.20992692278013197,0.419853845560264,0.839707691120528,-0.0,4.383810530993923,3.9390692195081556,4.8097743526588195,3.9762228441466965
30.5,31.2332642,1.93726687226968,3.5253654341740726,3.454955325625013,11,2.293376360175419,3.131814050739726,3.1876313337038926,11,2.145328476691648,3.282431425197278,3.383701727578765,11,2.262933931013034,2.989732420736584,3.0869624421266386,11,2.955473084019893,30.51,11,1.93726687226968,2.145328476691648,2.262933931013034,0.40283809284819205,0.7985076962177717,1.6113523713927684,0.005724094018928216,3.5390582061817684,3.277312528237889,3.551453094017551,3.345976527082173
31.0,31.7332642,2.5769054730377845,3.1578393997886316,3.1453114572073075,11,2.590983139110628,3.1605755487914418,3.316477856576173,11,2.5814718705077833,3.1809313339492444,3.150546410628019,11,2.5354063207309223,3.0033429838600743,3.4286952519740814,11,1.6212957867563842,31.01,11,2.5769054730377845,2.5814718705077833,2.5354063207309223,0.1516569090717387,0.25951119548508456,0.6066276362869549,0.01136727097146159,2.144334015954822,0.924722689758511,2.1381555117470112,1.9312178564567901
31.5,32.2332642,2.2979137168496218,2.92913244671883,2.9140454504831297,11,2.178366402914318,3.506681516752535,3.3404484239616816,11,2.792641672111916,3.59924280541067,3.404549380454851,11,2.0572868471089976,3.3923112655704406,3.488494126961855,11,2.2675466024898423,31.51,11,2.2979137168496218,2.792641672111916,2.0572868471089976,0.10918589551361685,0.19671029424605427,0.4367435820544674,0.0042610394056357605,3.217763618093469,2.8224374989299883,2.6973940241392875,2.9845521827994017
32.0,32.7332642,2.1731287671061454,3.0828988168401703,3.033834579029019,11,2.0463476690624542,2.6571706527063386,2.8726616079645755,11,2.486555219793106,3.1985132919475987,3.0756350665640695,11,1.9878580043170446,2.804497730495353,2.995484690640165,11,3.3704059816962144,32.01,11,2.1731287671061454,2.486555219793106,1.9878580043170446,0.7148353177226211,1.4152818979931427,2.8593412708904844,0.020364119650932478,3.354272655046352,3.2411764878071025,2.4408278358179785,3.380169738026561
32.5,33.2332642,2.572413772611094,3.069174118480897,3.2552176019227907,11,2.3804121363981263,3.6364637341584496,3.39544323762034,11,2.922492283845244,3.6007399810111407,3.6457334035630513,11,2.346754121020867,3.4599212612938812,3.3050348593139316,11,3.154359449985981,32.51,11,2.572413772611094,2.922492283845244,2.346754121020867,0.6300556651325695,1.0098167898849784,2.520222660530278,0.25275162929242984,1.657610387383461,1.5902819746445216,1.4382893073270033,1.7383967363096622
33.0,33.7332642,1.824754767104727,4.011836736375098,3.5334355298100566,11,2.3192894444054857,3.6319991188668714,3.368615622829981,11,1.9782265249224842,3.939528876407612,3.4892052315042847,11,2.373706340566598,3.685348251924587,3.4025231632349944,11,2.336236085892919,33.01,11,1.824754767104727,1.9782265249224842,2.373706340566598,0.13440679407369904,0.2688135881473982,0.5376271762947964,-0.0,4.238317222941559,3.5917169600300176,4.446390365284638,3.8744485474646972
33.5,34.2332642,2.543488552273416,3.4352340974166005,3.3292077093909067,11,2.288830058416675,3.271532341984708,3.303693839750734,11,2.5100652122704026,3.174035935962132,3.1184366646570933,11,2.6135234826717424,3.037890809951452,3.1558739483973905,11,3.7609831512074416,33.51,11,2.543488552273416,2.5100652122704026,2.6135234826717424,1.2108222265050173,2.2335922215070947,4.843288906020069,0.4200320015220176,1.399495049187124,0.9745166159457285,1.5128061639368409,1.5074159083382528
34.0,34.7332642,2.5162871338319266,3.7749974783287312,3.8349768525504353,11,2.76346189740637,3.217533478776774,3.287311036641494,11,2.6795018639205423,3.516363410293502,3.810800769863221,11,2.697546898654139,3.191562646821199,3.2315176526411533,11,4.229588834094066,34.01,11,2.5162871338319266,2.6795018639205423,2.697546898654139,1.5833450358488148,2.99573227355399,6.333380143395259,0.5121437933146293,1.9368771559676186,1.075250403783424,1.9684403858284312,2.0770675310723536
34.5,35.2332642,2.4736510180682254,3.7434960255825565,3.706219966673327,11,2.365486176121465,3.189838534908328,3.1985416728153804,11,2.293325989855292,3.6213077775135227,3.553048181957397,11,2.3199776481222103,3.2256985101983244,3.2275959441690376,11,4.009670814843411,34.51,11,2.4736510180682254,2.293325989855292,2.3199776481222103,1.4288732652900442,2.744417845273085,5.715493061160177,0.311021266337877,2.2659448572869048,1.8133747826843394,2.2530082128259945,2.431623448108653
35.0,35.7332642,2.161789679424943,3.153172942226501,3.043975119934938,11,2.235953074889077,3.0082649360888065,3.007454324524686,11,2.23427867616634,2.9624136150404357,3.1069228907822897,11,2.1076298675092184,3.1570223824440204,3.0963960201471585,11,3.215154390101892,35.01,11,2.161789679424943,2.23427867616634,2.1076298675092184,0.5859207630715714,1.157452788691043,2.343683052286285,0.016654284289675886,3.0406373462358056,2.9301939588896215,2.5841570908541645,2.994680505091288
35.5,36.2332642,1.843721888329202,3.173133160182773,2.998376359797769,11,2.0862950126603628,3.1421991173050974,3.1215630841882565,11,1.7311214326946371,3.1895937809113244,3.01103528219455,11,2.0121581685622254,3.245571371705701,3.12991579196612,11,2.5492341702939068,35.51,11,1.843721888329202,1.7311214326946371,2.0121581685622254,0.17833747196936617,0.35667494393873245,0.7133498878774649,-0.0,4.4016934795443685,3.9566288549534945,4.643848082009242,3.9579965738811365
36.0,36.7332642,2.0755618420847615,2.582013584594142,2.912209912976681,11,2.5561137572884456,3.17635056540517,3.2607306583126068,11,2.146585209083531,2.5701520169101726,2.902900322953886,11,2.444411314629726,3.7207659743362713,3.463082156198508,11,3.2803103188992426,36.01,11,2.0755618420847615,2.146585209083531,2.444411314629726,0.6556123761807653,1.3040562628829184,2.622449504723062,0.009348113599994958,2.791911937938417,2.634319396339873,2.9723512231023603,2.8198362379138615
36.5,37.2332642,2.9205858550098274,3.6319021260519637,3.705150189112809,11,2.6079304598009236,3.371890619064073,3.4729624531027348,11,2.8430829213196684,3.7567072979683966,3.7422266831686386,11,2.748103957015545,3.3110666446355865,3.4060502038930345,11,4.182726592433371,36.51,11,2.9205858550098274,2.8430829213196684,2.748103957015545,2.176927878853592,2.99573227355399,8.707711515414369,4.068574352949315,2.8778722067147795,2.851381271319842,2.8347960147986826,1.9073776449561042
37.0,37.7332642,2.715733254992477,3.409382775627524,3.485900935476451,11,2.9867519124401594,3.507870188115266,3.5216734947334487,11,2.59741420325527,3.3425290033821504,3.4649225229255154,11,2.6950490954566177,3.494449523461464,3.569275546203278,11,1.91104707705783,37.01,11,2.715733254992477,2.59741420325527,2.6950490954566177,0.30615992571299544,0.49899116611898775,1.2246397028519818,0.05655001283607328,1.3669724172240647,0.29578368979829445,1.5485093411886826,1.3314081869357444
37.5,38.2332642,3.0810093217889483,3.5592931957917995,3.622863578440271,11,2.5749571494760755,3.248949656669723,3.181386084252768,11,2.652766963554355,3.856846711345448,3.916541124013218,11,2.5544040382834883,3.1202714529783107,3.1301212914962595,11,2.3017966582351637,37.51,11,3.0810093217889483,2.652766963554355,2.5544040382834883,1.2005829608332463,2.1690537003695227,4.802331843332986,0.5034638725051828,1.8616673030769513,1.6460330152076388,1.9681714006119417,2.1111471908369
38.0,38.7332642,2.473660649750158,3.5487101582882725,3.5774173670344176,11,2.7379330642978337,3.8354220043484237,3.8373972070277063,11,2.9198488870811077,3.8393888125265527,3.9513650981963835,11,2.823878380978746,3.7840798755661655,3.787813218400224,11,2.8570431226659774,38.01,11,2.473660649750158,2.9198488870811077,2.823878380978746,0.3822558333839582,0.6511829814609134,1.529023333535833,0.0737977111832599,1.437212001025419,1.304154735816652,1.8791979092754578,1.5955610851760476
38.5,39.2332642,2.9462916899128633,4.497115581176781,4.432489619162506,11,3.218812364783965,3.940408816373098,4.104908680202946,11,3.277793484781204,4.769953991112661,4.660903677077786,11,3.1371045057770055,4.127753032014314,4.071032364169738,11,3.680156352109517,38.51,11,2.9462916899128633,3.277793484781204,3.1371045057770055,1.7921677991813327,2.1690537003695227,7.168671196725331,3.0698224379080274,2.2420285625418788,2.2075027379929226,2.4602727601036625,1.8491369998191014
39.0,39.7332642,3.0557556108980974,3.4269627805833687,3.424002471050063,11,3.064133618348466,3.4371817159348645,3.472812058685143,11,3.4307270592177277,4.008616640526419,3.97724229830092,11,3.168038774871474,3.4155623540306173,3.3897967585308764,11,1.8083589150619541,39.01,11,3.0557556108980974,3.4307270592177277,3.168038774871474,1.0395167308452482,1.997203443442864,4.158066923380992,0.16343119422116328,2.1611587692873524,1.8080690070382681,2.672240596044894,2.3111492777242058
