t,available_s,P0_median,P0_q90,P0_topk,P0_tracked,P1_median,P1_q90,P1_topk,P1_tracked,P2_median,P2_q90,P2_topk,P2_tracked,P3_median,P3_q90,P3_topk,P3_tracked,M1,m1_available_s,tracked,B0,P1,P2,P3,mean_fusion,max_fusion,fisher_fusion,concordance,Full,minus_M1,minus_B0history,minus_concordance
12.5,13.1516222,3.6461092878561,26.318301027155396,28.55410624451099,11,3.8947669229473556,27.090354836366565,26.469485505342476,11,3.4941894290070925,26.113053235305618,28.120656871732354,11,3.7266443233305253,26.74284829578216,26.1235061343795,11,2.5222005811857695,12.51,11,3.6461092878561,3.8947669229473556,3.4941894290070925,3.7266443233305253,2.665713262577658,4.976733742420574,10.66285305031063,1.7652115400290365,2.657713834680444,4.759665448765254,2.781360951904162,4.2971317944006255
13.0,13.6516222,5.661998981827073,19.687800957424354,29.73658862842348,11,4.869261704622528,17.002859342754615,24.588457897423336,11,5.545444504358343,19.28283712220113,29.239783950187263,11,4.792916653414545,16.702774129207512,24.24931321335323,11,3.3488836407419806,13.01,11,5.661998981827073,4.869261704622528,5.545444504358343,4.792916653414545,3.1815140517702325,4.976733742420574,12.72605620708093,6.899217923912732,8.020063452401832,11.770553274503131,10.554626093404451,11.914658512115267
13.5,14.1516222,5.590799442851025,25.43967063894419,30.239337183325546,11,4.610934739614197,22.656932952343197,27.183054999748112,11,5.694097789935958,25.24307335724467,29.53326599811579,11,4.697577183928519,22.49755774488434,26.8171577745678,11,1.8060506551052122,13.51,11,5.590799442851025,4.610934739614197,5.694097789935958,4.697577183928519,2.524353621022832,4.976733742420574,10.097414484091328,0.3581929441442761,7.120754634650285,11.371932257260678,11.200349921864115,11.610912772755697
14.0,14.6516222,5.379619387000529,17.62482090872306,28.16924816816905,11,5.10342821961716,14.639600108026825,25.06350436515025,11,5.1925368423316645,17.667274854448504,27.77213525318216,11,5.075603875518907,14.75157126207872,24.784843045350886,11,4.171031522442966,14.01,11,5.379619387000529,5.10342821961716,5.1925368423316645,5.075603875518907,4.00031844647063,4.976733742420574,16.00127378588252,15.049160843008181,11.05293378947046,11.21238391467537,9.366345078648585,11.531009518614693
14.5,15.1516222,6.693897341262687,18.168258905985553,23.65663634636829,11,5.6114687131878185,17.72548319296538,22.291141312551442,11,6.835935432584201,17.689142940255937,23.15660803603913,11,5.743866878488251,17.59666479627417,22.068588750248235,11,3.6797463058505944,14.51,11,6.693897341262687,5.6114687131878185,6.835935432584201,5.743866878488251,3.5869791598783967,4.976733742420574,14.347916639513587,10.935001693704946,11.544600162987898,15.969807561244187,15.480813999543306,16.4066208562268
15.0,15.6516222,8.036294792760787,15.782687507801075,21.936260719850537,11,6.3301398879100015,11.206317771807019,19.08974881410669,11,7.808313948551715,15.371565050057715,21.58697850340901,11,6.091794994857274,10.936647812646259,18.83685169820031,11,3.459932821957389,15.01,11,8.036294792760787,6.3301398879100015,7.808313948551715,6.091794994857274,3.325355087996123,4.976733742420574,13.301420351984492,8.33093500097299,13.47033255500811,21.29047491647701,19.154738304033245,21.460359684709278
15.5,16.1516222,10.219429710636348,15.213600724270584,19.191129144660483,11,8.84472479118585,12.429401450375742,16.17082683653055,11,10.135504070497607,15.165563891516156,18.9862198026776,11,8.821609611501753,12.495036143686542,16.133927657673382,11,2.749922595161214,15.51,11,10.219429710636348,8.84472479118585,10.135504070497607,8.821609611501753,2.7519478927531296,4.976733742420574,11.007791571012516,2.6235451275478927,19.48305210183615,31.04877869528938,27.98622203208632,31.540804408802025
16.0,16.6516222,45.378279672393816,64.22250375677703,66.78626206064614,11,45.22217633046535,62.61105486500962,64.84524132231026,11,44.56706391483139,63.12388008451528,65.73874409265714,11,44.61821148384321,61.74621011593822,63.97228193174673,11,2.31354591147952,16.01,11,45.378279672393816,45.22217633046535,44.56706391483139,44.61821148384321,2.609579611642117,4.976733742420574,10.438318446568468,1.2064870706367101,119.22187835481347,192.23232885470478,158.89347627726906,193.5670118295087
16.5,17.1516222,8.782941119531166,34.08804400711775,32.48328732835525,11,9.65779928741054,28.722371974835127,28.777818996487877,11,8.781587903334533,33.162739448955534,31.853214593573984,11,9.483993288941305,28.073467412185675,28.284005375689716,11,3.0086989446694177,16.51,11,8.782941119531166,9.65779928741054,8.781587903334533,9.483993288941305,2.9261012398872372,4.976733742420574,11.704404959548949,4.35697480562349,17.711595040193284,29.63163995499039,22.838824082350143,29.39222231460875
17.0,17.6516222,5.020836188296706,10.359654252027239,11.903842029522929,11,6.748841998889988,11.148970895568807,12.773412295342569,11,5.046089472464867,10.298006407784923,11.717746378342705,11,6.741102820976293,10.942463675215926,12.546171568740972,11,3.516869754325143,17.01,11,5.020836188296706,6.748841998889988,5.046089472464867,6.741102820976293,3.325355087996123,4.976733742420574,13.301420351984492,8.33093500097299,9.595556903186749,16.65612725787593,8.681190668342927,16.281766316198766
17.5,18.1516222,3.6371527024226853,5.61835321913021,7.684589543225264,11,3.7713337955545114,11.92309756094686,10.426906473976276,11,3.6342507315779846,5.45531912072396,7.575650991364644,11,3.706779662150966,11.718540687989966,10.30080576986802,11,1.495930148297058,17.51,11,3.6371527024226853,3.7713337955545114,3.6342507315779846,3.706779662150966,2.4988935758092032,4.976733742420574,9.995574303236813,0.10477721194784008,2.714741996557359,4.327092427916353,3.7953721585310896,4.586664513179545
18.0,18.6516222,2.2417849762099284,3.4818810056113327,5.710161057830217,11,2.4975317095452225,3.8988455861940476,6.103826949870332,11,2.23756016218272,3.454576062542586,5.664537224796955,11,2.48364672410369,3.9298461743786848,6.08765419634971,11,3.142250543214439,18.01,11,2.2417849762099284,2.4975317095452225,2.23756016218272,2.48364672410369,0.5009413311047792,0.9808292530117262,2.003765324419117,0.02064979961686014,1.2803185393805594,2.194682698125309,2.073589086134621,2.20159942545157
18.5,19.1516222,2.427215472883394,3.3018629011724374,4.61880441094286,11,2.6558808975527746,3.583861868749484,4.607111649059524,11,2.418239838143172,3.301377664860485,4.611585103245137,11,2.8030380254865825,3.7014384817913957,4.65418490726312,11,2.97872676585962,18.51,11,2.427215472883394,2.6558808975527746,2.418239838143172,2.8030380254865825,0.4761523931509387,0.8266785731844679,1.9046095726037546,0.10385249861446787,0.8031311996567108,1.543555709076799,1.3614446266326516,1.9151993981386415
19.0,19.6516222,2.2786190651388987,3.3920449954613945,4.961976374590809,11,2.148023641195218,3.1608290264591625,4.34017951582038,11,2.1985180974514953,3.4262275852764255,5.01482976924647,11,1.9709711801583534,3.2207751443955237,4.389134619305587,11,1.8587079824088635,19.01,11,2.2786190651388987,2.148023641195218,2.1985180974514953,1.9709711801583534,0.0690858860905124,0.11000089521432846,0.2763435443620496,0.0030988216853093027,1.8741124401653513,2.57480616785755,2.612573407751544,3.4469416652604123
19.5,20.1516222,2.7044582089202467,3.5181227340905745,5.197922983403845,11,2.383004871348481,3.3617763408491688,4.6341656545976795,11,2.6958755442054154,3.4894576972422353,5.127916238407443,11,2.411407004431833,3.444237381541129,4.614830810533205,11,1.8781042660319738,19.51,11,2.7044582089202467,2.383004871348481,2.6958755442054154,2.411407004431833,0.290002262230032,0.4700036292457356,1.160009048920128,0.05170081997101424,0.9162929626126425,1.7940682996164654,1.4290574221340608,1.9894410119526873
20.0,20.6516222,2.476988431640077,3.886791872663062,6.500466273860262,11,1.6693249556020153,3.748818146337852,6.143225211310899,11,2.4510995086212497,3.8919188026407388,6.500860743248097,11,1.6444281431497914,3.722227238641168,6.137244008939718,11,2.928856467277773,20.01,11,2.476988431640077,1.6693249556020153,2.4510995086212497,1.6444281431497914,0.46545646751388936,0.7651206801850345,1.8618258700555572,0.12685108279469093,2.066521027099499,4.999449086807333,1.2315688255209594,4.7667828502046525
20.5,21.1516222,2.1864944362592635,3.5442325787905378,5.383867264311923,11,2.031751166613471,4.479093741599457,5.046778440162925,11,2.2106399826462835,3.6475869759136446,5.297897305439498,11,1.9937995270762252,4.504082242266923,4.951974786597837,11,3.2728544859968647,20.51,11,2.1864944362592635,2.031751166613471,2.2106399826462835,1.9937995270762252,0.6351137374232164,1.2562412328716928,2.5404549496928652,0.017570093861588993,1.8671069686267516,3.0635237893603837,2.2119998122070594,3.1929499127138317
21.0,21.6516222,2.3269564111719427,4.06618026324677,5.001949510632522,11,1.6120440962398506,3.316600466529897,4.961521493317577,11,2.3095790515179138,4.128424786618833,4.988426366440122,11,1.7302050069420287,3.3368334186282604,4.960422254638907,11,3.6362012859956807,21.01,11,2.3269564111719427,1.6120440962398506,2.3095790515179138,1.7302050069420287,1.033966967414178,2.0253743204095604,4.135867869656713,0.08619915013036165,2.1101038318688063,4.998047633089313,2.056106795894287,4.308065621004907
21.5,22.1516222,2.0219769479592635,3.079906238373729,3.894687085782124,11,1.3885372458692973,3.0376387319262004,3.549463226512001,11,2.0159160100509026,3.0351786760370176,3.9084851200834483,11,1.6876720625337862,3.235380144324573,3.6360615835028463,11,4.231462348740276,21.51,11,2.0219769479592635,1.3885372458692973,2.0159160100509026,1.6876720625337862,1.5119515752603432,3.0239031505206864,6.047806301041373,-0.0,2.646128206518204,5.717635040994666,3.4420971597040384,4.722503289974984
22.0,22.6516222,1.8365654017244575,3.271041759118398,5.931334161727999,11,1.365881024323005,2.2494071832912947,4.608107097207409,11,1.8043518150803644,3.2968864721027025,6.024269022506695,11,1.3610508796917287,2.192607580098036,4.603168153431465,11,2.0506025445590854,22.01,11,1.8365654017244575,1.365881024323005,1.8043518150803644,1.3610508796917287,0.06281310655870463,0.12562621311740937,0.25125242623481875,-0.0,3.2377446514129624,5.764527569671122,3.8659963687044043,5.783996948620419
22.5,23.1516222,0.914633757122668,3.8519350116677766,5.942574123926081,11,1.001191576977947,3.8798311233970395,5.998943567181982,11,0.9521534705171988,3.769583265190706,5.895870113584763,11,1.0337687117320655,3.937727347596587,5.976899603983732,11,2.8032116900380153,22.51,11,0.914633757122668,1.001191576977947,0.9521534705171988,1.0337687117320655,0.3001827235544895,0.600365447108979,1.200730894217958,-0.0,5.067216557308461,8.174203686982294,6.929574367618341,8.21299327174738
23.0,23.6516222,1.3199082007080423,3.766358278454783,4.573048410582825,11,1.8192252852722424,3.602030281935966,4.468913132419268,11,1.4280128470140512,3.731332248358764,4.518257686026972,11,1.8306641828748578,3.590803489982907,4.453002514439263,11,3.6536620217714524,23.01,11,1.3199082007080423,1.8192252852722424,1.4280128470140512,1.8306641828748578,1.0397207708399179,2.0794415416798357,4.1588830833596715,-0.0,3.6097629597057184,5.881850194733708,5.2309986669267285,5.993076202777166
23.5,24.1516222,0.852631043232667,3.377221410496973,5.517227284459458,11,0.8754017574773953,2.7197352852161685,4.9919281547852,11,0.9421189852733474,3.2558414283146635,5.441457519919122,11,0.8582970823351335,2.64817554067519,4.935254213984869,11,2.3858663475382365,23.51,11,0.852631043232667,0.8754017574773953,0.9421189852733474,0.8582970823351335,0.14849223255704727,0.29698446511409443,0.5939689302281889,-0.0,5.374288115341664,8.595476135887553,7.001000851042019,8.765765110457602
24.0,24.6516222,0.9132489487675264,3.2295169864021793,10.637236593510329,11,0.9726525209604181,4.0127270781115945,11.082554176082093,11,1.0357490260178874,3.365683491936924,10.455433591725283,11,1.0848990063099735,4.077386908712284,10.964247950718395,11,2.7722555785294403,24.01,11,0.9132489487675264,0.9726525209604181,1.0357490260178874,1.0848990063099735,0.2754863458897014,0.5509726917794028,1.1019453835588056,-0.0,5.017388004633422,8.239067322783018,6.612647864947105,8.122779038112526
24.5,25.1516222,1.0187765996409537,3.346235276834734,11.860885247695478,11,0.9242196696109287,2.776581122601441,9.00691823077346,11,1.0744989443576318,3.2387597527095777,11.537645748089986,11,0.8899228642353483,2.9422940012676437,8.880336476828077,11,2.5504636484046257,24.51,11,1.0187765996409537,0.9242196696109287,1.0744989443576318,0.8899228642353483,0.1823215567939546,0.3646431135879093,0.7292862271758186,-0.0,5.050533395067155,8.13434623685982,6.480012593422681,8.304953082232336
25.0,25.6516222,0.996005978870696,4.2201283688156845,17.08732463384086,11,0.9885528363938533,4.270869786942286,16.302733692999656,11,1.0004033810865303,4.191345975858018,16.716824827241325,11,0.939683362679266,4.250837784054462,16.033165069387792,11,2.2026504773974334,25.01,11,0.996005978870696,0.9885528363938533,1.0004033810865303,0.939683362679266,0.08701137698962981,0.1740227539792595,0.348045507958519,-0.0,5.049742167004314,8.018447547403632,6.811225732680449,8.27855147358579
25.5,26.1516222,0.8113601875162665,2.889937532197175,13.072216958423128,11,0.8079678623601625,3.0102121205935437,12.125726517860492,11,0.8444928726599742,2.885133594646347,12.865453832925203,11,0.82268870675637,2.972664746788079,11.97800657516058,11,1.9510305311326168,25.51,11,0.8113601875162665,0.8079678623601625,0.8444928726599742,0.82268870675637,0.058891517828191735,0.11778303565638351,0.23556607131276702,-0.0,5.511121652733751,8.843344329850716,7.451567640457313,9.014072572737918
26.0,26.6516222,0.8270422030691684,2.7652336282180126,6.198964723692793,11,0.7448701969811444,2.218721771132613,5.188491746731712,11,0.8781603749781008,2.8710391367010004,6.17126518371532,11,0.8459399632511816,2.3346052772680075,5.169266510136584,11,3.6549142133524795,26.01,11,0.8270422030691684,0.7448701969811444,0.8781603749781008,0.8459399632511816,1.0397207708399179,2.0794415416798357,4.1588830833596715,-0.0,5.44114707924064,8.968051638423109,7.289851331215039,8.864741843135462
26.5,27.1516222,0.8598784790993453,2.517374840962314,10.434331442471075,11,0.815503577064551,2.553065000769377,11.37884534772055,11,0.8611080821646785,2.638142363410486,10.34345809087276,11,0.8435688563973804,2.632495242154865,11.309797470852809,11,2.1502561112755956,26.51,11,0.8598784790993453,0.815503577064551,0.8611080821646785,0.8435688563973804,0.07881447210179164,0.15762894420358317,0.31525788840716634,-0.0,5.3908466839900235,8.72381161197877,7.345811440042959,8.81623889024609
27.0,27.6516222,0.93261457070166,3.1951880031721047,12.512718893309533,11,0.8150313826314939,3.1551047605861364,11.040071124403008,11,0.9057552132556839,3.1969061657267774,12.278863891351982,11,0.8344998554713144,3.1942022553326725,10.879526381192974,11,1.7159910711715662,27.01,11,0.93261457070166,0.8150313826314939,0.9057552132556839,0.8344998554713144,0.028579206919974336,0.05715841383994864,0.11431682767989727,-0.0,5.313999571325227,8.584547020384834,7.288128565060788,8.76945600704397
27.5,28.1516222,0.7517582534136367,3.877133371534812,13.720534972329753,11,0.7511873301065699,3.6737080838710767,13.034779344530946,11,0.8820286812679571,3.917580779686206,13.508216297687559,11,0.7887995701743903,3.6115372174589275,12.819554222756134,11,2.8324070596133972,27.51,11,0.7517582534136367,0.7511873301065699,0.8820286812679571,0.7887995701743903,0.30655223644320434,0.6131044728864088,1.2262089457728176,-0.0,5.612311392219413,9.106027008983814,7.19564618892566,9.124923570711875
28.0,28.6516222,0.794733517789377,3.866510953079924,17.2566044484532,11,0.7402304609479353,3.855423133177365,16.651813074357232,11,0.9458518825457776,3.757129156967509,16.847656282447343,11,0.8392902101168938,3.7678410209231763,16.306764959259176,11,3.611118805948231,28.01,11,0.794733517789377,0.7402304609479353,0.9458518825457776,0.8392902101168938,0.9626454309262887,1.9252908618525775,3.850581723705155,-0.0,5.5015781554257615,9.043555243701588,7.026350526590707,8.950406858876452
28.5,29.1516222,0.8919106380551228,3.3838838682000123,13.728427867105262,11,0.7917941272882021,3.7883845337472626,12.906374841958083,11,0.9753514098249899,3.5071655710816048,13.320083474106786,11,0.8823828181826137,3.9353793602646436,12.562687364595861,11,2.5529595801702163,28.51,11,0.8919106380551228,0.7917941272882021,0.9753514098249899,0.8823828181826137,0.1823215567939546,0.3646431135879093,0.7292862271758186,-0.0,5.273960347357615,8.721869511703273,6.855825640304698,8.601975825365859
29.0,29.6516222,0.7975178768922262,4.238084794049816,8.018559531872485,11,0.907372070254258,4.04360355483409,7.7942181703581666,11,0.8742552029930206,4.292032332148915,7.896521760209022,11,0.952029907816119,4.0673544516016165,7.7159485260186,11,1.9002924810039563,29.01,11,0.7975178768922262,0.907372070254258,0.8742552029930206,0.952029907816119,0.05500044760716426,0.11000089521432846,0.22000179042865692,-0.0,5.403329730423748,8.653580540642034,7.3529615644075115,8.801915483153948
29.5,30.1516222,0.7980319630834302,3.496286489801927,13.508520469260977,11,0.9590887277137866,3.641778789660141,13.05792403762618,11,0.8859928057887607,3.4494578519715993,13.261253245605346,11,0.99588715189575,3.6717035489174394,12.893504574359513,11,3.8259169985322123,29.51,11,0.7980319630834302,0.9590887277137866,0.8859928057887607,0.99588715189575,1.1308815492368955,2.261763098473791,4.523526196947582,-0.0,5.347033387715347,8.54901864867413,7.299469595344168,8.668638594742719
30.0,30.6516222,0.9837035451252496,3.5421342232975177,9.487705122395353,11,0.9433048468837149,3.746975556590664,8.269244034909896,11,1.0164288118649492,3.618183114461524,9.286460378629963,11,0.9605683597858478,3.740197840099416,8.15173376538349,11,2.639311350720591,30.01,11,0.9837035451252496,0.9433048468837149,1.0164288118649492,0.9605683597858478,0.2132592586529983,0.4265185173059967,0.8530370346119934,-0.0,5.028161385598727,8.154281289807177,6.692867567477802,8.205393750962683
30.5,31.1516222,1.6380166343787306,3.7246061468017833,15.745299037245148,11,1.715269014490297,4.083710384356287,15.026401029510458,11,1.9015093126484124,3.564570557516175,15.641953684259038,11,1.8342304787355723,4.060911259285563,14.968307100804585,11,3.675121185851376,30.51,11,1.6380166343787306,1.715269014490297,1.9015093126484124,1.8342304787355723,1.0986122886681093,2.197224577336219,4.394449154672438,-0.0,3.0065210284671533,4.933166402440229,3.498116312565328,4.895113057236601
31.0,31.6516222,2.997414778354927,3.7731063100958178,17.733412540511637,11,3.124573291038215,3.7605715218226967,16.92507261466879,11,3.0609734302314173,3.975511238312705,17.38200359347434,11,3.068452728513484,3.9295480883807676,16.657408265930023,11,4.338050713541314,31.01,11,2.997414778354927,3.124573291038215,3.0609734302314173,3.068452728513484,2.5061864569973986,3.1780538303479466,10.024745827989594,5.829564789864211,3.485406392250389,1.528015540868848,2.300745924495252,2.383042228339647
31.5,32.1516222,2.880566632741278,3.6498016840067584,14.346488212355489,11,2.8230076446848544,3.22589263957246,13.13540539315717,11,2.882027705977672,3.496191078116578,13.988974843248357,11,2.860251119138636,3.1765326078329346,12.908021542724159,11,2.9907738481035087,31.51,11,2.880566632741278,2.8230076446848544,2.882027705977672,2.860251119138636,0.9787758620353993,1.0986122886681096,3.915103448141598,0.9436414189550423,0.4337022695929253,0.4196031969817781,0.43567166464161583,0.5302935291609434
32.0,32.6516222,2.760119559756522,3.985369737357744,22.058184088757073,11,2.871310392100362,3.8265372850012893,21.451946342957253,11,2.660253644596461,4.045813438116315,21.67725773105856,11,2.8291980781403576,3.9305682876683723,21.17861536197623,11,3.9090063716761607,32.01,11,2.760119559756522,2.871310392100362,2.660253644596461,2.8291980781403576,1.5154359099183903,2.4048639421144635,6.06174363967356,1.5054637726139999,0.9362893397573863,0.6757139374561311,1.4941826274005119,1.4591711680371637
32.5,33.1516222,2.5882696015940487,3.344210180002555,4.372485558434281,11,3.0216776824320264,3.8248894846881787,5.0605474744993435,11,2.564258452924827,3.2697435584423693,4.299588367899472,11,3.01147521056808,3.808773293195083,5.0135756034670536,11,3.3016250999395615,32.51,11,2.5882696015940487,3.0216776824320264,2.564258452924827,3.01147521056808,0.7832673758550102,1.306251653446354,3.1330695034200406,0.3399952274710541,0.7106496235442162,2.193539123645028,0.9902412522959655,2.075592846424373
33.0,33.6516222,2.2165592374659195,3.107121740046009,5.229719984265961,11,2.30155144774805,2.8053029280439272,5.610838131633577,11,2.3185562817904475,2.9860730514715317,5.105681823589365,11,2.279567236862138,2.787887470581256,5.601335747729228,11,1.7676953736968302,33.01,11,2.2165592374659195,2.30155144774805,2.3185562817904475,2.279567236862138,0.04297987079991457,0.07197349962508923,0.17191948319965814,0.0010066387815253451,1.6502658266067096,2.332398119603572,2.326310798777745,2.84765260106495
33.5,34.1516222,2.341712721719447,3.28915129715428,3.26547467081769,11,2.6202723342876593,3.415726535214269,3.488848136361948,11,2.3736238655983724,3.35546389050276,3.3437550912267224,11,2.763642643226472,3.4405673129776635,3.5017530892718494,11,2.7601235788314304,33.51,11,2.341712721719447,2.6202723342876593,2.3736238655983724,2.763642643226472,0.29441443724028143,0.5389965007326871,1.1776577489611257,0.026859475073308454,0.9848829550351115,1.898088828322423,1.5338059585165809,2.2257669090262375
34.0,34.6516222,2.84396774663313,3.4434827617522856,3.4828441370854346,11,2.7250714135832363,3.407008158166773,3.4585409557537794,11,2.7835197849268183,3.320869629138004,3.408900190684863,11,2.747772220207675,3.4162205122864386,3.4204033098395654,11,4.397005277455367,34.01,11,2.84396774663313,2.7250714135832363,2.7835197849268183,2.747772220207675,2.0524079310446983,3.1780538303479466,8.209631724178793,2.9452996247969616,1.8044727146383819,0.48011653082182554,2.109117239502435,2.0915506068934637
34.5,35.1516222,2.7973305461452207,3.070298408113755,3.1391388930655726,11,2.50858740520416,3.252525649910144,3.1656039272312935,11,2.7980419590521004,3.0571733782051633,3.18973512592513,11,2.5581867824080384,3.244763100876994,3.2218668917670024,11,1.8106662131458526,34.51,11,2.7973305461452207,2.50858740520416,2.7980419590521004,2.5581867824080384,0.42981136445191087,0.780158557549575,1.7192454578076435,0.061994653300601436,0.8024489019902529,1.407644104026639,1.493917285599222,1.733492686716828
35.0,35.6516222,2.640135181966515,3.4944201944118123,3.6132105156508927,11,2.279683850847965,3.093289513148115,3.2616111557052476,11,2.5612811798551154,3.4573879216296026,3.607877971404383,11,2.375206633718708,3.028998390050632,3.2463381490588845,11,1.6376013439166772,35.01,11,2.640135181966515,2.279683850847965,2.5612811798551154,2.375206633718708,0.19245834254712033,0.33508431134636485,0.7698333701884812,0.016698046640061616,1.10356746249798,2.1818202788557777,1.9125824687000774,2.2744022319366723
35.5,36.1516222,2.6633806094896944,3.563104839455264,3.5916663090781094,11,2.6129782185361594,3.555991385448374,3.5959768260805007,11,2.6132248516521766,3.5443676100736403,3.5385500885398273,11,2.5978075950274366,3.567014933925336,3.5645739869443287,11,2.084923510146458,35.51,11,2.6633806094896944,2.6129782185361594,2.6132248516521766,2.5978075950274366,0.26036426709501354,0.3951023210726177,1.0414570683800541,0.04963520839025178,0.6562928676184235,0.6037597903098466,1.2677948093633198,1.2450014421794748
36.0,36.6516222,2.99420416985006,3.7872753437221336,3.9206482296287644,11,2.83680245313279,3.9467151855498095,3.962267347028456,11,2.9976639181913463,3.799646572400087,3.8841148669209162,11,2.844348210770927,3.826558710552402,3.883010372230693,11,2.737250871577473,36.01,11,2.99420416985006,2.83680245313279,2.9976639181913463,2.844348210770927,1.174892543484672,1.834319083646851,4.699570173938688,0.9455291268656199,0.5969478039438842,0.9271445496134109,0.8717537077396303,0.9069870862925598
