status,scenario,model,operating_point,threshold,roc_auc,pr_auc,independent_clean_fpr,stable_pre_fpr,pre_onset_alarm,rising_edge_false_alarm_events,rising_edge_false_alarm_events_per_min,alarm_occupancy,post_detection_rate,persistent_detection_rate,first_alarm_delay_s,first_alarm_censored,persistent_3_epoch_delay_s,persistent_3_epoch_censored,stable_median,stable_q90,stable_q99,post_median,post_q90,post_q99,tracked_prn_count,tracked_prn_count_median,ramp_detection_rate,takeover_detection_rate,tracked_prn_count_min,tracked_prn_count_max
exploratory_post_exposure,DS1,CMTE-A2,matched_clean_fpr_diagnostic,1.2143515402746485,0.9629996042738425,0.995264282546632,0.0898876404494382,0.32653061224489793,True,12,14.693877551020408,0.798901098901099,0.945983379501385,1.0,1.5,False,2.5,False,1.0796819300243832,1.4453565156542094,1.6144273886038343,4.972947264249235,5.17616383375382,5.258529617210184,9245,10.0,0.2631578947368421,0.7631578947368421,8,11
exploratory_post_exposure,DS1,A0,matched_clean_fpr_diagnostic,0.3768719048002563,0.9555656057436825,0.9943018363557241,0.0898876404494382,0.3163265306122449,True,7,8.571428571428571,0.8021978021978022,0.9390581717451524,1.0,2.5,False,26.0,False,0.22511924837345665,0.9219898690005935,1.7941486269293887,2.826644303186886,3.663274695124292,4.127437933067328,9245,10.0,0.13157894736842105,0.7631578947368421,8,11
exploratory_post_exposure,DS1,B0-Exact,matched_clean_fpr_diagnostic,1.4791443751079276,0.9732743512917632,0.996662079131287,0.0898876404494382,0.12244897959183673,True,7,8.571428571428571,0.7802197802197802,0.9626038781163435,1.0,1.5,False,1.5,False,1.2015527242172503,1.4944407345253248,1.8531047238901077,16.094379124344712,17.026762372548298,17.69087973899414,9245,10.0,0.3157894736842105,0.9736842105263158,8,11
exploratory_post_exposure,DS1,B0-Enhanced,matched_clean_fpr_diagnostic,1.7667224500162375,0.9675363220080276,0.995884721618048,0.0898876404494382,0.16326530612244897,True,12,14.693877551020408,0.7769230769230769,0.9473684210526315,1.0,6.0,False,19.5,False,1.1767021762229626,1.8477986085811657,2.5743909343277314,16.203669829662907,17.722763876193884,17.82403681247546,9245,10.0,0.13157894736842105,0.868421052631579,8,11
exploratory_post_exposure,DS2,CMTE-A2,matched_clean_fpr_diagnostic,1.2143515402746485,0.9868191315797007,0.9983092288844395,0.0898876404494382,0.09183673469387756,True,4,4.8979591836734695,0.7802441731409545,0.9733520336605891,1.0,11.0,False,11.0,False,0.8868439632162065,1.1767704087568083,1.4882657373205634,4.542087538065889,4.927154539912909,5.57842377899082,8221,9.0,0.5,1.0,7,10
exploratory_post_exposure,DS2,A0,matched_clean_fpr_diagnostic,0.3768719048002563,0.981810115350488,0.9976775692661499,0.0898876404494382,0.1326530612244898,True,6,7.346938775510204,0.7824639289678136,0.97054698457223,1.0,11.0,False,13.0,False,0.18138910331972785,0.4420100713596226,0.9649189822588397,2.0519547028503182,2.77768556786073,3.325262308058586,8221,9.0,0.4473684210526316,1.0,7,10
exploratory_post_exposure,DS2,B0-Exact,matched_clean_fpr_diagnostic,1.4791443751079276,0.9904542462146149,0.9987559017083149,0.0898876404494382,0.01020408163265306,True,1,1.2244897959183674,0.7713651498335183,0.9733520336605891,1.0,11.0,False,11.0,False,0.7210308303161166,1.2103433569752793,1.3836567476472397,14.484941211906907,15.585490631252446,16.081816434118004,8221,9.0,0.5,1.0,7,10
exploratory_post_exposure,DS2,B0-Enhanced,matched_clean_fpr_diagnostic,1.7667224500162375,0.9877064430260183,0.998430427932687,0.0898876404494382,0.05102040816326531,True,5,6.122448979591836,0.779134295227525,0.9747545582047685,1.0,5.5,False,11.0,False,0.6836988209559043,1.328116116138752,1.941106407506256,14.583302846696617,16.17835159555406,16.203669829534636,8221,9.0,0.5263157894736842,1.0,7,10
exploratory_post_exposure,DS3,CMTE-A2,matched_clean_fpr_diagnostic,1.2143515402746485,0.9711313096667237,0.9963064433485065,0.0898876404494382,0.01020408163265306,True,1,1.2244897959183674,0.7627494456762749,0.9467787114845938,1.0,20.5,False,20.5,False,0.3123832961867796,0.6956741968898935,1.0026139495645439,5.08133209372097,6.507277712385036,6.507277712385036,3278,4.0,0.0,1.0,2,11
exploratory_post_exposure,DS3,A0,matched_clean_fpr_diagnostic,0.3768719048002563,0.9650574515520494,0.9954974642078898,0.0898876404494382,0.02040816326530612,True,1,1.2244897959183674,0.7328159645232816,0.8879551820728291,0.9794952681388013,33.5,False,33.5,False,0.0640759641525743,0.09240111569909526,0.4842694309706467,2.100817219140968,4.069132064853343,4.536999828728226,3278,4.0,0.0,0.2894736842105263,2,11
exploratory_post_exposure,DS3,B0-Exact,matched_clean_fpr_diagnostic,1.4791443751079276,0.9621991653804378,0.9952251612318238,0.0898876404494382,0.0,False,0,0.0,0.7472283813747228,0.9439775910364145,1.0,21.5,False,21.5,False,0.17219204858978077,0.31515774985709083,0.4837644606109807,6.437751649736403,6.890216461846431,8.01731553548889,3278,4.0,0.0,1.0,2,11
exploratory_post_exposure,DS3,B0-Enhanced,matched_clean_fpr_diagnostic,1.7667224500162375,0.9666152175155777,0.9957727888871495,0.0898876404494382,0.0,False,0,0.0,0.7494456762749445,0.9467787114845938,1.0,20.5,False,20.5,False,0.08450352617593535,0.5129191958703413,1.0489287689091416,6.481467931865163,6.506784707594777,8.101834906440944,3278,4.0,0.0,1.0,2,11
exploratory_post_exposure,DS4,CMTE-A2,matched_clean_fpr_diagnostic,1.2143515402746485,0.9035250463821892,0.8926722660481049,0.0898876404494382,0.08163265306122448,True,8,9.795918367346939,0.23045267489711935,0.7272727272727273,,3.0,False,11.0,False,0.9942542041374205,1.1852188840824038,1.3248620314121324,2.516781750174266,3.048121479811223,3.2012522624092137,2526,10.0,0.6052631578947368,1.0,8,11
exploratory_post_exposure,DS4,A0,matched_clean_fpr_diagnostic,0.3768719048002563,0.8346938775510203,0.814179285979188,0.0898876404494382,0.01020408163265306,True,1,1.2244897959183674,0.18518518518518517,0.5272727272727272,,14.5,False,14.5,False,0.18273143959402804,0.28805703817301287,0.3572837578569755,0.4243189280852076,1.9185503687248362,12.576884448621202,2526,10.0,0.3157894736842105,1.0,8,11
exploratory_post_exposure,DS4,B0-Exact,matched_clean_fpr_diagnostic,1.4791443751079276,0.961595547309833,0.9510304128926369,0.0898876404494382,0.17346938775510204,True,11,13.46938775510204,0.30864197530864196,0.8909090909090909,,3.5,False,4.5,False,1.1043237128737715,1.5455867562408163,1.708659093420917,5.645343604514926,12.406668492175804,13.000456962985638,2526,10.0,0.8421052631578947,1.0,8,11
exploratory_post_exposure,DS4,B0-Enhanced,matched_clean_fpr_diagnostic,1.7667224500162375,0.926530612244898,0.9020737808930585,0.0898876404494382,0.1326530612244898,True,13,15.918367346938776,0.2757201646090535,0.7818181818181819,,3.5,False,11.0,False,1.0129074331071948,1.8748053708995276,2.732755787902009,9.101016126124515,13.876657328248113,16.785814247775352,2526,10.0,0.6842105263157895,1.0,8,11
exploratory_post_exposure,DS7,CMTE-A2,matched_clean_fpr_diagnostic,1.2143515402746485,0.8890360169491526,0.957357859544299,0.0898876404494382,0.2457627118644068,True,10,10.16949152542373,0.6193181818181818,0.853125,0.9375,1.5,False,16.5,False,0.9383855141691944,1.8065161429047596,2.136123539251285,3.201922587627901,6.507277712385036,6.507277712385036,1764,3.0,0.3684210526315789,0.7894736842105263,1,10
exploratory_post_exposure,DS7,A0,matched_clean_fpr_diagnostic,0.3768719048002563,0.7738347457627118,0.9146512896586165,0.0898876404494382,0.09322033898305085,True,6,6.101694915254238,0.36553030303030304,0.50625,0.675,73.5,False,77.5,False,0.13198809524530913,0.3368570421744441,0.6606163808780576,0.3940102691250205,1.8656110941648245,2.162795826191891,1764,3.0,0.0,0.0,1,10
exploratory_post_exposure,DS7,B0-Exact,matched_clean_fpr_diagnostic,1.4791443751079276,0.8902012711864408,0.958369773362965,0.0898876404494382,0.13559322033898305,True,3,3.050847457627119,0.4564393939393939,0.678125,0.8625,22.5,False,26.5,False,0.8785783110002343,1.5816433999718216,2.1224992165477627,4.828313737302431,5.125655336432159,6.414881837095217,1764,3.0,0.0,0.2631578947368421,1,10
exploratory_post_exposure,DS7,B0-Enhanced,matched_clean_fpr_diagnostic,1.7667224500162375,0.8654396186440678,0.950778595631865,0.0898876404494382,0.1271186440677966,True,7,7.118644067796611,0.4659090909090909,0.684375,0.8458333333333333,6.5,False,21.5,False,0.724687980893133,1.8589665735461232,2.6103857901631016,4.861100948898872,4.957554291708043,6.481467929495901,1764,3.0,0.13157894736842105,0.2894736842105263,1,10
exploratory_post_exposure,DS8,CMTE-A2,matched_clean_fpr_diagnostic,1.2143515402746485,0.9803243472923846,0.9969751696791692,0.0898876404494382,0.0423728813559322,True,5,5.084745762711865,0.7375809935205183,0.9387186629526463,0.9764890282131662,12.5,False,12.5,False,0.8615705124587429,1.1025880688507266,1.263519370160169,6.507277712385036,6.507277712385036,6.507277712385036,8442,9.0,0.42105263157894735,0.8157894736842105,8,10
exploratory_post_exposure,DS8,A0,matched_clean_fpr_diagnostic,0.3768719048002563,0.909777630895614,0.9856167931217263,0.0898876404494382,0.025423728813559324,True,3,3.050847457627119,0.6231101511879049,0.7896935933147632,0.8730407523510971,12.5,False,12.5,False,0.17814184262854849,0.2535202877373778,0.4203408707049367,1.3976223139637347,1.8577506276845934,2.138650846896442,8442,9.0,0.2631578947368421,0.0,8,10
exploratory_post_exposure,DS8,B0-Exact,matched_clean_fpr_diagnostic,1.4791443751079276,0.9825551201548558,0.9973373016252784,0.0898876404494382,0.0,False,0,0.0,0.7267818574514039,0.9373259052924791,0.9764890282131662,16.5,False,16.5,False,0.7398641949984505,1.0462937489799917,1.266740566208733,14.484941211906891,14.488698981092991,16.04339810279614,8442,9.0,0.21052631578947367,1.0,8,10
exploratory_post_exposure,DS8,B0-Enhanced,matched_clean_fpr_diagnostic,1.7667224500162375,0.9712124073462065,0.9955217374921304,0.0898876404494382,0.01694915254237288,True,2,2.0338983050847457,0.7073434125269978,0.9025069637883009,0.9561128526645768,9.5,False,15.5,False,0.6214254980377449,1.2719114368089133,1.8546899100763876,14.583302846696615,14.583302846696984,16.203669733081508,8442,9.0,0.23684210526315788,0.7368421052631579,8,10
