case_id,target_prn,recovery_boolean,requested_delay_chips,requested_doppler_hz,original_recovered_delay_chips,original_recovered_doppler_hz,effective_delay_median_chips,effective_delay_min_chips,effective_delay_max_chips,effective_doppler_median_hz,effective_doppler_min_hz,effective_doppler_max_hz,original_delta_bic,oracle_delta_bic,fixed_projection_ratio,oracle_projection_ratio,prompt_magnitude_reduction,phase_rotation_rad,cn0_change_db,lock_change,code_action_change_chips_s,carrier_action_change_hz,clean_baseline_residual,dominant_competing_prn,root_cause_labels
TEXBAT.cleanStatic.four.05,19,True,0.25,-5.0,0.275,5.0,0.24994891803922237,0.24653315533715175,0.2533455610959959,-4.7274169921875,-7.30419921875,-3.38525390625,1042.533945393283,313.5633028233424,0.003338874358789871,0.003248570872944503,-0.07261940693252034,-0.001962163376377069,-1.181976318359375,-0.07819801568984985,0.02817438164493069,-0.2725830078125,1456437.3421667218,16,H3;H4
TEXBAT.cleanStatic.four.05,30,True,0.25,-5.0,0.25,5.0,0.24932866514349217,0.24571037443973368,0.2536721673209754,-4.759521484375,-10.364501953125,-1.9140625,443.0167867904529,79.67267926456407,0.0011083250593939024,0.0009973583596476756,-0.07476209872654516,0.00031380468212212126,-0.494384765625,-0.07208508253097534,0.023955719196237624,-0.240478515625,730515.8442890862,16,H3;H4
OAKBAT.cleanStatic.four.03,10,True,0.1,50.0,0.05,40.0,0.0627401444012046,0.056619568565930686,0.08928347132574711,49.80535888671875,40.9078369140625,59.031982421875,401.63940852321684,-16.02649766067043,3.3979947723077006e-05,7.585473818765672e-05,-0.3587726922913004,-0.03164439847911413,-11.948816299438477,-1.5144524574279785,0.018134270969312638,0.19464111328125,859816.700815351,21,H3;H4
OAKBAT.cleanStatic.four.03,11,True,0.1,50.0,0.075,60.0,0.06146307432531477,0.05142369500120357,0.08856146781865201,49.797607421875,40.92919921875,59.074462890625,320.37174671981484,8.297617597039789,0.0012051779868422921,0.0003498946097802403,-0.3657376405330215,-0.02798324717159251,-12.072429656982422,-1.6325551867485046,0.017535049351863563,0.202392578125,867153.2275976599,21,H3;H4
OAKBAT.cleanStatic.four.03,21,False,0.1,50.0,0.075,35.0,0.06824419710412027,0.06259747063865617,0.08554419714802758,49.7540283203125,40.873779296875,59.32763671875,697.5076181772165,524.6883452674374,0.005602941303232367,0.005949086656856963,-0.34358164065672847,-0.012738841983002635,-12.14737319946289,-1.5109894573688507,0.01938605820760131,0.2459716796875,870013.9002585544,10,H3;H4
OAKBAT.cleanStatic.four.03,27,True,0.1,50.0,0.075,50.0,0.06518088581883438,0.05984298817141094,0.09277907866507687,49.7279052734375,40.869873046875,58.580322265625,322.5254918518476,657.4516656501219,0.0037525858921988032,0.0073948761699051055,-0.33625948174214493,-0.01898003157743867,-11.941207885742188,-1.1914467513561249,0.021525825548451394,0.2720947265625,849172.562794037,21,H3;H4
OAKBAT.cleanStatic.four.07,10,True,-0.05,-25.0,-0.025,-15.0,-0.032286603993623736,-0.043383706021108345,-0.027478853256087718,-12.58001708984375,-32.9931640625,-0.1763916015625,545.2825989602134,-3.2949567940086126,0.0010650005704324731,0.00019914416779593858,-0.374911267120853,2.7627382968401037,-10.937040328979492,-0.07114747166633606,-0.010065469075925648,-12.41998291015625,1268892.9034711847,24,H3;H4
OAKBAT.cleanStatic.four.07,11,False,-0.05,-25.0,-0.025,-10.0,-0.032094760842543923,-0.046590553015051356,-0.027377592380369214,-12.635009765625,-33.252685546875,-0.614990234375,415.0731624774635,447.4328949288465,0.0010928347066104722,0.004741489452543741,-0.3930465078296024,0.6709503689520735,-10.986686706542969,-0.13075226545333862,-0.010254995664581656,-12.364990234375,1277268.5102255344,10,H3;H4
OAKBAT.cleanStatic.four.07,24,False,-0.05,-25.0,0.0,20.0,-0.026644504728880344,-0.0429476829706141,-0.01808400312198044,-12.702392578125,-33.548828125,0.192626953125,487.90170515095815,142.19514398137107,0.0024385412574163047,0.0017239340919128938,-0.38813745522647114,0.07354191093269505,-10.87454605102539,-0.262240469455719,-0.0059249106561765075,-12.297607421875,1303727.4175540565,10,H3;H4
OAKBAT.cleanStatic.four.07,27,False,-0.05,-25.0,-0.05,-10.0,-0.03425045878562814,-0.045775194523449886,-0.028246968663287374,-12.6943359375,-33.544921875,-1.56298828125,281.31975184287876,2.1271076290868223,0.0010665088618475756,0.0002524413930512271,-0.37162379355499287,0.07263200748195138,-10.92313003540039,-0.17692506313323975,-0.01117827685084194,-12.3056640625,1257917.0223147622,10,H3;H4
