boundary_fraction,center_peak_fraction,dominant_fraction,eligible_n,n,name,prn_count,prns,prompt_spearman,status
0.9833333333333333,0.016666666666666666,0.9966666666666667,1997,600,interval_k_to_k1_tracker_k1_rem_minus_wipe_minus,3,"[3, 16, 19]",0.08296411934477595,EVALUATED_CLEAN_ONLY
0.545,0.455,0.9966666666666667,1997,600,interval_k_to_k1_tracker_k1_rem_minus_wipe_plus,3,"[3, 16, 19]",-0.3362698229717304,EVALUATED_CLEAN_ONLY
0.9883333333333333,0.011666666666666667,0.9966666666666667,1997,600,interval_k_to_k1_tracker_k1_rem_plus_wipe_minus,3,"[3, 16, 19]",0.09801988338856496,EVALUATED_CLEAN_ONLY
0.6533333333333333,0.3466666666666667,0.9966666666666667,1997,600,interval_k_to_k1_tracker_k1_rem_plus_wipe_plus,3,"[3, 16, 19]",-0.3409273359092663,EVALUATED_CLEAN_ONLY
0.9833333333333333,0.016666666666666666,0.9966666666666667,1997,600,interval_end_k_tracker_k_rem_minus_wipe_minus,3,"[3, 16, 19]",0.08264617401715003,EVALUATED_CLEAN_ONLY
0.545,0.455,0.9966666666666667,1997,600,interval_end_k_tracker_k_rem_minus_wipe_plus,3,"[3, 16, 19]",-0.34437745660404606,EVALUATED_CLEAN_ONLY
0.9883333333333333,0.011666666666666667,0.9966666666666667,1997,600,interval_end_k_tracker_k_rem_plus_wipe_minus,3,"[3, 16, 19]",0.09358075994655542,EVALUATED_CLEAN_ONLY
0.6533333333333333,0.3466666666666667,0.9966666666666667,1997,600,interval_end_k_tracker_k_rem_plus_wipe_plus,3,"[3, 16, 19]",-0.3496084155789321,EVALUATED_CLEAN_ONLY
