scenario,model,tap_index,tap_name,query_count,epoch_count,queries_per_epoch
cleanStatic,complex random K7 seed11,5,L,2654,247,10.744939271255062
cleanStatic,complex random K7 seed11,6,L2,2654,247,10.744939271255062
cleanStatic,complex random K7 seed11,7,L3,2654,247,10.744939271255062
cleanStatic,complex random K7 seed23,0,E4,2654,247,10.744939271255062
cleanStatic,complex random K7 seed23,2,E2,2654,247,10.744939271255062
cleanStatic,complex random K7 seed23,3,E,2654,247,10.744939271255062
cleanStatic,complex random K7 seed23,4,P,2654,247,10.744939271255062
cleanStatic,complex random K7 seed23,5,L,2654,247,10.744939271255062
cleanStatic,complex random K7 seed23,6,L2,2654,247,10.744939271255062
cleanStatic,complex random K7 seed23,7,L3,2654,247,10.744939271255062
cleanStatic,complex random K7 seed37,0,E4,2654,247,10.744939271255062
cleanStatic,complex random K7 seed37,2,E2,2654,247,10.744939271255062
cleanStatic,complex random K7 seed37,3,E,2654,247,10.744939271255062
cleanStatic,complex random K7 seed37,4,P,2654,247,10.744939271255062
cleanStatic,complex random K7 seed37,5,L,2654,247,10.744939271255062
cleanStatic,complex random K7 seed37,6,L2,2654,247,10.744939271255062
cleanStatic,complex random K7 seed37,8,L4,2654,247,10.744939271255062
cleanStatic,magnitude all9,0,E4,2654,247,10.744939271255062
cleanStatic,magnitude all9,1,E3,2654,247,10.744939271255062
cleanStatic,magnitude all9,2,E2,2654,247,10.744939271255062
cleanStatic,magnitude all9,3,E,2654,247,10.744939271255062
cleanStatic,magnitude all9,4,P,2654,247,10.744939271255062
cleanStatic,magnitude all9,5,L,2654,247,10.744939271255062
cleanStatic,magnitude all9,6,L2,2654,247,10.744939271255062
cleanStatic,magnitude all9,7,L3,2654,247,10.744939271255062
cleanStatic,magnitude all9,8,L4,2654,247,10.744939271255062
cleanStatic,phase all9,0,E4,2654,247,10.744939271255062
cleanStatic,phase all9,1,E3,2654,247,10.744939271255062
cleanStatic,phase all9,2,E2,2654,247,10.744939271255062
cleanStatic,phase all9,3,E,2654,247,10.744939271255062
cleanStatic,phase all9,4,P,2654,247,10.744939271255062
cleanStatic,phase all9,5,L,2654,247,10.744939271255062
cleanStatic,phase all9,6,L2,2654,247,10.744939271255062
cleanStatic,phase all9,7,L3,2654,247,10.744939271255062
cleanStatic,phase all9,8,L4,2654,247,10.744939271255062
